name,variant,category,x,y
Josefin Slab 100italic,100italic,serif,-5.0226283,14.909073
Josefin Slab 300,300,serif,-5.9137754,15.063784
Josefin Slab 300italic,300italic,serif,-5.074766,14.094074
Josefin Slab regular,regular,serif,-6.3841424,14.764755
Josefin Slab italic,italic,serif,-5.745896,13.446014
Josefin Slab 600,600,serif,-5.7108827,13.820249
Josefin Slab 600italic,600italic,serif,-5.521638,12.288279
Josefin Slab 700,700,serif,-4.66826,12.532022
Josefin Slab 700italic,700italic,serif,-5.6010737,10.817805
News Cycle regular,regular,sans-serif,-12.42081,15.456046
News Cycle 700,700,sans-serif,-14.378263,9.932879
Lobster Two regular,regular,display,-13.051509,10.202976
Lobster Two italic,italic,display,-12.293098,8.980523
Lobster Two 700,700,display,-12.980275,9.873278
Lobster Two 700italic,700italic,display,-12.03765,8.728812
Russo One regular,regular,sans-serif,-16.126965,11.311953
Passion One regular,regular,display,-16.424938,8.913795
Passion One 700,700,display,-17.355694,9.751704
Passion One 900,900,display,-16.989477,10.118772
Cormorant Garamond 300,300,serif,-4.083016,14.333116
Cormorant Garamond 300italic,300italic,serif,-7.441685,7.847538
Cormorant Garamond regular,regular,serif,-3.7797518,14.10779
Cormorant Garamond italic,italic,serif,-7.2122126,7.4928403
Cormorant Garamond 500,500,serif,-3.3003504,13.992875
Cormorant Garamond 500italic,500italic,serif,-7.649692,7.442204
Cormorant Garamond 600,600,serif,-2.834994,12.820368
Cormorant Garamond 600italic,600italic,serif,-8.005787,7.1728673
Cormorant Garamond 700,700,serif,-2.8967187,11.98505
Cormorant Garamond 700italic,700italic,serif,-8.61862,7.311574
Noticia Text regular,regular,serif,-6.588316,12.944735
Noticia Text italic,italic,serif,-9.4365015,9.314611
Noticia Text 700,700,serif,-5.8538275,9.984591
Noticia Text 700italic,700italic,serif,-10.070993,8.950212
Old Standard TT regular,regular,serif,-4.6520066,13.811902
Old Standard TT italic,italic,serif,-8.072352,8.592398
Old Standard TT 700,700,serif,-3.9955359,10.346777
Hammersmith One regular,regular,sans-serif,-15.442552,11.910275
Quattrocento Sans regular,regular,sans-serif,-11.464256,15.985377
Quattrocento Sans italic,italic,sans-serif,-10.636443,10.825971
Quattrocento Sans 700,700,sans-serif,-14.658215,12.848434
Quattrocento Sans 700italic,700italic,sans-serif,-11.375508,7.0798507
ABeeZee regular,regular,sans-serif,-13.773326,15.283018
ABeeZee italic,italic,sans-serif,-10.7478895,9.650756
Kanit 100,100,sans-serif,-8.238524,16.593048
Kanit 100italic,100italic,sans-serif,-8.692157,14.605578
Kanit 200,200,sans-serif,-10.312069,15.923144
Kanit 200italic,200italic,sans-serif,-9.526188,13.165819
Kanit 300,300,sans-serif,-11.753048,15.29395
Kanit 300italic,300italic,sans-serif,-11.076708,9.904412
Kanit regular,regular,sans-serif,-14.02301,13.804258
Kanit italic,italic,sans-serif,-11.016766,7.485837
Kanit 500,500,sans-serif,-15.733239,12.003659
Kanit 500italic,500italic,sans-serif,-11.372179,6.5348616
Kanit 600,600,sans-serif,-16.229197,11.244469
Kanit 600italic,600italic,sans-serif,-11.925225,6.077361
Kanit 700,700,sans-serif,-16.94835,10.434047
Kanit 700italic,700italic,sans-serif,-12.607461,5.948665
Kanit 800,800,sans-serif,-17.179632,10.712326
Kanit 800italic,800italic,sans-serif,-13.152388,5.852346
Kanit 900,900,sans-serif,-17.337006,10.256479
Kanit 900italic,900italic,sans-serif,-13.561421,6.3525476
Kaushan Script regular,regular,handwriting,-9.56404,10.287378
Righteous regular,regular,display,-16.058311,12.198851
Poiret One regular,regular,display,-8.294093,16.929253
Gudea regular,regular,sans-serif,-12.87477,15.715232
Gudea italic,italic,sans-serif,-11.296068,9.072164
Gudea 700,700,sans-serif,-15.033927,10.701615
Sanchez regular,regular,serif,-6.479531,12.824531
Sanchez italic,italic,serif,-6.5897474,11.012988
Monda regular,regular,sans-serif,-13.656463,14.889274
Monda 700,700,sans-serif,-15.042764,12.164761
Quattrocento regular,regular,serif,-5.193846,13.902718
Quattrocento 700,700,serif,-5.384011,11.384013
Rajdhani 300,300,sans-serif,-9.074235,17.141788
Rajdhani regular,regular,sans-serif,-10.886856,15.431127
Rajdhani 500,500,sans-serif,-12.756521,14.24579
Rajdhani 600,600,sans-serif,-14.094622,11.811847
Rajdhani 700,700,sans-serif,-14.270808,10.175918
Courgette regular,regular,handwriting,-9.878544,10.01964
Khand 300,300,sans-serif,-12.4903345,13.648775
Khand regular,regular,sans-serif,-14.008074,10.002335
Khand 500,500,sans-serif,-14.561024,8.973309
Khand 600,600,sans-serif,-15.086226,8.192131
Khand 700,700,sans-serif,-15.143246,8.524723
Shrikhand regular,regular,display,-10.139648,9.151354
Cantarell regular,regular,sans-serif,-12.75254,15.579434
Cantarell italic,italic,sans-serif,-10.640064,8.380536
Cantarell 700,700,sans-serif,-14.376281,13.363796
Cantarell 700italic,700italic,sans-serif,-10.8826,7.5583086
Domine regular,regular,serif,-5.009461,12.438937
Domine 700,700,serif,-4.709888,10.506436
Economica regular,regular,sans-serif,-13.117393,11.269407
Economica italic,italic,sans-serif,-12.415115,9.40858
Economica 700,700,sans-serif,-13.659076,9.921613
Economica 700italic,700italic,sans-serif,-12.993423,8.565866
Yellowtail regular,regular,handwriting,-9.4380245,10.484291
Philosopher regular,regular,sans-serif,-12.505293,14.016205
Philosopher italic,italic,sans-serif,-10.871103,10.010823
Philosopher 700,700,sans-serif,-13.185567,12.773147
Philosopher 700italic,700italic,sans-serif,-10.909386,8.266599
Pontano Sans regular,regular,sans-serif,-11.638728,15.959231
Yantramanav 100,100,sans-serif,-8.294032,16.783205
Yantramanav 300,300,sans-serif,-10.352402,16.011074
Yantramanav regular,regular,sans-serif,-13.14677,14.834348
Yantramanav 500,500,sans-serif,-14.604096,12.57589
Yantramanav 700,700,sans-serif,-15.445644,10.842352
Yantramanav 900,900,sans-serif,-15.7554245,9.947733
Permanent Marker regular,regular,handwriting,-10.50908,11.015157
Chewy regular,regular,display,-11.868589,10.25559
Tinos regular,regular,serif,-3.614977,12.940404
Tinos italic,italic,serif,-9.5132065,7.9782534
Tinos 700,700,serif,-3.628705,9.2819395
Tinos 700italic,700italic,serif,-10.066734,7.0484147
Arapey regular,regular,serif,-4.497505,13.577644
Arapey italic,italic,serif,-7.89271,8.096001
Cabin Condensed regular,regular,sans-serif,-14.338617,11.197021
Cabin Condensed 500,500,sans-serif,-14.996757,10.8366585
Cabin Condensed 600,600,sans-serif,-14.973518,9.824294
Cabin Condensed 700,700,sans-serif,-15.349363,9.65085
Cardo regular,regular,serif,-2.6483545,13.360155
Cardo italic,italic,serif,-7.807884,7.2276583
Cardo 700,700,serif,-3.4882407,11.600719
Cookie regular,regular,handwriting,-9.803384,11.161964
Playfair Display SC regular,regular,serif,-5.864955,12.127004
Playfair Display SC italic,italic,serif,-7.72775,9.364199
Playfair Display SC 700,700,serif,-5.4504824,11.498643
Playfair Display SC 700italic,700italic,serif,-8.438492,8.728263
Playfair Display SC 900,900,serif,-5.627447,11.21406
Playfair Display SC 900italic,900italic,serif,-9.053462,8.732055
Handlee regular,regular,handwriting,-11.127973,12.4846
Alfa Slab One regular,regular,display,-5.687358,8.55481
Armata regular,regular,sans-serif,-12.433639,14.907288
Audiowide regular,regular,display,-14.0718775,12.762648
Kalam 300,300,handwriting,-10.000219,11.865548
Kalam regular,regular,handwriting,-10.203717,10.792743
Kalam 700,700,handwriting,-10.630638,10.569964
Antic Slab regular,regular,serif,-5.8992968,14.292971
Teko 300,300,sans-serif,-13.341283,10.474915
Teko regular,regular,sans-serif,-13.507133,10.157441
Teko 500,500,sans-serif,-14.300203,9.61197
Teko 600,600,sans-serif,-15.468697,9.412579
Teko 700,700,sans-serif,-16.645706,9.668431
Boogaloo regular,regular,display,-13.393767,9.501462
Ruda regular,regular,sans-serif,-13.021693,14.459529
Ruda 700,700,sans-serif,-14.551846,11.643084
Ruda 900,900,sans-serif,-15.386772,10.696839
Vidaloka regular,regular,serif,-3.38386,10.400103
Shadows Into Light Two regular,regular,handwriting,-11.601309,12.199774
Droid Sans Mono regular,regular,monospace,-15.004774,15.637284
Oleo Script regular,regular,display,-10.72758,8.854622
Oleo Script 700,700,display,-10.905312,9.2548
Days One regular,regular,sans-serif,-13.697597,12.212896
Great Vibes regular,regular,handwriting,-8.740548,11.329655
Heebo 100,100,sans-serif,-8.56863,16.994644
Heebo 300,300,sans-serif,-10.319441,16.101965
Heebo regular,regular,sans-serif,-12.770927,14.88551
Heebo 500,500,sans-serif,-14.917062,12.355491
Heebo 700,700,sans-serif,-15.59366,10.618531
Heebo 800,800,sans-serif,-15.839045,10.4360485
Heebo 900,900,sans-serif,-16.692087,10.150956
Concert One regular,regular,display,-12.398429,10.999548
Kreon 300,300,serif,-4.0004053,13.21155
Kreon regular,regular,serif,-3.4160674,10.932827
Kreon 700,700,serif,-3.6105595,9.515538
Ek Mukta 200,200,sans-serif,-10.556526,16.694908
Ek Mukta 300,300,sans-serif,-12.002599,16.427212
Ek Mukta regular,regular,sans-serif,-13.444621,14.392331
Ek Mukta 500,500,sans-serif,-14.79315,13.142979
Ek Mukta 600,600,sans-serif,-15.081611,12.185755
Ek Mukta 700,700,sans-serif,-15.818899,11.886168
Ek Mukta 800,800,sans-serif,-15.948564,10.596121
Tangerine regular,regular,handwriting,-9.334128,11.611211
Tangerine 700,700,handwriting,-9.565036,11.4067135
Patrick Hand regular,regular,handwriting,-11.689994,11.467513
Hind Siliguri 300,300,sans-serif,-11.389593,16.980816
Hind Siliguri regular,regular,sans-serif,-13.491112,16.017834
Hind Siliguri 500,500,sans-serif,-14.525672,14.255593
Hind Siliguri 600,600,sans-serif,-16.101923,12.337816
Hind Siliguri 700,700,sans-serif,-16.613123,10.908101
Didact Gothic regular,regular,sans-serif,-10.8789835,14.97826
Neuton 200,200,serif,-5.3105392,14.877415
Neuton 300,300,serif,-4.63479,14.247732
Neuton regular,regular,serif,-3.4019678,12.009103
Neuton italic,italic,serif,-8.5521965,8.037902
Neuton 700,700,serif,-4.507645,8.865571
Neuton 800,800,serif,-4.059594,8.280844
Covered By Your Grace regular,regular,handwriting,-11.573363,11.291779
Amiri regular,regular,serif,-3.0302331,13.450716
Amiri italic,italic,serif,-8.373153,7.5604634
Amiri 700,700,serif,-3.8042793,10.199292
Amiri 700italic,700italic,serif,-9.410518,8.199238
Rock Salt regular,regular,handwriting,-10.110888,12.1288
Bad Script regular,regular,handwriting,-9.44046,11.876861
Coming Soon regular,regular,handwriting,-10.359803,13.155979
Playball regular,regular,display,-9.371889,10.371174
Rochester regular,regular,handwriting,-9.501069,10.9361515
Volkhov regular,regular,serif,-4.991799,10.925231
Volkhov italic,italic,serif,-9.5116415,7.630042
Volkhov 700,700,serif,-5.1151958,9.355009
Volkhov 700italic,700italic,serif,-9.937991,7.5104623
Damion regular,regular,handwriting,-9.075891,10.268236
Glegoo regular,regular,serif,-7.0767393,13.904242
Glegoo 700,700,serif,-5.905812,12.595493
Sacramento regular,regular,handwriting,-8.870479,11.38146
Coda regular,regular,display,-13.513154,13.394701
Coda 800,800,display,-17.758503,10.572309
Fredoka One regular,regular,display,-12.657272,11.228863
Sorts Mill Goudy regular,regular,serif,-3.8508556,13.055005
Sorts Mill Goudy italic,italic,serif,-7.5680676,7.8429184
Luckiest Guy regular,regular,display,-16.081924,9.435089
Marck Script regular,regular,handwriting,-9.174594,10.94064
Sintony regular,regular,sans-serif,-11.870199,15.319926
Sintony 700,700,sans-serif,-15.291741,12.123393
Jura 300,300,sans-serif,-9.895035,14.992017
Jura regular,regular,sans-serif,-10.576778,14.502922
Jura 500,500,sans-serif,-11.046762,13.8315325
Jura 600,600,sans-serif,-11.024342,13.6016245
Bevan regular,regular,display,-6.1803827,9.173384
Paytone One regular,regular,sans-serif,-16.953615,11.626938
Nunito Sans 200,200,sans-serif,-9.371442,15.960635
Nunito Sans 200italic,200italic,sans-serif,-9.407134,15.264928
Nunito Sans 300,300,sans-serif,-10.382843,15.688926
Nunito Sans 300italic,300italic,sans-serif,-10.340344,14.533093
Nunito Sans regular,regular,sans-serif,-11.587974,15.425581
Nunito Sans italic,italic,sans-serif,-11.675466,13.685303
Nunito Sans 600,600,sans-serif,-12.9964695,14.552733
Nunito Sans 600italic,600italic,sans-serif,-12.581424,12.808376
Nunito Sans 700,700,sans-serif,-15.693644,12.988951
Nunito Sans 700italic,700italic,sans-serif,-14.126475,10.967471
Nunito Sans 800,800,sans-serif,-16.273706,11.894025
Nunito Sans 800italic,800italic,sans-serif,-14.904638,10.104983
Nunito Sans 900,900,sans-serif,-16.847477,11.068275
Nunito Sans 900italic,900italic,sans-serif,-15.897992,10.2247
Copse regular,regular,serif,-4.043989,11.346779
Sigmar One regular,regular,display,-15.12573,10.507113
Martel 200,200,serif,-5.739185,14.1490555
Martel 300,300,serif,-5.2761674,14.211989
Martel regular,regular,serif,-5.4447107,13.801135
Martel 600,600,serif,-5.770543,13.60908
Martel 700,700,serif,-4.662584,11.203326
Martel 800,800,serif,-4.5468655,10.047551
Martel 900,900,serif,-4.3965263,8.979119
Actor regular,regular,sans-serif,-13.833384,15.374742
Gentium Book Basic regular,regular,serif,-4.0464177,12.336992
Gentium Book Basic italic,italic,serif,-9.340779,7.5997086
Gentium Book Basic 700,700,serif,-4.484681,9.987389
Gentium Book Basic 700italic,700italic,serif,-10.056427,7.6068606
Amaranth regular,regular,sans-serif,-13.922289,11.020532
Amaranth italic,italic,sans-serif,-10.763278,8.140705
Amaranth 700,700,sans-serif,-14.24507,9.869256
Amaranth 700italic,700italic,sans-serif,-11.653692,7.2709928
Frank Ruhl Libre 300,300,sans-serif,-5.5529733,13.479189
Frank Ruhl Libre regular,regular,sans-serif,-4.5440564,13.05519
Frank Ruhl Libre 500,500,sans-serif,-4.7864137,10.7018385
Frank Ruhl Libre 700,700,sans-serif,-3.8728786,10.021462
Frank Ruhl Libre 900,900,sans-serif,-4.1269245,9.767459
Sarala regular,regular,sans-serif,-13.488315,15.080149
Sarala 700,700,sans-serif,-15.453071,11.932009
Nothing You Could Do regular,regular,handwriting,-9.152481,11.929076
Alice regular,regular,serif,-4.923394,12.337679
PT Mono regular,regular,monospace,-14.869189,15.894263
Adamina regular,regular,serif,-3.6534154,13.291328
Gentium Basic regular,regular,serif,-4.4546046,13.416256
Gentium Basic italic,italic,serif,-8.972052,7.7505345
Gentium Basic 700,700,serif,-4.3743434,10.774634
Gentium Basic 700italic,700italic,serif,-9.7723255,7.704262
Changa One regular,regular,display,-17.050165,10.252692
Changa One italic,italic,display,-12.561301,5.8750854
Varela regular,regular,sans-serif,-12.211392,15.370271
Nobile regular,regular,sans-serif,-12.608436,16.079721
Nobile italic,italic,sans-serif,-10.802963,9.339319
Nobile 700,700,sans-serif,-15.799387,9.786009
Nobile 700italic,700italic,sans-serif,-13.252886,6.869892
Neucha regular,regular,handwriting,-12.714568,11.942097
Homemade Apple regular,regular,handwriting,-8.426397,11.929988
Syncopate regular,regular,sans-serif,-10.587646,14.393909
Syncopate 700,700,sans-serif,-13.262242,12.510322
Bangers regular,regular,display,-14.351818,7.2692018
Rambla regular,regular,sans-serif,-13.90665,12.677739
Rambla italic,italic,sans-serif,-11.913817,8.210843
Rambla 700,700,sans-serif,-15.354307,9.812668
Rambla 700italic,700italic,sans-serif,-13.036841,7.0001807
Signika Negative 300,300,sans-serif,-11.845701,14.996154
Signika Negative regular,regular,sans-serif,-13.007127,12.74381
Signika Negative 600,600,sans-serif,-13.687368,11.276511
Signika Negative 700,700,sans-serif,-13.651022,11.059314
Julius Sans One regular,regular,sans-serif,-10.67479,15.632691
Cairo 200,200,sans-serif,-9.488585,16.598286
Cairo 300,300,sans-serif,-10.789598,16.451658
Cairo regular,regular,sans-serif,-13.159289,15.521563
Cairo 600,600,sans-serif,-13.912218,12.993846
Cairo 700,700,sans-serif,-14.87724,10.56841
Cairo 900,900,sans-serif,-16.682878,9.712765
Cantata One regular,regular,serif,-4.104808,11.440003
Molengo regular,regular,sans-serif,-14.061159,15.21435
Unica One regular,regular,display,-13.773929,12.522638
Baloo Bhaina regular,regular,display,-12.398625,10.864664
Black Ops One regular,regular,display,-16.659643,11.566094
Alex Brush regular,regular,handwriting,-9.071369,11.091215
Pragati Narrow regular,regular,sans-serif,-13.723844,12.264763
Pragati Narrow 700,700,sans-serif,-14.725835,9.870344
Alegreya Sans SC 100,100,sans-serif,-9.6398735,16.061352
Alegreya Sans SC 100italic,100italic,sans-serif,-9.612714,15.204999
Alegreya Sans SC 300,300,sans-serif,-11.2178135,14.919281
Alegreya Sans SC 300italic,300italic,sans-serif,-11.175395,14.247968
Alegreya Sans SC regular,regular,sans-serif,-12.918743,13.122545
Alegreya Sans SC italic,italic,sans-serif,-12.3488455,10.25381
Alegreya Sans SC 500,500,sans-serif,-13.818402,10.761007
Alegreya Sans SC 500italic,500italic,sans-serif,-12.718704,9.049057
Alegreya Sans SC 700,700,sans-serif,-14.118074,9.680372
Alegreya Sans SC 700italic,700italic,sans-serif,-13.262843,8.26418
Alegreya Sans SC 800,800,sans-serif,-14.305346,9.410697
Alegreya Sans SC 800italic,800italic,sans-serif,-13.466827,8.198568
Alegreya Sans SC 900,900,sans-serif,-14.940648,9.374768
Alegreya Sans SC 900italic,900italic,sans-serif,-13.959823,8.338135
Special Elite regular,regular,display,-6.478166,10.835679
Caveat regular,regular,handwriting,-9.593723,11.42443
Caveat 700,700,handwriting,-9.81973,10.715926
Share regular,regular,display,-14.2154,11.837817
Share italic,italic,display,-12.35465,8.872436
Share 700,700,display,-14.9952755,9.517764
Share 700italic,700italic,display,-13.66572,7.679166
Arima Madurai 100,100,display,-8.57352,16.965014
Arima Madurai 200,200,display,-9.209641,16.894432
Arima Madurai 300,300,display,-10.536632,15.786977
Arima Madurai regular,regular,display,-11.948775,13.836511
Arima Madurai 500,500,display,-12.058024,13.131293
Arima Madurai 700,700,display,-11.916203,11.816783
Arima Madurai 800,800,display,-12.077745,11.824784
Arima Madurai 900,900,display,-12.264736,11.791308
Squada One regular,regular,display,-15.487888,9.273737
Fauna One regular,regular,serif,-10.351977,14.623634
Kameron regular,regular,serif,-6.399447,13.064411
Kameron 700,700,serif,-5.9457407,10.084665
Enriqueta regular,regular,serif,-4.705888,12.816298
Enriqueta 700,700,serif,-4.306418,9.471617
Antic regular,regular,sans-serif,-12.026463,16.70854
Scada regular,regular,sans-serif,-13.967362,13.323023
Scada italic,italic,sans-serif,-11.396679,7.7778935
Scada 700,700,sans-serif,-15.379529,11.482261
Scada 700italic,700italic,sans-serif,-12.394941,7.330623
Cousine regular,regular,monospace,-15.121127,15.460904
Cousine italic,italic,monospace,-11.731286,10.395245
Cousine 700,700,monospace,-16.181978,13.648316
Cousine 700italic,700italic,monospace,-12.157562,7.9438577
Prata regular,regular,serif,-3.692857,13.575623
Prompt 100,100,sans-serif,-8.374205,16.398056
Prompt 100italic,100italic,sans-serif,-8.721,14.600725
Prompt 200,200,sans-serif,-9.479836,15.616302
Prompt 200italic,200italic,sans-serif,-9.697668,13.612803
Prompt 300,300,sans-serif,-11.106532,15.287052
Prompt 300italic,300italic,sans-serif,-10.657992,12.170087
Prompt regular,regular,sans-serif,-12.0858755,14.418288
Prompt italic,italic,sans-serif,-10.949039,10.585784
Prompt 500,500,sans-serif,-15.435613,13.309039
Prompt 500italic,500italic,sans-serif,-10.825639,7.3126044
Prompt 600,600,sans-serif,-16.207949,12.519338
Prompt 600italic,600italic,sans-serif,-11.175723,6.3312125
Prompt 700,700,sans-serif,-16.927223,11.9451
Prompt 700italic,700italic,sans-serif,-11.917814,5.807282
Prompt 800,800,sans-serif,-17.639362,11.348483
Prompt 800italic,800italic,sans-serif,-12.340293,5.538311
Prompt 900,900,sans-serif,-17.691265,10.752229
Prompt 900italic,900italic,sans-serif,-12.955965,5.8010855
Lusitana regular,regular,serif,-3.978603,13.771104
Lusitana 700,700,serif,-3.860767,10.487603
Ultra regular,regular,serif,-6.0988073,9.15132
Graduate regular,regular,display,-6.179688,11.119618
Gochi Hand regular,regular,handwriting,-10.96752,10.901238
Clicker Script regular,regular,handwriting,-8.671202,11.581481
Allura regular,regular,handwriting,-8.372697,11.867469
Convergence regular,regular,sans-serif,-13.695046,13.715737
PT Serif Caption regular,regular,serif,-5.07924,12.886007
PT Serif Caption italic,italic,serif,-9.77798,7.7228756
Electrolize regular,regular,sans-serif,-13.458335,13.81084
Alef regular,regular,sans-serif,-13.30118,15.233281
Alef 700,700,sans-serif,-15.010378,12.467235
Ubuntu Mono regular,regular,monospace,-14.977385,14.55351
Ubuntu Mono italic,italic,monospace,-10.826667,8.675792
Ubuntu Mono 700,700,monospace,-15.1250725,12.499645
Ubuntu Mono 700italic,700italic,monospace,-11.5841,7.5441694
Viga regular,regular,sans-serif,-14.868813,10.46093
Rancho regular,regular,handwriting,-11.570913,10.755287
Allerta regular,regular,sans-serif,-14.99468,13.939991
Just Another Hand regular,regular,handwriting,-11.534869,11.5460205
Reenie Beanie regular,regular,handwriting,-9.948644,12.789999
Carme regular,regular,sans-serif,-13.532966,15.422213
Yesteryear regular,regular,handwriting,-9.399459,10.258108
Basic regular,regular,sans-serif,-13.975767,12.232975
Calligraffitti regular,regular,handwriting,-8.657882,11.715573
Forum regular,regular,display,-5.483891,14.474543
Hind Vadodara 300,300,sans-serif,-11.499928,16.984425
Hind Vadodara regular,regular,sans-serif,-13.406777,16.357397
Hind Vadodara 500,500,sans-serif,-14.743919,14.163573
Hind Vadodara 600,600,sans-serif,-16.048231,12.102014
Hind Vadodara 700,700,sans-serif,-16.413536,11.002658
Khula 300,300,sans-serif,-9.84582,16.578869
Khula regular,regular,sans-serif,-12.277666,16.031538
Khula 600,600,sans-serif,-14.341253,14.153007
Khula 700,700,sans-serif,-15.304282,11.775187
Khula 800,800,sans-serif,-16.420952,10.877757
Pinyon Script regular,regular,handwriting,-8.7804365,11.0169735
Montserrat Alternates 100,100,sans-serif,-8.281004,16.069057
Montserrat Alternates 100italic,100italic,sans-serif,-8.784527,15.382849
Montserrat Alternates 200,200,sans-serif,-9.223025,15.857136
Montserrat Alternates 200italic,200italic,sans-serif,-9.43692,14.572575
Montserrat Alternates 300,300,sans-serif,-10.118165,15.028265
Montserrat Alternates 300italic,300italic,sans-serif,-10.223367,13.635352
Montserrat Alternates regular,regular,sans-serif,-11.564099,14.659797
Montserrat Alternates italic,italic,sans-serif,-10.529474,12.358467
Montserrat Alternates 500,500,sans-serif,-15.40308,13.490941
Montserrat Alternates 500italic,500italic,sans-serif,-10.758699,7.5417633
Montserrat Alternates 600,600,sans-serif,-16.314188,12.668421
Montserrat Alternates 600italic,600italic,sans-serif,-10.961508,6.640947
Montserrat Alternates 700,700,sans-serif,-16.836115,12.069224
Montserrat Alternates 700italic,700italic,sans-serif,-11.498323,6.150748
Montserrat Alternates 800,800,sans-serif,-17.257662,11.539454
Montserrat Alternates 800italic,800italic,sans-serif,-11.718626,6.0548515
Montserrat Alternates 900,900,sans-serif,-17.56511,10.890682
Montserrat Alternates 900italic,900italic,sans-serif,-12.093537,5.6697354
Overlock regular,regular,display,-11.808418,13.998561
Overlock italic,italic,display,-10.4551525,9.48805
Overlock 700,700,display,-12.208041,11.978762
Overlock 700italic,700italic,display,-10.702666,8.964784
Overlock 900,900,display,-12.076876,10.858416
Overlock 900italic,900italic,display,-11.059602,9.822725
Ceviche One regular,regular,display,-11.69246,9.714445
Nixie One regular,regular,display,-6.1839314,15.044114
Chivo 300,300,sans-serif,-9.875662,15.752965
Chivo 300italic,300italic,sans-serif,-9.76769,13.942296
Chivo regular,regular,sans-serif,-12.244733,14.751987
Chivo italic,italic,sans-serif,-11.375264,10.3696165
Chivo 700,700,sans-serif,-15.689443,11.593445
Chivo 700italic,700italic,sans-serif,-11.846337,6.769054
Chivo 900,900,sans-serif,-16.827236,11.143282
Chivo 900italic,900italic,sans-serif,-12.47293,5.882619
Michroma regular,regular,sans-serif,-10.629115,14.212696
Love Ya Like A Sister regular,regular,display,-5.1897297,11.516888
Cherry Cream Soda regular,regular,display,-14.824578,12.623863
Rufina regular,regular,serif,-4.5388765,13.118088
Rufina 700,700,serif,-3.7288573,10.814096
Marmelad regular,regular,sans-serif,-11.464654,12.915382
Monoton regular,regular,display,-17.349049,10.751131
Fanwood Text regular,regular,serif,-3.3673778,14.09199
Fanwood Text italic,italic,serif,-7.913781,7.992324
Niconne regular,regular,handwriting,-9.081181,11.127288
Marcellus SC regular,regular,serif,-13.516247,13.079829
Changa 200,200,sans-serif,-12.60648,14.691563
Changa 300,300,sans-serif,-13.432689,13.857856
Changa regular,regular,sans-serif,-14.376276,12.276824
Changa 500,500,sans-serif,-15.215107,11.5581455
Changa 600,600,sans-serif,-15.141096,10.700598
Changa 700,700,sans-serif,-15.967436,10.344233
Changa 800,800,sans-serif,-16.674948,10.636472
Aldrich regular,regular,sans-serif,-13.997776,13.391641
Freckle Face regular,regular,display,-11.78594,10.455197
Limelight regular,regular,display,-16.883348,12.408474
Spinnaker regular,regular,sans-serif,-11.788488,14.825828
Parisienne regular,regular,handwriting,-8.650723,11.266174
Jaldi regular,regular,sans-serif,-13.020637,14.306157
Jaldi 700,700,sans-serif,-14.176632,10.048075
Fugaz One regular,regular,display,-11.218799,6.438218
Marcellus regular,regular,serif,-13.732939,15.685523
Telex regular,regular,sans-serif,-13.379265,15.534406
Contrail One regular,regular,display,-14.205823,7.5939093
Ruslan Display regular,regular,display,-14.440885,10.495956
Petit Formal Script regular,regular,handwriting,-9.361464,11.755479
Candal regular,regular,sans-serif,-16.944347,11.945202
Homenaje regular,regular,sans-serif,-13.554438,10.234783
Cabin Sketch regular,regular,display,-10.864756,12.875287
Cabin Sketch 700,700,display,-14.553039,11.539469
Magra regular,regular,sans-serif,-13.553254,13.329852
Magra 700,700,sans-serif,-15.132808,8.920316
Tauri regular,regular,sans-serif,-14.100752,12.111986
Lustria regular,regular,serif,-5.058413,14.124728
Carter One regular,regular,display,-12.567209,8.156405
Assistant 200,200,sans-serif,-8.525268,16.674252
Assistant 300,300,sans-serif,-10.35467,17.023338
Assistant regular,regular,sans-serif,-12.270407,15.886854
Assistant 600,600,sans-serif,-14.293988,13.496102
Assistant 700,700,sans-serif,-15.226295,11.021058
Assistant 800,800,sans-serif,-16.141634,9.862503
Oranienbaum regular,regular,serif,-3.3000634,12.523174
Average regular,regular,serif,-2.950193,12.588485
Press Start 2P regular,regular,display,-16.053518,9.565499
Marvel regular,regular,sans-serif,-12.111446,14.13987
Marvel italic,italic,sans-serif,-11.884981,10.054799
Marvel 700,700,sans-serif,-13.073127,12.801427
Marvel 700italic,700italic,sans-serif,-11.9717655,9.150092
Grand Hotel regular,regular,handwriting,-10.966678,10.465364
Bubblegum Sans regular,regular,display,-12.338124,10.018704
Carrois Gothic regular,regular,sans-serif,-13.224489,15.092236
Average Sans regular,regular,sans-serif,-13.749707,14.814804
Sue Ellen Francisco regular,regular,handwriting,-10.777019,12.961759
Arbutus Slab regular,regular,serif,-4.565069,11.672196
Voltaire regular,regular,sans-serif,-14.153942,9.581978
Cambay regular,regular,sans-serif,-13.32075,15.072855
Cambay italic,italic,sans-serif,-10.816187,9.066272
Cambay 700,700,sans-serif,-14.805834,11.956719
Cambay 700italic,700italic,sans-serif,-11.127292,7.3653207
Jockey One regular,regular,sans-serif,-14.594726,8.806855
Revalia regular,regular,display,-11.909673,12.74565
Merienda regular,regular,handwriting,-10.627676,10.840673
Merienda 700,700,handwriting,-11.164565,10.021154
Fira Sans Condensed 100,100,sans-serif,-8.00957,16.960947
Fira Sans Condensed 100italic,100italic,sans-serif,-8.64236,14.854042
Fira Sans Condensed 200,200,sans-serif,-10.571267,16.868776
