name,variant,category,x,y,cluster
Fondamento regular,regular,handwriting,0.2994916,3.7475257,2
Fondamento italic,italic,handwriting,0.52237135,3.4900813,2
Mitr 200,200,sans-serif,-1.1003052,10.501872,0
Mitr 300,300,sans-serif,-1.1138773,9.099306,0
Mitr regular,regular,sans-serif,-4.9420476,8.274801,5
Mitr 500,500,sans-serif,-4.4360056,6.574269,5
Mitr 600,600,sans-serif,-4.342327,6.232467,5
Mitr 700,700,sans-serif,-4.547856,6.276164,5
Seaweed Script regular,regular,display,0.68269485,6.826889,4
IM Fell DW Pica regular,regular,serif,-3.1447186,-1.3705251,3
IM Fell DW Pica italic,italic,serif,0.7462104,3.4149957,2
Imprima regular,regular,sans-serif,-3.5279818,10.665617,0
Suranna regular,regular,serif,-2.8243005,-1.1933227,3
Salsa regular,regular,display,-0.18550894,7.292549,2
Dorsa regular,regular,sans-serif,-1.784846,7.1625223,4
Amethysta regular,regular,serif,-2.7538695,-0.9220862,3
Share Tech Mono regular,regular,monospace,6.084353,8.002493,5
Patrick Hand SC regular,regular,handwriting,-0.71263576,8.225362,5
Denk One regular,regular,sans-serif,-2.7154803,7.4865456,1
Rouge Script regular,regular,handwriting,0.9309502,6.476927,4
Stardos Stencil regular,regular,display,-3.9489353,-0.21232969,3
Stardos Stencil 700,700,display,-4.487132,-0.1338051,3
Ramabhadra regular,regular,sans-serif,-4.903272,8.130369,5
Shanti regular,regular,sans-serif,-3.048482,9.394369,5
Italiana regular,regular,serif,-2.3843234,11.068162,0
Stalemate regular,regular,handwriting,1.0599787,6.5155344,4
Raleway Dots regular,regular,display,-0.25561738,11.922914,0
Dawning of a New Day regular,regular,handwriting,1.2570153,6.373955,4
Tienne regular,regular,serif,-2.8692682,0.5994169,3
Tienne 700,700,serif,-3.194636,0.930329,5
Tienne 900,900,serif,-3.6696053,1.0333691,3
Lemonada 300,300,display,-0.25657606,8.012041,2
Lemonada regular,regular,display,-0.3075663,7.917264,2
Lemonada 600,600,display,-0.30708182,7.1562586,2
Lemonada 700,700,display,-0.24578758,7.0531583,2
Kotta One regular,regular,serif,-0.27740297,3.5935707,2
Engagement regular,regular,handwriting,0.73542184,6.5384617,4
Over the Rainbow regular,regular,handwriting,-0.0478527,8.388604,4
Delius Swash Caps regular,regular,handwriting,-0.5203528,8.845136,0
Ledger regular,regular,serif,-2.7615652,-0.17948194,3
Medula One regular,regular,display,-1.834245,7.1775775,4
Aguafina Script regular,regular,handwriting,0.6818259,7.0113683,4
Englebert regular,regular,sans-serif,-2.326373,7.782535,5
Podkova regular,regular,serif,-2.7537117,0.62391335,3
Podkova 500,500,serif,-2.8849335,0.6896192,3
Podkova 600,600,serif,-3.0378351,0.79080826,3
Podkova 700,700,serif,-3.1560462,0.88394326,3
Podkova 800,800,serif,-3.2533715,0.9316947,3
Finger Paint regular,regular,display,-0.8117857,8.273839,5
Buenard regular,regular,serif,-2.5330672,-1.2168319,3
Buenard 700,700,serif,-3.9755766,-0.28918457,3
Faster One regular,regular,display,-4.534759,5.629775,1
Cedarville Cursive regular,regular,handwriting,0.96056306,6.4554567,4
Life Savers regular,regular,display,-1.773009,-1.2514427,3
Life Savers 700,700,display,-2.8002372,-1.3922822,3
Habibi regular,regular,serif,-2.4426868,-1.2216915,3
Iceland regular,regular,display,-4.214394,9.23076,5
Nova Mono regular,regular,monospace,5.881988,7.944018,0
Wendy One regular,regular,sans-serif,-5.2002997,6.9922986,5
BioRhyme 200,200,serif,-1.5153197,-0.49453446,0
BioRhyme 300,300,serif,-1.668932,-0.0925246,0
BioRhyme regular,regular,serif,-2.8428233,0.7790807,5
BioRhyme 700,700,serif,-3.0686395,1.0291525,5
BioRhyme 800,800,serif,-3.3307645,1.1371213,5
Geo regular,regular,sans-serif,-4.0948124,9.030025,5
Geo italic,italic,sans-serif,3.1357064,8.940208,1
Harmattan regular,regular,sans-serif,-2.931392,10.147659,0
Maitree 200,200,serif,-1.3998542,-0.8582202,0
Maitree 300,300,serif,-1.6019893,-0.4808638,0
Maitree regular,regular,serif,-2.0594459,-0.5247469,3
Maitree 500,500,serif,-2.5826743,-0.12592165,3
Maitree 600,600,serif,-3.3605702,0.10642033,3
Maitree 700,700,serif,-3.770392,0.3654237,3
Esteban regular,regular,serif,-2.211374,-0.5013153,3
Simonetta regular,regular,display,-2.4231253,-1.2548038,3
Simonetta italic,italic,display,0.39097962,3.4144578,2
Simonetta 900,900,display,-4.0816536,0.56986696,3
Simonetta 900italic,900italic,display,-4.0150256,0.66063744,2
Balthazar regular,regular,serif,-3.6742523,-0.30097675,3
Fenix regular,regular,serif,-3.0286453,-0.90548086,3
Sail regular,regular,display,0.124290094,6.6236296,2
Vampiro One regular,regular,display,0.1104438,6.7790966,4
NTR regular,regular,sans-serif,-0.96368587,8.925205,0
Mukta Vaani 200,200,sans-serif,-1.4931535,11.273672,0
Mukta Vaani 300,300,sans-serif,-2.5929296,10.02522,0
Mukta Vaani regular,regular,sans-serif,-3.095648,9.362857,5
Mukta Vaani 500,500,sans-serif,-3.309932,8.844529,5
Mukta Vaani 600,600,sans-serif,-3.6778238,8.306905,5
Mukta Vaani 700,700,sans-serif,-3.7737799,8.036582,5
Mukta Vaani 800,800,sans-serif,-3.7711806,7.622935,5
Mandali regular,regular,sans-serif,-0.9005231,9.044347,0
Baloo Tamma regular,regular,display,-3.103463,5.601283,5
Creepster regular,regular,display,-1.298779,6.5396767,1
Vesper Libre regular,regular,serif,-3.1189332,-0.7488954,3
Vesper Libre 500,500,serif,-3.869935,-0.15927182,3
Vesper Libre 700,700,serif,-3.9973912,0.24399489,3
Vesper Libre 900,900,serif,-4.0832763,0.48278517,3
Sumana regular,regular,serif,-2.6897721,-1.0968192,3
Sumana 700,700,serif,-4.358971,0.16095456,3
Kite One regular,regular,sans-serif,0.7045744,7.857512,2
Ruluko regular,regular,sans-serif,-1.51742,8.785466,0
Flamenco 300,300,display,-0.3725652,11.822105,0
Flamenco regular,regular,display,-1.558305,10.537981,0
Khmer regular,regular,display,23.373642,13.591159,3
Julee regular,regular,handwriting,0.044394743,7.377649,4
League Script regular,regular,handwriting,1.257672,6.394798,4
Quintessential regular,regular,handwriting,0.3673029,3.883646,2
Codystar 300,300,display,-3.9728098,6.1123605,4
Codystar regular,regular,display,-3.970409,6.0840907,4
Wallpoet regular,regular,display,-4.1792154,5.819508,5
Mate SC regular,regular,serif,-5.108632,3.3505914,3
Rye regular,regular,display,-3.486947,0.72774065,3
Rosarivo regular,regular,serif,-2.5634658,-1.5258372,3
Rosarivo italic,italic,serif,0.34820452,3.727767,2
Spirax regular,regular,display,-0.8925343,7.592728,2
McLaren regular,regular,display,-1.1459088,8.981661,0
Amarante regular,regular,display,-2.9859002,7.2414684,1
Kadwa regular,regular,serif,-3.2092912,0.02389549,3
Kadwa 700,700,serif,-4.7000957,0.4617925,3
Share Tech regular,regular,sans-serif,-3.1048253,8.00212,5
Secular One regular,regular,sans-serif,-3.854015,7.675601,5
Fjord One regular,regular,serif,-2.6062214,-0.5547319,3
Donegal One regular,regular,serif,-3.2541142,-0.50746834,3
Pavanam regular,regular,sans-serif,-2.3419316,11.188473,0
Suez One regular,regular,serif,-4.6729956,0.43074846,3
New Rocker regular,regular,display,-0.97944427,6.529666,1
Mystery Quest regular,regular,display,-1.5172185,6.740826,2
Sunshiney regular,regular,handwriting,-0.38691944,8.018354,4
Aref Ruqaa regular,regular,serif,-1.1993068,8.116822,2
Aref Ruqaa 700,700,serif,-1.2247803,8.076846,2
IM Fell DW Pica SC regular,regular,serif,-5.0002337,3.2629826,3
Battambang regular,regular,display,23.386189,13.603832,3
Battambang 700,700,display,-4.481143,-0.2261862,3
Text Me One regular,regular,sans-serif,-1.6750122,10.712651,0
Dynalight regular,regular,display,0.8895015,6.574623,4
David Libre regular,regular,serif,-2.5181208,-0.8817763,3
David Libre 500,500,serif,-3.5249515,-0.40020347,3
David Libre 700,700,serif,-3.879628,-0.16347031,3
IM Fell French Canon regular,regular,serif,-2.7470217,-1.5602878,3
IM Fell French Canon italic,italic,serif,0.700677,3.3974247,2
Cantora One regular,regular,sans-serif,-3.1212478,7.815847,1
Overpass 100,100,sans-serif,-0.9053766,11.449804,0
Overpass 100italic,100italic,sans-serif,1.4335203,10.092362,0
Overpass 200,200,sans-serif,-1.6416403,11.015212,0
Overpass 200italic,200italic,sans-serif,1.5657225,9.8140545,0
Overpass 300,300,sans-serif,-3.1043859,10.681531,0
Overpass 300italic,300italic,sans-serif,2.2600863,9.422911,2
Overpass regular,regular,sans-serif,-3.8024385,10.539668,0
Overpass italic,italic,sans-serif,2.6007285,9.34663,2
Overpass 600,600,sans-serif,-4.459766,8.91423,5
Overpass 600italic,600italic,sans-serif,3.0857365,9.308981,1
Overpass 700,700,sans-serif,-4.573691,8.24879,5
Overpass 700italic,700italic,sans-serif,3.3937056,9.373482,1
Overpass 800,800,sans-serif,-4.5852537,8.103591,5
Overpass 800italic,800italic,sans-serif,3.670899,9.52964,1
Overpass 900,900,sans-serif,-4.5738378,7.9193263,5
Overpass 900italic,900italic,sans-serif,3.8310285,9.508538,1
Mada 300,300,sans-serif,-1.4083021,11.385941,0
Mada regular,regular,sans-serif,-3.3322845,8.739638,5
Mada 500,500,sans-serif,-3.3894112,8.674153,5
Mada 900,900,sans-serif,-3.7896824,7.362045,5
Condiment regular,regular,handwriting,0.41194963,7.0225177,4
Chicle regular,regular,display,-1.153028,6.678549,1
Athiti 200,200,sans-serif,-0.5701725,11.819103,0
Athiti 300,300,sans-serif,-1.7910088,11.238672,0
Athiti regular,regular,sans-serif,-2.2805438,11.071093,0
Athiti 500,500,sans-serif,-3.9080431,10.22212,0
Athiti 600,600,sans-serif,-4.552061,8.45734,5
Athiti 700,700,sans-serif,-4.8157425,7.2646394,5
Maiden Orange regular,regular,display,-4.6832466,0.38031504,1
Krona One regular,regular,sans-serif,-0.8844913,9.522773,5
Sonsie One regular,regular,display,-0.7669494,4.230512,2
Averia Libre 300,300,display,-0.5670944,7.700055,2
Averia Libre 300italic,300italic,display,-0.2750657,7.5430884,2
Averia Libre regular,regular,display,-0.6008075,7.7330294,2
Averia Libre italic,italic,display,-0.24302629,7.5295916,2
Averia Libre 700,700,display,-0.7474067,7.6339736,2
Averia Libre 700italic,700italic,display,-0.18188101,7.4556994,2
Rozha One regular,regular,serif,-3.631086,0.5055398,3
Numans regular,regular,sans-serif,-3.0478275,10.450205,0
Milonga regular,regular,display,-3.0258567,-1.1505806,3
Stint Ultra Expanded regular,regular,display,-3.7774258,5.519094,0
Stoke 300,300,serif,-2.6900258,-0.111424804,3
Stoke regular,regular,serif,-2.883985,-0.08582201,3
Eagle Lake regular,regular,handwriting,-1.1862172,8.290614,2
Amatica SC regular,regular,display,-1.6861396,7.6140547,4
Amatica SC 700,700,display,-1.7274344,7.5783706,4
Baloo Chettan regular,regular,display,-3.1081932,5.621595,5
Miniver regular,regular,display,0.49752983,6.463304,4
Rubik Mono One regular,regular,sans-serif,-4.5995874,5.6244664,5
Almendra regular,regular,serif,-2.6422637,-1.4538052,3
Almendra italic,italic,serif,-0.9534894,6.300941,2
Almendra 700,700,serif,-4.5428658,-0.28379855,3
Almendra 700italic,700italic,serif,-1.0168163,6.4303885,1
Cagliostro regular,regular,sans-serif,-2.601487,9.3434105,0
Bungee Shade regular,regular,display,-4.0130277,6.043926,4
Proza Libre regular,regular,sans-serif,-2.7783885,9.728325,0
Proza Libre italic,italic,sans-serif,2.654935,9.3115635,2
Proza Libre 500,500,sans-serif,-3.335779,8.935716,5
Proza Libre 500italic,500italic,sans-serif,2.9744048,9.256268,2
Proza Libre 600,600,sans-serif,-3.5738056,8.516065,5
Proza Libre 600italic,600italic,sans-serif,3.431231,9.113242,1
Proza Libre 700,700,sans-serif,-3.7765143,8.038598,5
Proza Libre 700italic,700italic,sans-serif,3.4950829,9.098527,1
Proza Libre 800,800,sans-serif,-4.2360654,7.6451364,5
Proza Libre 800italic,800italic,sans-serif,3.534277,9.001947,1
Elsie regular,regular,display,-2.8857298,-1.2110329,3
Elsie 900,900,display,-4.519189,-0.37401375,3
Wellfleet regular,regular,display,-4.093395,-0.0072671766,3
Nosifer regular,regular,display,-4.529312,5.705665,5
Coda Caption 800,800,sans-serif,-4.911263,6.6014376,5
Vibur regular,regular,handwriting,0.5711994,7.735141,2
Timmana regular,regular,sans-serif,4.0573106,10.060258,1
Artifika regular,regular,serif,-1.3762277,8.24498,5
Alike Angular regular,regular,serif,-2.866895,-1.0350277,3
Junge regular,regular,serif,-1.8194197,-0.75035167,0
Inika regular,regular,serif,-3.163998,-0.32336375,3
Inika 700,700,serif,-4.633076,0.35611045,3
Tulpen One regular,regular,display,-1.7810857,7.2292247,4
Nova Round regular,regular,display,-4.1208706,9.745425,5
Sriracha regular,regular,handwriting,0.10327115,7.475074,2
Paprika regular,regular,display,0.0035221707,7.4677477,2
Pattaya regular,regular,sans-serif,-0.4802333,6.409051,1
Mrs Saint Delafield regular,regular,handwriting,1.2993721,6.41983,4
UnifrakturCook 700,700,display,-0.84546256,6.590761,4
Bilbo regular,regular,handwriting,0.6047601,7.2341733,4
Asul regular,regular,sans-serif,-2.9485257,8.641508,5
Asul 700,700,sans-serif,-3.1051977,8.391917,5
Buda 300,300,display,-1.5081909,11.353089,0
Antic Didone regular,regular,serif,-1.7114334,-0.8478371,3
Petrona regular,regular,serif,-2.9054184,-0.3098286,3
Bungee regular,regular,display,-4.27351,5.9583273,5
Glass Antiqua regular,regular,display,-1.9790854,-0.5928872,3
IM Fell Great Primer regular,regular,serif,-3.0003712,-1.5930431,3
IM Fell Great Primer italic,italic,serif,0.70945686,3.3908768,2
Sancreek regular,regular,display,-3.8222249,1.3609761,1
Ribeye regular,regular,display,-2.682821,0.20068318,3
Kavoon regular,regular,display,-1.0393885,6.8069344,5
Stint Ultra Condensed regular,regular,display,-1.8972363,7.1192317,1
Swanky and Moo Moo regular,regular,handwriting,-0.45365098,9.208625,4
Sarina regular,regular,display,0.19727719,6.6249223,4
Croissant One regular,regular,display,-1.3309362,8.126382,5
Linden Hill regular,regular,serif,-2.6907222,-1.5687845,3
Linden Hill italic,italic,serif,0.42994365,3.2884219,2
Dekko regular,regular,handwriting,-0.6341942,8.428171,0
Arya regular,regular,sans-serif,-3.3833306,8.946923,5
Arya 700,700,sans-serif,-3.7603033,8.373188,5
Amiko regular,regular,sans-serif,-3.623608,10.51941,0
Amiko 600,600,sans-serif,-4.0372267,10.070878,5
Amiko 700,700,sans-serif,-4.470767,8.290384,5
Trade Winds regular,regular,display,-0.9506139,4.3615165,2
IM Fell Great Primer SC regular,regular,serif,-5.081421,3.3123798,3
Hind Madurai 300,300,sans-serif,-2.4599733,11.43855,0
Hind Madurai regular,regular,sans-serif,-4.2060604,10.996693,0
Hind Madurai 500,500,sans-serif,-5.354132,9.500321,5
Hind Madurai 600,600,sans-serif,-7.522623,9.577394,5
Hind Madurai 700,700,sans-serif,9.271207,11.203454,5
Cormorant Infant 300,300,serif,-2.0206676,-1.7030691,3
Cormorant Infant 300italic,300italic,serif,0.4379701,2.9194565,2
Cormorant Infant regular,regular,serif,-1.9798075,-1.7339154,3
Cormorant Infant italic,italic,serif,0.4735545,2.9494426,2
Cormorant Infant 500,500,serif,-2.1777155,-1.8995552,3
Cormorant Infant 500italic,500italic,serif,0.59826815,3.0910408,2
Cormorant Infant 600,600,serif,-2.2436142,-2.0025132,3
Cormorant Infant 600italic,600italic,serif,0.6485764,3.1197877,2
Cormorant Infant 700,700,serif,-2.2705183,-2.012075,3
Cormorant Infant 700italic,700italic,serif,0.6645993,3.1996443,2
Overlock SC regular,regular,display,-4.5927587,4.4702616,0
Angkor regular,regular,display,23.357195,13.574728,3
Joti One regular,regular,display,3.415749,8.778179,1
Bigshot One regular,regular,display,-3.3435655,1.0777721,5
Meie Script regular,regular,handwriting,1.0725334,6.3389573,4
Ruthie regular,regular,handwriting,1.2392007,6.482104,4
Offside regular,regular,display,-3.7463756,9.677911,0
Monsieur La Doulaise regular,regular,handwriting,1.2842036,6.3766017,4
Monofett regular,regular,display,-4.058359,5.9557047,5
Laila 300,300,serif,-1.6042343,10.700369,0
Laila regular,regular,serif,-1.2630799,8.863429,0
Laila 500,500,serif,-1.1257693,8.193642,0
Laila 600,600,serif,-0.99762434,7.931041,2
Laila 700,700,serif,-0.9337989,7.752697,2
IM Fell Double Pica SC regular,regular,serif,-5.0859785,3.315229,3
Inknut Antiqua 300,300,serif,-3.3053932,-0.049260244,3
Inknut Antiqua regular,regular,serif,-3.4832914,0.10364413,3
Inknut Antiqua 500,500,serif,-3.6199734,0.16738464,3
Inknut Antiqua 600,600,serif,-3.7111044,0.25475478,3
Inknut Antiqua 700,700,serif,-4.0744853,0.5415843,3
Inknut Antiqua 800,800,serif,-4.00651,0.60635185,3
Inknut Antiqua 900,900,serif,-4.0557966,0.5830709,3
IM Fell French Canon SC regular,regular,serif,-5.132739,3.3308935,3
Henny Penny regular,regular,display,-3.328511,-1.3374151,2
Emilys Candy regular,regular,display,-3.2280629,-1.45143,3
Ravi Prakash regular,regular,display,3.4099724,8.774318,1
MedievalSharp regular,regular,display,-2.6775415,8.681942,2
Della Respira regular,regular,serif,-2.3784466,-1.28604,3
El Messiri regular,regular,sans-serif,-3.3832304,9.345514,0
El Messiri 500,500,sans-serif,-3.392368,9.314004,5
El Messiri 600,600,sans-serif,-3.4335082,9.260722,5
El Messiri 700,700,sans-serif,-3.4281614,9.236547,5
Jolly Lodger regular,regular,display,-1.8769007,7.052037,4
Iceberg regular,regular,display,-3.2468455,8.080197,5
Port Lligat Sans regular,regular,sans-serif,-2.9599829,8.576615,5
Content regular,regular,display,23.362995,13.580543,3
Content 700,700,display,-4.494948,-0.25245237,3
Trykker regular,regular,serif,-2.1143072,-0.4940128,3
Peralta regular,regular,display,-3.2114546,1.2547373,5
Redressed regular,regular,handwriting,-1.5734888,8.280453,2
Autour One regular,regular,display,-1.003654,8.608438,5
Pirata One regular,regular,display,-1.1576823,6.6716447,1
Nova Slim regular,regular,display,-4.048341,9.734493,0
Fresca regular,regular,sans-serif,-5.3242283,9.44552,5
Lovers Quarrel regular,regular,handwriting,1.2061331,6.4427714,4
Snippet regular,regular,sans-serif,-1.6249753,10.944344,0
Akronim regular,regular,display,0.73841816,7.022467,4
Bubbler One regular,regular,sans-serif,-1.2603074,11.257137,0
Germania One regular,regular,display,-1.3287793,6.596348,1
Dr Sugiyama regular,regular,handwriting,0.7749439,6.50883,4
Galindo regular,regular,display,-4.618984,6.530212,5
Oldenburg regular,regular,display,-2.4954758,0.16047806,3
Nova Oval regular,regular,display,-0.6144761,8.07431,2
Pangolin regular,regular,handwriting,-0.53593737,8.128556,4
Koulen regular,regular,display,23.38174,13.599288,3
Piedra regular,regular,display,-1.3094853,6.4572444,1
Montaga regular,regular,serif,-2.407385,-1.245178,3
Diplomata regular,regular,display,-4.255704,5.5790257,5
Irish Grover regular,regular,display,-5.0701494,8.709857,5
Jomhuria regular,regular,display,-4.039713,6.0852633,4
Ranchers regular,regular,display,-3.237866,6.731642,1
Modern Antiqua regular,regular,display,-2.8048768,-0.67240447,3
Griffy regular,regular,display,-1.4679817,6.737249,2
Snowburst One regular,regular,display,-0.54853123,11.502829,0
Lancelot regular,regular,display,-2.309836,-1.3516262,3
Baloo Thambi regular,regular,display,-3.0977054,5.6064706,5
Chango regular,regular,display,-4.39744,5.8727093,5
Purple Purse regular,regular,display,-4.496048,-0.35080498,3
Plaster regular,regular,display,-4.8474007,6.420666,5
Original Surfer regular,regular,display,-5.037887,8.553915,5
Bokor regular,regular,display,23.361032,13.578589,3
Keania One regular,regular,display,-2.949725,7.7927527,5
Ramaraja regular,regular,serif,-4.1553264,-0.022877995,3
Rhodium Libre regular,regular,serif,-2.7161949,0.1529776,3
Uncial Antiqua regular,regular,display,-2.974497,-0.06463441,3
Mirza regular,regular,display,-2.9988992,8.6633625,5
Mirza 500,500,display,-3.0327513,8.557453,5
Mirza 600,600,display,-3.0860753,8.44431,5
Mirza 700,700,display,-3.0975742,8.350217,5
Odor Mean Chey regular,regular,display,23.363647,13.581246,3
Almendra SC regular,regular,serif,-5.1265583,3.4649563,3
Scope One regular,regular,serif,-1.6989814,-0.17896624,0
Kenia regular,regular,display,-2.7225378,7.6019907,1
Nova Flat regular,regular,display,-4.135038,9.560853,5
Galdeano regular,regular,sans-serif,-2.9589581,8.565153,5
Mrs Sheppards regular,regular,handwriting,0.5710893,6.4059343,4
Spicy Rice regular,regular,display,4.3333726,10.2093,1
Londrina Outline regular,regular,display,-4.134366,6.584633,5
Suwannaphum regular,regular,display,23.374327,13.592544,3
Sahitya regular,regular,serif,-3.047715,-0.5283273,3
Sahitya 700,700,serif,-4.6314654,0.34277773,3
Princess Sofia regular,regular,handwriting,0.7078329,6.3429613,4
Goblin One regular,regular,display,-3.400715,1.0457026,5
Ewert regular,regular,display,-3.897662,5.6315784,4
Trochut regular,regular,display,-3.197973,7.5683565,5
Trochut italic,italic,display,3.2441707,9.685805,1
Trochut 700,700,display,-3.4739907,7.6333346,5
Underdog regular,regular,display,-2.2857409,-0.32039458,3
Smythe regular,regular,display,-2.0371802,6.9640455,1
Fascinate regular,regular,display,-4.826117,6.5976067,5
Molle italic,italic,handwriting,0.6206946,6.397545,4
Modak regular,regular,display,-4.130778,5.891465,5
Bayon regular,regular,display,23.355602,13.573161,3
Amita regular,regular,handwriting,-1.594507,8.460274,2
Amita 700,700,handwriting,-1.8001192,8.302578,5
Rum Raisin regular,regular,sans-serif,4.287837,10.277741,1
Astloch regular,regular,display,0.85491633,6.4720793,4
Astloch 700,700,display,-0.49361774,6.5748706,4
Caesar Dressing regular,regular,display,-4.65418,4.7386312,1
Averia Gruesa Libre regular,regular,display,-0.49312142,7.601894,2
Gorditas regular,regular,display,-3.4200475,1.2537899,2
Gorditas 700,700,display,-3.683695,1.3161927,3
Jim Nightshade regular,regular,handwriting,0.35510716,4.0155926,2
Farsan regular,regular,display,0.15874925,8.24836,2
Cormorant SC 300,300,serif,-5.1248636,3.3472593,3
Cormorant SC regular,regular,serif,-5.141477,3.3372295,3
Cormorant SC 500,500,serif,-5.1428413,3.3747683,3
Cormorant SC 600,600,serif,-5.1623054,3.3740969,3
Cormorant SC 700,700,serif,-5.165741,3.3893716,3
Asset regular,regular,display,-4.2845387,5.600263,4
Atomic Age regular,regular,display,-4.2712116,9.184254,5
Ribeye Marrow regular,regular,display,-1.8414313,0.17877121,0
Miltonian Tattoo regular,regular,display,-3.1707892,1.3885306,2
Elsie Swash Caps regular,regular,display,-2.8666582,-1.1394479,3
Elsie Swash Caps 900,900,display,-4.515804,-0.36866048,3
Seymour One regular,regular,sans-serif,-4.412234,5.875617,5
Nova Script regular,regular,display,-0.04537989,7.622706,2
Passero One regular,regular,display,-3.5544796,7.4674444,1
Fascinate Inline regular,regular,display,-4.769049,6.5427933,5
Cormorant Upright 300,300,serif,-0.3068871,2.7795148,0
Cormorant Upright regular,regular,serif,-0.30973643,2.7761042,3
Cormorant Upright 500,500,serif,-0.31324628,2.7689397,3
Cormorant Upright 600,600,serif,-0.3401728,2.7586775,3
Cormorant Upright 700,700,serif,-0.26605776,2.8187356,2
Jacques Francois regular,regular,serif,-2.818303,-1.6084032,3
Jacques Francois Shadow regular,regular,display,-2.471593,0.81994945,3
Margarine regular,regular,display,-0.64400417,7.828543,2
Sura regular,regular,serif,-3.1124475,-0.66702825,3
Sura 700,700,serif,-4.6979814,0.3970306,3
Romanesco regular,regular,handwriting,0.2636783,7.5099416,4
Miltonian regular,regular,display,-3.8841095,5.501065,2
Tillana regular,regular,handwriting,0.5342145,7.6620736,2
Tillana 500,500,handwriting,0.37804872,7.5383797,2
Tillana 600,600,handwriting,0.019926326,7.2182374,2
Tillana 700,700,handwriting,-0.11810999,7.0346127,2
Tillana 800,800,handwriting,-0.21591617,6.9368415,2
Londrina Shadow regular,regular,display,-4.2710276,6.7016525,5
Diplomata SC regular,regular,display,-4.307528,5.631914,5
Barrio regular,regular,display,-4.644584,4.7053313,5
Moul regular,regular,display,23.36909,13.586654,3
Siemreap regular,regular,display,23.374197,13.591799,3
Rasa 300,300,serif,-2.0918112,-0.65725136,3
Rasa regular,regular,serif,-2.9374514,-0.3552091,3
Rasa 500,500,serif,-4.060107,0.09777657,3
Rasa 600,600,serif,-4.27297,0.17385672,3
Rasa 700,700,serif,-4.491182,0.25318247,3
Freehand regular,regular,display,23.361952,13.579579,3
Rakkas regular,regular,display,-4.522647,-0.29182014,3
Erica One regular,regular,display,-5.1329913,6.513038,5
Felipa regular,regular,handwriting,0.5838766,6.8485694,4
Miss Fajardose regular,regular,handwriting,1.2588711,6.368716,4
Baloo Bhai regular,regular,display,-3.1163785,5.61018,5
Londrina Sketch regular,regular,display,-4.1722536,6.5215397,5
Geostar Fill regular,regular,display,-4.6615815,6.5847983,5
Arbutus regular,regular,display,-3.7753422,1.2960758,1
Smokum regular,regular,display,-3.2712216,7.175772,1
Metal Mania regular,regular,display,-2.473092,6.7077355,1
Devonshire regular,regular,handwriting,-0.22373669,6.9917455,4
Asar regular,regular,serif,-2.8986645,-0.9545152,3
Bonbon regular,regular,handwriting,-3.8023443,5.609529,4
Warnes regular,regular,display,-0.7225929,9.451077,0
Nova Cut regular,regular,display,-4.095917,9.738597,0
Coiny regular,regular,display,-3.340676,5.7757063,5
Marko One regular,regular,serif,-1.5710293,8.25357,5
Combo regular,regular,display,-1.6647716,8.160654,5
Sirin Stencil regular,regular,display,-2.1038313,8.391564,5
Galada regular,regular,display,-0.47767445,6.392819,1
Almendra Display regular,regular,display,-0.47015882,11.505421,0
Atma 300,300,display,-0.8060874,8.225619,0
Atma regular,regular,display,-1.3501073,6.837754,1
Atma 500,500,display,-1.3704052,6.6343966,1
Atma 600,600,display,-1.3400344,6.6852226,1
Atma 700,700,display,-1.4645594,6.6341743,1
Butterfly Kids regular,regular,handwriting,0.89605266,6.53315,4
Metal regular,regular,display,23.35955,13.576999,3
Sofadi One regular,regular,display,-0.70030665,9.071329,0
Eater regular,regular,display,-1.2165067,4.5066032,4
Macondo Swash Caps regular,regular,display,-0.5326725,8.084853,2
Geostar regular,regular,display,-4.6338534,6.5306115,0
Federant regular,regular,display,-3.4925196,8.297889,5
Flavors regular,regular,display,-1.1471729,6.7882123,1
Aubrey regular,regular,display,-3.6506774,9.66412,5
Sevillana regular,regular,display,0.38336226,6.514938,4
Ruge Boogie regular,regular,handwriting,0.8148471,6.4864926,4
Unlock regular,regular,display,-4.1910706,7.15046,5
Stalinist One regular,regular,display,-4.235397,5.7977133,5
Taprom regular,regular,display,23.39248,13.610004,3
Chenla regular,regular,display,23.33864,13.55617,3
Bigelow Rules regular,regular,display,-1.8274674,7.152254,4
Preahvihear regular,regular,display,23.390831,13.608464,3
Dangrek regular,regular,display,23.349564,13.567168,3
Yatra One regular,regular,display,-4.830132,8.144863,5
Sree Krushnadevaraya regular,regular,serif,-3.410754,-0.72068155,3
Butcherman regular,regular,display,-1.7325724,6.5947514,1
Fruktur regular,regular,display,-1.0690472,6.6145806,1
Supermercado One regular,regular,display,-1.213671,7.646682,5
Mogra regular,regular,display,-0.12628344,6.9315157,4
Risque regular,regular,display,-3.329528,0.7402024,3
Emblema One regular,regular,display,3.3295898,8.19684,1
Lakki Reddy regular,regular,handwriting,-5.061231,8.719696,5
Katibeh regular,regular,display,-3.04864,1.5252241,2
Chela One regular,regular,display,-1.1263249,6.7001467,1
Kumar One regular,regular,display,-3.7666223,0.9603004,5
Padauk regular,regular,sans-serif,-3.721307,10.691182,0
Padauk 700,700,sans-serif,-4.742071,8.27056,5
Tenali Ramakrishna regular,regular,sans-serif,-2.7760603,10.604237,0
