name,variant,category,x,y
BenchNine regular,regular,sans-serif,-2.955157,8.269986
BenchNine 700,700,sans-serif,-2.543621,8.185323
Comfortaa 300,300,display,-7.209303,10.885777
Comfortaa regular,regular,display,-6.48714,10.235743
Comfortaa 700,700,display,-5.5827613,9.240878
Satisfy regular,regular,handwriting,-5.6964846,5.262744
Josefin Slab 100,100,serif,4.727838,1.4025596
Josefin Slab 100italic,100italic,serif,4.2798014,0.621018
Josefin Slab 300,300,serif,4.4728065,1.4810135
Josefin Slab 300italic,300italic,serif,3.6790037,0.7069427
Josefin Slab regular,regular,serif,3.8986123,1.9636194
Josefin Slab italic,italic,serif,2.6573918,1.919985
Josefin Slab 600,600,serif,3.1836064,1.5110081
Josefin Slab 600italic,600italic,serif,1.6660761,2.1484091
Josefin Slab 700,700,serif,2.481246,1.0109276
Josefin Slab 700italic,700italic,serif,-1.4356245,3.2123091
News Cycle regular,regular,sans-serif,-4.6033106,10.479585
News Cycle 700,700,sans-serif,-1.024546,8.744006
Lobster Two regular,regular,display,-2.4765017,7.0011053
Lobster Two italic,italic,display,-2.6655023,6.2096
Lobster Two 700,700,display,-2.456672,7.130469
Lobster Two 700italic,700italic,display,-3.140332,5.9994864
Russo One regular,regular,sans-serif,0.723902,10.611135
Passion One regular,regular,display,1.926713,9.021644
Passion One 700,700,display,2.5660996,9.848434
Passion One 900,900,display,2.778628,10.172742
Cormorant Garamond 300,300,serif,3.9530694,-0.7464252
Cormorant Garamond 300italic,300italic,serif,-4.2380075,1.2346432
Cormorant Garamond regular,regular,serif,3.5556245,-1.0994561
Cormorant Garamond italic,italic,serif,-4.5359826,1.5017
Cormorant Garamond 500,500,serif,3.412207,-1.2871374
Cormorant Garamond 500italic,500italic,serif,-5.123051,2.016342
Cormorant Garamond 600,600,serif,3.1936727,-1.7877796
Cormorant Garamond 600italic,600italic,serif,-5.3152003,2.6006384
Cormorant Garamond 700,700,serif,2.9868941,-1.8151209
Cormorant Garamond 700italic,700italic,serif,-5.0950766,2.8241367
Noticia Text regular,regular,serif,2.231886,3.0806048
Noticia Text italic,italic,serif,-2.2435536,4.1228466
Noticia Text 700,700,serif,-0.040862747,2.2362874
Noticia Text 700italic,700italic,serif,-2.3942952,4.425329
Old Standard TT regular,regular,serif,3.009647,0.6291854
Old Standard TT italic,italic,serif,-4.200515,3.3942175
Old Standard TT 700,700,serif,-0.51598173,0.08510387
Hammersmith One regular,regular,sans-serif,-0.2883191,10.978898
Quattrocento Sans regular,regular,sans-serif,-5.1280103,10.7687435
Quattrocento Sans italic,italic,sans-serif,-6.964527,14.424956
Quattrocento Sans 700,700,sans-serif,-1.6109377,10.250495
Quattrocento Sans 700italic,700italic,sans-serif,-5.361484,16.093231
ABeeZee regular,regular,sans-serif,-3.50997,12.534193
ABeeZee italic,italic,sans-serif,-6.0561476,14.817711
Kanit 100,100,sans-serif,-9.28692,9.748567
Kanit 100italic,100italic,sans-serif,-8.661588,12.535532
Kanit 200,200,sans-serif,-6.5034175,9.986393
Kanit 200italic,200italic,sans-serif,-7.5214086,13.722586
Kanit 300,300,sans-serif,-4.478793,11.462254
Kanit 300italic,300italic,sans-serif,-6.9869294,15.002636
Kanit regular,regular,sans-serif,-2.06376,11.832929
Kanit italic,italic,sans-serif,-6.6969953,16.183857
Kanit 500,500,sans-serif,0.035868388,11.679497
Kanit 500italic,500italic,sans-serif,-6.3159513,16.879545
Kanit 600,600,sans-serif,0.911914,11.244774
Kanit 600italic,600italic,sans-serif,-6.0550137,17.584087
Kanit 700,700,sans-serif,1.6302711,10.493567
Kanit 700italic,700italic,sans-serif,-5.462975,18.169186
Kanit 800,800,sans-serif,2.375115,10.74034
Kanit 800italic,800italic,sans-serif,-5.1130342,18.431551
Kanit 900,900,sans-serif,2.827421,10.607854
Kanit 900italic,900italic,sans-serif,-5.151522,18.357439
Kaushan Script regular,regular,handwriting,-5.546896,6.3251915
Righteous regular,regular,display,0.43886742,12.771545
Poiret One regular,regular,display,-9.309319,10.451352
Gudea regular,regular,sans-serif,-4.2098656,12.166846
Gudea italic,italic,sans-serif,-5.3801928,14.037658
Gudea 700,700,sans-serif,-0.43063203,10.500143
Sanchez regular,regular,serif,2.1010618,2.8136065
Sanchez italic,italic,serif,0.86389774,2.9899745
Monda regular,regular,sans-serif,-2.9038277,12.081965
Monda 700,700,sans-serif,-0.97147614,11.405437
Quattrocento regular,regular,serif,3.4807649,1.19399
Quattrocento 700,700,serif,1.0377724,1.9649565
Rajdhani 300,300,sans-serif,-8.456924,9.579834
Rajdhani regular,regular,sans-serif,-5.7029243,10.467141
Rajdhani 500,500,sans-serif,-3.3666837,11.557955
Rajdhani 600,600,sans-serif,-1.3964177,10.193172
Rajdhani 700,700,sans-serif,-0.3201789,9.57736
Courgette regular,regular,handwriting,-4.7511635,5.611562
Khand 300,300,sans-serif,-4.081352,9.648771
Khand regular,regular,sans-serif,-1.8790313,8.649853
Khand 500,500,sans-serif,-0.0990956,8.03776
Khand 600,600,sans-serif,0.64173365,7.8727484
Khand 700,700,sans-serif,1.0085139,8.10292
Shrikhand regular,regular,display,-2.468814,5.486494
Cantarell regular,regular,sans-serif,-4.594746,12.409795
Cantarell italic,italic,sans-serif,-6.303338,15.136114
Cantarell 700,700,sans-serif,-1.5584631,11.623594
Cantarell 700italic,700italic,sans-serif,-6.312036,16.001131
Domine regular,regular,serif,2.2787266,1.7341713
Domine 700,700,serif,-0.53247356,1.6647266
Economica regular,regular,sans-serif,-3.1700895,8.813283
Economica italic,italic,sans-serif,-3.514821,14.429774
Economica 700,700,sans-serif,-1.8017951,8.219229
Economica 700italic,700italic,sans-serif,-3.0858235,14.782383
Yellowtail regular,regular,handwriting,-5.855552,4.637175
Philosopher regular,regular,sans-serif,-3.220077,11.055232
Philosopher italic,italic,sans-serif,-6.6403446,15.19445
Philosopher 700,700,sans-serif,-2.318964,10.991656
Philosopher 700italic,700italic,sans-serif,-6.6872416,15.946233
Pontano Sans regular,regular,sans-serif,-6.1017594,11.735248
Yantramanav 100,100,sans-serif,-9.4607935,9.86745
Yantramanav 300,300,sans-serif,-6.9845686,10.861548
Yantramanav regular,regular,sans-serif,-3.7239761,12.839015
Yantramanav 500,500,sans-serif,-0.68194616,11.54205
Yantramanav 700,700,sans-serif,0.003094863,10.307161
Yantramanav 900,900,sans-serif,0.5421412,9.818179
Permanent Marker regular,regular,handwriting,-4.2567687,6.1151376
Chewy regular,regular,display,-2.8331277,6.581088
Tinos regular,regular,serif,2.0034442,-0.37668082
Tinos italic,italic,serif,-1.9913275,3.3948014
Tinos 700,700,serif,-1.2402833,0.472476
Tinos 700italic,700italic,serif,-2.1646302,3.7778158
Arapey regular,regular,serif,2.6558025,0.12692288
Arapey italic,italic,serif,-4.164734,2.7549746
Cabin Condensed regular,regular,sans-serif,-1.4576079,9.067379
Cabin Condensed 500,500,sans-serif,-1.0713842,8.624366
Cabin Condensed 600,600,sans-serif,-0.7475244,8.714611
Cabin Condensed 700,700,sans-serif,-0.38327593,8.657011
Cardo regular,regular,serif,2.6856732,-1.4631071
Cardo italic,italic,serif,-4.8238444,2.7730334
Cardo 700,700,serif,0.6718015,-0.10134968
Cookie regular,regular,handwriting,-5.2930264,5.878258
Playfair Display SC regular,regular,serif,2.91395,4.946886
Playfair Display SC italic,italic,serif,1.9500284,5.184839
Playfair Display SC 700,700,serif,2.5375638,5.257297
Playfair Display SC 700italic,700italic,serif,1.6134609,5.279316
Playfair Display SC 900,900,serif,2.2886207,5.3486075
Playfair Display SC 900italic,900italic,serif,1.3967298,5.3669114
Handlee regular,regular,handwriting,-4.8004704,8.198305
Alfa Slab One regular,regular,display,-1.1336801,3.7348137
Armata regular,regular,sans-serif,-3.976436,11.985918
Audiowide regular,regular,display,-1.5202001,11.076409
Kalam 300,300,handwriting,-5.7783914,7.128662
Kalam regular,regular,handwriting,-5.169753,6.492338
Kalam 700,700,handwriting,-4.733309,6.247602
Antic Slab regular,regular,serif,3.737974,1.7066635
Teko 300,300,sans-serif,-2.7616653,7.8494387
Teko regular,regular,sans-serif,-2.3349838,8.084871
Teko 500,500,sans-serif,-1.3753269,8.442161
Teko 600,600,sans-serif,0.24267557,8.822515
Teko 700,700,sans-serif,1.2593567,9.263773
Boogaloo regular,regular,display,-1.5253606,7.9662013
Ruda regular,regular,sans-serif,-3.4443648,10.93412
Ruda 700,700,sans-serif,-0.7741319,10.262818
Ruda 900,900,sans-serif,-0.07159366,10.066428
Vidaloka regular,regular,serif,-0.8296554,-0.096835025
Shadows Into Light Two regular,regular,handwriting,-4.921155,8.258834
Droid Sans Mono regular,regular,monospace,-10.05531,14.3947315
Oleo Script regular,regular,display,-3.9879153,5.2988305
Oleo Script 700,700,display,-3.4317255,5.4812336
Days One regular,regular,sans-serif,-0.91625184,9.709923
Great Vibes regular,regular,handwriting,-7.0523596,4.9345126
Heebo 100,100,sans-serif,-9.765512,10.137025
Heebo 300,300,sans-serif,-6.7766385,10.726884
Heebo regular,regular,sans-serif,-4.2316027,12.904618
Heebo 500,500,sans-serif,-0.6069163,11.327362
Heebo 700,700,sans-serif,0.18329026,10.223268
Heebo 800,800,sans-serif,0.35735798,10.142815
Heebo 900,900,sans-serif,0.97148025,9.949042
Concert One regular,regular,display,-2.1328912,7.493467
Kreon 300,300,serif,2.298341,-0.06464675
Kreon regular,regular,serif,0.22661074,0.16196223
Kreon 700,700,serif,-1.2741941,0.94788027
Ek Mukta 200,200,sans-serif,-6.8676376,9.554104
Ek Mukta 300,300,sans-serif,-5.378664,10.346584
Ek Mukta regular,regular,sans-serif,-3.2754645,10.948154
Ek Mukta 500,500,sans-serif,-1.883686,10.933197
Ek Mukta 600,600,sans-serif,-0.79007506,10.608759
Ek Mukta 700,700,sans-serif,0.19866702,10.817067
Ek Mukta 800,800,sans-serif,0.6461995,10.098254
Tangerine regular,regular,handwriting,-7.096002,5.554451
Tangerine 700,700,handwriting,-6.603356,5.127822
Patrick Hand regular,regular,handwriting,-3.9771185,8.150756
Hind Siliguri 300,300,sans-serif,-6.481348,12.101819
Hind Siliguri regular,regular,sans-serif,-4.221529,13.6156645
Hind Siliguri 500,500,sans-serif,-1.7050482,13.769005
Hind Siliguri 600,600,sans-serif,1.0903605,14.966114
Hind Siliguri 700,700,sans-serif,1.385132,13.621462
Didact Gothic regular,regular,sans-serif,-6.1785064,11.488109
Neuton 200,200,serif,4.413753,0.8994709
Neuton 300,300,serif,3.5782583,0.42100772
Neuton regular,regular,serif,0.8839351,-0.30555052
Neuton italic,italic,serif,-2.9281514,3.4444616
Neuton 700,700,serif,-1.6280667,1.8491944
Neuton 800,800,serif,-2.1048813,1.6899176
Covered By Your Grace regular,regular,handwriting,-4.517834,7.2212024
Amiri regular,regular,serif,2.263171,-1.2338512
Amiri italic,italic,serif,-4.4664254,2.9728534
Amiri 700,700,serif,-0.6781024,0.95497686
Amiri 700italic,700italic,serif,-4.137627,3.872104
Rock Salt regular,regular,handwriting,-5.4967103,6.7889214
Bad Script regular,regular,handwriting,-6.037847,7.246718
Coming Soon regular,regular,handwriting,-5.9883027,8.231087
Playball regular,regular,display,-5.600601,5.3102546
Rochester regular,regular,handwriting,-5.7078943,5.3527317
Volkhov regular,regular,serif,0.19202684,1.8552183
Volkhov italic,italic,serif,-2.6434898,3.6008358
Volkhov 700,700,serif,-0.8496525,1.9621438
Volkhov 700italic,700italic,serif,-2.820571,3.9278548
Damion regular,regular,handwriting,-6.0222335,4.987999
Glegoo regular,regular,serif,3.3211339,3.2742443
Glegoo 700,700,serif,1.9758952,2.8662279
Sacramento regular,regular,handwriting,-7.183196,5.2937655
Coda regular,regular,display,-2.7243152,11.483706
Coda 800,800,display,2.570029,10.335955
Fredoka One regular,regular,display,-1.0474075,7.034121
Sorts Mill Goudy regular,regular,serif,2.0834558,-0.42333913
Sorts Mill Goudy italic,italic,serif,-4.9131308,2.2832017
Luckiest Guy regular,regular,display,1.7946254,8.398536
Marck Script regular,regular,handwriting,-6.1795936,5.30471
Sintony regular,regular,sans-serif,-4.1485286,11.16399
Sintony 700,700,sans-serif,-0.55314606,11.18136
Jura 300,300,sans-serif,-6.342105,9.516681
Jura regular,regular,sans-serif,-5.8270493,9.314262
Jura 500,500,sans-serif,-5.366371,8.964622
Jura 600,600,sans-serif,-4.974777,8.879969
Bevan regular,regular,display,-0.55335814,3.972503
Paytone One regular,regular,sans-serif,1.8244649,11.852215
Nunito Sans 200,200,sans-serif,-8.316345,11.071657
Nunito Sans 200italic,200italic,sans-serif,-7.885116,11.656263
Nunito Sans 300,300,sans-serif,-7.025399,11.380816
Nunito Sans 300italic,300italic,sans-serif,-6.8404875,12.02512
Nunito Sans regular,regular,sans-serif,-5.066075,12.436319
Nunito Sans italic,italic,sans-serif,-5.446625,12.143656
Nunito Sans 600,600,sans-serif,-3.7751455,12.837494
Nunito Sans 600italic,600italic,sans-serif,-4.538904,12.971253
Nunito Sans 700,700,sans-serif,-0.6311323,12.889702
Nunito Sans 700italic,700italic,sans-serif,-1.162522,13.523833
Nunito Sans 800,800,sans-serif,0.5461975,12.970808
Nunito Sans 800italic,800italic,sans-serif,-0.4030627,13.489725
Nunito Sans 900,900,sans-serif,1.1005311,12.448671
Nunito Sans 900italic,900italic,sans-serif,0.18240595,13.282631
Copse regular,regular,serif,0.51141804,0.608623
Sigmar One regular,regular,display,0.70908326,7.0129185
Martel 200,200,serif,3.8862197,1.8460783
Martel 300,300,serif,4.00138,1.3718652
Martel regular,regular,serif,3.4709609,1.8096044
Martel 600,600,serif,3.0911202,1.8689752
Martel 700,700,serif,0.35323653,1.2114543
Martel 800,800,serif,-0.3551077,1.2515332
Martel 900,900,serif,-1.6644466,1.4582566
Actor regular,regular,sans-serif,-3.6438065,12.26979
Gentium Book Basic regular,regular,serif,1.4191012,0.45781764
Gentium Book Basic italic,italic,serif,-3.1940398,3.5208635
Gentium Book Basic 700,700,serif,-0.4588379,1.5480735
Gentium Book Basic 700italic,700italic,serif,-3.1047127,3.8448534
Amaranth regular,regular,sans-serif,-1.3768462,9.267341
Amaranth italic,italic,sans-serif,-4.567262,15.610704
Amaranth 700,700,sans-serif,-0.57731146,8.8499975
Amaranth 700italic,700italic,sans-serif,-4.6177645,16.222363
Frank Ruhl Libre 300,300,sans-serif,3.5281947,1.2680163
Frank Ruhl Libre regular,regular,sans-serif,2.213825,0.25404358
Frank Ruhl Libre 500,500,sans-serif,0.018649219,1.1923894
Frank Ruhl Libre 700,700,sans-serif,-0.8917037,0.6146652
Frank Ruhl Libre 900,900,sans-serif,-0.78120464,0.5968319
Sarala regular,regular,sans-serif,-3.6873925,12.464814
Sarala 700,700,sans-serif,0.19134302,12.12214
Nothing You Could Do regular,regular,handwriting,-6.6192207,6.2633996
Alice regular,regular,serif,1.7385297,1.5296584
PT Mono regular,regular,monospace,-9.838857,14.067601
Adamina regular,regular,serif,2.434595,-0.7133367
Gentium Basic regular,regular,serif,2.5927222,0.3555927
Gentium Basic italic,italic,serif,-3.4683416,3.4182901
Gentium Basic 700,700,serif,0.110470116,1.1349021
Gentium Basic 700italic,700italic,serif,-2.941791,3.660028
Changa One regular,regular,display,1.9021226,10.213087
Changa One italic,italic,display,-5.0265923,17.694006
Varela regular,regular,sans-serif,-4.749528,12.276417
Nobile regular,regular,sans-serif,-4.7770343,10.793293
Nobile italic,italic,sans-serif,-5.3096676,14.358023
Nobile 700,700,sans-serif,0.7665885,9.365185
Nobile 700italic,700italic,sans-serif,-3.4594014,16.429405
Neucha regular,regular,handwriting,-3.259563,8.907254
Homemade Apple regular,regular,handwriting,-7.574659,5.7225103
Syncopate regular,regular,sans-serif,-5.4619703,9.198459
Syncopate 700,700,sans-serif,-2.5761497,8.953014
Bangers regular,regular,display,-1.9119389,16.037273
Rambla regular,regular,sans-serif,-2.4462538,10.024495
Rambla italic,italic,sans-serif,-4.690289,15.109557
Rambla 700,700,sans-serif,0.44006574,9.076245
Rambla 700italic,700italic,sans-serif,-3.5851781,16.995825
Signika Negative 300,300,sans-serif,-4.850578,11.958856
Signika Negative regular,regular,sans-serif,-2.0426333,11.476114
Signika Negative 600,600,sans-serif,-1.4441246,10.368849
Signika Negative 700,700,sans-serif,-1.6390578,9.998157
Julius Sans One regular,regular,sans-serif,0.8486488,6.106372
Cairo 200,200,sans-serif,-8.42761,9.434266
Cairo 300,300,sans-serif,-6.8733683,9.667268
Cairo regular,regular,sans-serif,-4.118868,11.119585
Cairo 600,600,sans-serif,-2.431022,10.495301
Cairo 700,700,sans-serif,-0.20990027,9.605479
Cairo 900,900,sans-serif,1.7413422,9.967766
Cantata One regular,regular,serif,1.030884,0.29627424
Molengo regular,regular,sans-serif,-3.4896529,10.589432
Unica One regular,regular,display,-2.3985257,9.989335
Baloo Bhaina regular,regular,display,-0.40694183,6.869942
Black Ops One regular,regular,display,1.2416011,10.490384
Alex Brush regular,regular,handwriting,-6.461613,5.1586895
Pragati Narrow regular,regular,sans-serif,-2.2062724,9.272423
Pragati Narrow 700,700,sans-serif,-0.5720026,8.822011
Alegreya Sans SC 100,100,sans-serif,0.62792534,6.005297
Alegreya Sans SC 100italic,100italic,sans-serif,0.57711387,6.2495627
Alegreya Sans SC 300,300,sans-serif,1.2517445,6.0740495
Alegreya Sans SC 300italic,300italic,sans-serif,1.1816305,6.1624765
Alegreya Sans SC regular,regular,sans-serif,1.6548903,6.290713
Alegreya Sans SC italic,italic,sans-serif,1.5839311,6.3071814
Alegreya Sans SC 500,500,sans-serif,2.0405545,6.6964707
Alegreya Sans SC 500italic,500italic,sans-serif,1.9909401,6.7082415
Alegreya Sans SC 700,700,sans-serif,1.6810056,6.5964813
Alegreya Sans SC 700italic,700italic,sans-serif,1.8155532,6.780373
Alegreya Sans SC 800,800,sans-serif,1.5522482,7.0064387
Alegreya Sans SC 800italic,800italic,sans-serif,1.8610054,6.817406
Alegreya Sans SC 900,900,sans-serif,1.3717661,6.848612
Alegreya Sans SC 900italic,900italic,sans-serif,1.3980831,6.8869634
Special Elite regular,regular,display,0.49533582,3.193973
Caveat regular,regular,handwriting,-6.095463,6.0377765
Caveat 700,700,handwriting,-5.473055,5.8918552
Share regular,regular,display,-2.1436815,9.683323
Share italic,italic,display,-4.464471,14.947686
Share 700,700,display,-0.24624833,9.467495
Share 700italic,700italic,display,-2.9211977,16.27487
Arima Madurai 100,100,display,-9.000674,10.153481
Arima Madurai 200,200,display,-7.9229918,9.676776
Arima Madurai 300,300,display,-6.6939864,10.272516
Arima Madurai regular,regular,display,-4.4828224,9.650309
Arima Madurai 500,500,display,-3.936131,8.977735
Arima Madurai 700,700,display,-3.8540518,7.964008
Arima Madurai 800,800,display,-3.3801582,7.951792
Arima Madurai 900,900,display,-3.589832,7.667641
Squada One regular,regular,display,0.37921286,8.628724
Fauna One regular,regular,serif,2.724549,3.874298
Kameron regular,regular,serif,2.209567,2.7404385
Kameron 700,700,serif,-0.07165915,3.5154781
Enriqueta regular,regular,serif,1.7792397,1.1627442
Enriqueta 700,700,serif,-0.9863763,1.274868
Antic regular,regular,sans-serif,-5.273419,10.799339
Scada regular,regular,sans-serif,-2.196193,12.111976
Scada italic,italic,sans-serif,-4.9628463,15.462114
Scada 700,700,sans-serif,-0.25740156,10.9609375
Scada 700italic,700italic,sans-serif,-4.0901327,16.404728
Cousine regular,regular,monospace,-9.580306,14.703236
Cousine italic,italic,monospace,-8.264989,15.229026
Cousine 700,700,monospace,-9.355511,15.918643
Cousine 700italic,700italic,monospace,-7.633204,16.214312
Prata regular,regular,serif,2.3072803,-0.6085546
Prompt 100,100,sans-serif,-9.6959305,10.432735
Prompt 100italic,100italic,sans-serif,-8.645387,12.706873
Prompt 200,200,sans-serif,-7.3243284,10.825717
Prompt 200italic,200italic,sans-serif,-7.5308914,13.367377
Prompt 300,300,sans-serif,-5.6419444,11.314609
Prompt 300italic,300italic,sans-serif,-7.2116284,14.39543
Prompt regular,regular,sans-serif,-4.7739124,11.508696
Prompt italic,italic,sans-serif,-7.189602,15.17728
Prompt 500,500,sans-serif,-0.8301835,12.892661
Prompt 500italic,500italic,sans-serif,-7.040099,16.213991
Prompt 600,600,sans-serif,0.517538,12.656184
Prompt 600italic,600italic,sans-serif,-6.651685,16.97539
Prompt 700,700,sans-serif,1.5897748,12.151423
Prompt 700italic,700italic,sans-serif,-6.3789344,17.77908
Prompt 800,800,sans-serif,2.261096,11.619412
Prompt 800italic,800italic,sans-serif,-6.007839,18.4272
Prompt 900,900,sans-serif,2.64819,11.032433
Prompt 900italic,900italic,sans-serif,-5.5393615,18.565998
Lusitana regular,regular,serif,2.646185,-0.5043472
Lusitana 700,700,serif,-0.26224917,0.78645176
Ultra regular,regular,serif,-0.71232873,4.1433897
Graduate regular,regular,display,1.5900323,4.613219
Gochi Hand regular,regular,handwriting,-3.8257883,5.995999
Clicker Script regular,regular,handwriting,-6.874138,5.599454
Allura regular,regular,handwriting,-7.0655184,5.312354
Convergence regular,regular,sans-serif,-2.5309587,12.118831
PT Serif Caption regular,regular,serif,1.9764316,1.4348938
PT Serif Caption italic,italic,serif,-2.3651059,3.5378025
Electrolize regular,regular,sans-serif,-2.3461158,11.823019
Alef regular,regular,sans-serif,-3.9718554,11.150795
Alef 700,700,sans-serif,-0.5607396,11.702685
Ubuntu Mono regular,regular,monospace,-9.225414,14.99278
Ubuntu Mono italic,italic,monospace,-7.040432,15.336501
Ubuntu Mono 700,700,monospace,-8.630001,15.367179
Ubuntu Mono 700italic,700italic,monospace,-6.051998,16.22153
Viga regular,regular,sans-serif,0.006277132,9.708201
Rancho regular,regular,handwriting,-4.268441,7.7389874
Allerta regular,regular,sans-serif,-1.5621395,12.416603
Just Another Hand regular,regular,handwriting,-4.7283006,7.4625645
Reenie Beanie regular,regular,handwriting,-6.1693196,7.714605
Carme regular,regular,sans-serif,-4.3026843,12.630867
Yesteryear regular,regular,handwriting,-5.8986816,5.9673805
Basic regular,regular,sans-serif,-1.8943839,10.168927
Calligraffitti regular,regular,handwriting,-7.1223345,6.035535
Forum regular,regular,display,3.8701105,0.9617381
Hind Vadodara 300,300,sans-serif,-6.529006,12.356983
Hind Vadodara regular,regular,sans-serif,-3.7193604,13.795236
Hind Vadodara 500,500,sans-serif,-1.8272938,13.878391
Hind Vadodara 600,600,sans-serif,1.2570324,14.981042
Hind Vadodara 700,700,sans-serif,1.7658505,13.426999
Khula 300,300,sans-serif,-7.5440025,9.2695055
Khula regular,regular,sans-serif,-4.7707686,11.187642
Khula 600,600,sans-serif,-2.4284987,11.330789
Khula 700,700,sans-serif,-0.21917862,11.149624
Khula 800,800,sans-serif,1.2646269,10.878561
Pinyon Script regular,regular,handwriting,-7.0303345,5.184517
Montserrat Alternates 100,100,sans-serif,-9.648273,10.617636
Montserrat Alternates 100italic,100italic,sans-serif,-8.862735,12.486939
Montserrat Alternates 200,200,sans-serif,-8.054928,10.899892
Montserrat Alternates 200italic,200italic,sans-serif,-8.280615,13.298029
Montserrat Alternates 300,300,sans-serif,-6.780679,11.046669
Montserrat Alternates 300italic,300italic,sans-serif,-7.862323,13.778374
Montserrat Alternates regular,regular,sans-serif,-5.2957964,11.707077
Montserrat Alternates italic,italic,sans-serif,-7.4291234,14.541382
Montserrat Alternates 500,500,sans-serif,-0.22787267,12.9245405
Montserrat Alternates 500italic,500italic,sans-serif,-7.151876,16.208899
Montserrat Alternates 600,600,sans-serif,0.6975398,12.614087
Montserrat Alternates 600italic,600italic,sans-serif,-6.8892665,16.979778
Montserrat Alternates 700,700,sans-serif,1.3956671,12.430951
Montserrat Alternates 700italic,700italic,sans-serif,-6.7888994,17.456215
Montserrat Alternates 800,800,sans-serif,2.2042246,11.999066
Montserrat Alternates 800italic,800italic,sans-serif,-6.4479785,17.717686
Montserrat Alternates 900,900,sans-serif,2.4060218,11.515839
Montserrat Alternates 900italic,900italic,sans-serif,-6.0260744,18.09946
Overlock regular,regular,display,-4.233546,9.302539
Overlock italic,italic,display,-5.045606,7.1608677
Overlock 700,700,display,-3.3636446,8.387396
Overlock 700italic,700italic,display,-4.7295113,6.6704783
Overlock 900,900,display,-2.7217884,7.4956675
Overlock 900italic,900italic,display,-3.9957552,6.317035
Ceviche One regular,regular,display,-3.899901,5.949568
Nixie One regular,regular,display,4.567893,1.8197823
Chivo 300,300,sans-serif,-6.906542,9.994817
Chivo 300italic,300italic,sans-serif,-7.675465,13.102815
Chivo regular,regular,sans-serif,-3.9475322,11.700156
Chivo italic,italic,sans-serif,-6.7304387,14.7598915
Chivo 700,700,sans-serif,0.07158342,11.488031
Chivo 700italic,700italic,sans-serif,-6.007892,16.921915
Chivo 900,900,sans-serif,1.3531669,10.825763
Chivo 900italic,900italic,sans-serif,-5.816542,17.859251
Michroma regular,regular,sans-serif,-5.173738,8.791579
Love Ya Like A Sister regular,regular,display,0.7952845,1.7129886
Cherry Cream Soda regular,regular,display,-0.73244053,12.092403
Rufina regular,regular,serif,2.2480178,0.29393986
Rufina 700,700,serif,0.06488997,0.32178935
Marmelad regular,regular,sans-serif,-3.8362298,8.546734
Monoton regular,regular,display,2.2200842,10.695936
Fanwood Text regular,regular,serif,2.585882,-0.86586314
Fanwood Text italic,italic,serif,-4.4220753,2.4435096
Niconne regular,regular,handwriting,-6.2426057,5.1865034
Marcellus SC regular,regular,serif,1.9184272,6.0964365
Changa 200,200,sans-serif,-3.3642316,11.648092
Changa 300,300,sans-serif,-2.689879,11.4404
Changa regular,regular,sans-serif,-1.5100164,10.974239
Changa 500,500,sans-serif,-0.13182722,10.573093
Changa 600,600,sans-serif,0.47577646,10.238909
Changa 700,700,sans-serif,0.91348064,9.843213
Changa 800,800,sans-serif,1.6389478,10.02666
Aldrich regular,regular,sans-serif,-1.8467085,11.765242
Freckle Face regular,regular,display,-2.9031222,6.689662
Limelight regular,regular,display,1.436967,11.698451
Spinnaker regular,regular,sans-serif,-4.585177,10.695506
Parisienne regular,regular,handwriting,-6.893678,5.5116754
Jaldi regular,regular,sans-serif,-3.792248,10.127985
Jaldi 700,700,sans-serif,-1.4799792,8.981766
Fugaz One regular,regular,display,-5.592697,17.163496
Marcellus regular,regular,serif,-3.5518386,13.1994505
Telex regular,regular,sans-serif,-3.749328,12.635296
Contrail One regular,regular,display,-2.1475687,15.752011
Ruslan Display regular,regular,display,0.42439756,7.1905155
Petit Formal Script regular,regular,handwriting,-6.398095,5.3889866
Candal regular,regular,sans-serif,1.522039,11.956388
Homenaje regular,regular,sans-serif,-2.325634,8.690596
Cabin Sketch regular,regular,display,-1.3036424,6.010083
Cabin Sketch 700,700,display,-0.64757353,6.432182
Magra regular,regular,sans-serif,-2.4755104,9.938776
Magra 700,700,sans-serif,0.51596445,8.439072
Tauri regular,regular,sans-serif,-1.4155661,10.181676
Lustria regular,regular,serif,3.4312146,0.8044066
Carter One regular,regular,display,-4.9550796,16.809305
Assistant 200,200,sans-serif,-9.257772,9.592739
Assistant 300,300,sans-serif,-7.2433295,9.35774
Assistant regular,regular,sans-serif,-4.7355933,10.38714
Assistant 600,600,sans-serif,-2.4054003,10.266277
Assistant 700,700,sans-serif,-0.03636377,9.96677
Assistant 800,800,sans-serif,1.156522,9.611618
Oranienbaum regular,regular,serif,1.7486646,-0.35368565
Average regular,regular,serif,1.7395388,-1.1062927
Press Start 2P regular,regular,display,1.2528071,8.682516
Marvel regular,regular,sans-serif,-4.154123,9.815557
Marvel italic,italic,sans-serif,-4.9514728,13.787322
Marvel 700,700,sans-serif,-3.0429413,9.446747
Marvel 700italic,700italic,sans-serif,-4.249023,14.337126
Grand Hotel regular,regular,handwriting,-4.4843173,6.175471
Bubblegum Sans regular,regular,display,-2.8295195,7.011107
Carrois Gothic regular,regular,sans-serif,-3.8592963,10.535374
Average Sans regular,regular,sans-serif,-3.6401865,10.469082
