name	variant	category	x	y
Balthazar regular	regular	serif	-3.0120728	2.3788874
Fenix regular	regular	serif	-3.646792	1.5175043
Sail regular	regular	display	-0.7474946	8.193987
Vampiro One regular	regular	display	-1.0618811	7.9854836
NTR regular	regular	sans-serif	2.3305998	6.938157
Mukta Vaani regular	regular	sans-serif	3.1663005	4.2673655
Mandali regular	regular	sans-serif	2.3309228	7.003177
Baloo Tamma regular	regular	display	-1.8998607	6.9953685
Creepster regular	regular	display	-0.7115398	6.542863
Vesper Libre regular	regular	serif	-3.4993062	1.8422025
Sumana regular	regular	serif	-3.6936166	1.0564172
Kite One regular	regular	sans-serif	0.49036673	7.8805366
Ruluko regular	regular	sans-serif	2.6118548	5.8088865
Flamenco regular	regular	display	2.9708414	6.243885
Khmer regular	regular	display	10.644754	-1.6033663
Julee regular	regular	handwriting	0.27026722	8.144957
League Script regular	regular	handwriting	-1.2114717	9.876686
Quintessential regular	regular	handwriting	0.049137626	7.183935
Codystar regular	regular	display	-1.6671458	5.7788415
Wallpoet regular	regular	display	-1.6698776	5.1171074
Mate SC regular	regular	serif	-0.90688443	1.8933145
Rye regular	regular	display	-2.6879327	2.803313
Rosarivo regular	regular	serif	-4.0965304	1.106586
Spirax regular	regular	display	-0.6164948	7.920608
McLaren regular	regular	display	2.3123143	6.819056
Amarante regular	regular	display	0.11726369	4.9305954
Kadwa regular	regular	serif	-3.3043518	2.5383403
Share Tech regular	regular	sans-serif	1.2248263	5.428984
Secular One regular	regular	sans-serif	0.2952093	4.6837387
Fjord One regular	regular	serif	-2.9899955	1.717942
Donegal One regular	regular	serif	-3.1383927	2.2472498
Pavanam regular	regular	sans-serif	3.6037788	6.181787
Suez One regular	regular	serif	-3.1168332	3.0908678
New Rocker regular	regular	display	-0.62961334	6.6862526
Mystery Quest regular	regular	display	-0.5990623	3.8157754
Sunshiney regular	regular	handwriting	0.8109862	7.8069158
Aref Ruqaa regular	regular	serif	-1.018831	3.089665
IM Fell DW Pica SC regular	regular	serif	-1.083983	2.075727
Battambang regular	regular	display	10.717921	-1.5284982
Text Me One regular	regular	sans-serif	2.9136167	6.39008
Dynalight regular	regular	display	-0.68106115	9.196939
David Libre regular	regular	serif	-3.0944	1.2069405
IM Fell French Canon regular	regular	serif	-4.263146	0.99955326
Cantora One regular	regular	sans-serif	0.6464532	4.973261
Overpass regular	regular	sans-serif	3.6515174	5.774285
Mada regular	regular	sans-serif	1.3098928	4.6022315
Condiment regular	regular	handwriting	-0.18201584	8.616884
Chicle regular	regular	display	-0.6383518	6.6569724
Athiti regular	regular	sans-serif	3.45857	5.9657154
Maiden Orange regular	regular	display	-3.3177195	3.0258331
Krona One regular	regular	sans-serif	2.7930639	7.347101
Sonsie One regular	regular	display	-1.0729526	7.4503007
Averia Libre regular	regular	display	0.20710276	7.6920033
Rozha One regular	regular	serif	-2.2271307	3.8238275
Numans regular	regular	sans-serif	3.736819	6.395942
Milonga regular	regular	display	-1.661013	2.8584983
Stint Ultra Expanded regular	regular	display	2.816768	7.376258
Stoke regular	regular	serif	-2.555534	2.0194418
Eagle Lake regular	regular	handwriting	1.7402767	6.9877315
Amatica SC regular	regular	display	1.1061147	6.9385047
Baloo Chettan regular	regular	display	-1.9524106	6.9803805
Miniver regular	regular	display	-1.0096165	8.590408
Rubik Mono One regular	regular	sans-serif	-1.4045204	5.292354
Almendra regular	regular	serif	-3.8845959	1.1883042
Cagliostro regular	regular	sans-serif	3.2840521	3.883167
Bungee Shade regular	regular	display	-2.178659	6.70752
Proza Libre regular	regular	sans-serif	3.565685	4.310263
Elsie regular	regular	display	-3.506505	0.8772173
Wellfleet regular	regular	display	-3.3823621	2.7701514
Nosifer regular	regular	display	-1.4507779	5.299588
Vibur regular	regular	handwriting	0.5008898	7.7635174
Timmana regular	regular	sans-serif	-0.12809907	5.7952905
Artifika regular	regular	serif	1.8179384	6.5362897
Alike Angular regular	regular	serif	-3.6892693	1.3312759
Junge regular	regular	serif	-2.4229975	0.6808756
Inika regular	regular	serif	-3.3637908	2.1668324
Tulpen One regular	regular	display	0.7190176	6.895793
Nova Round regular	regular	display	2.431265	5.1760597
Sriracha regular	regular	handwriting	-0.039264493	7.8151736
Paprika regular	regular	display	0.28007483	7.928042
Pattaya regular	regular	sans-serif	-0.5263706	7.2743645
Mrs Saint Delafield regular	regular	handwriting	-1.1144725	9.886058
Bilbo regular	regular	handwriting	0.21690705	8.812756
Asul regular	regular	sans-serif	1.1504333	4.430072
Antic Didone regular	regular	serif	-2.668624	0.6461892
Petrona regular	regular	serif	-2.796793	1.8421186
Bungee regular	regular	display	-2.059826	6.533991
Glass Antiqua regular	regular	display	-2.569902	0.73426455
IM Fell Great Primer regular	regular	serif	-4.357652	1.2892793
Sancreek regular	regular	display	-0.9101531	6.093128
Ribeye regular	regular	display	-2.152346	2.2673728
Kavoon regular	regular	display	-1.2582413	6.926861
Stint Ultra Condensed regular	regular	display	0.5366219	6.4981623
Swanky and Moo Moo regular	regular	handwriting	2.067973	7.708001
Sarina regular	regular	display	-1.0440985	7.8950915
Croissant One regular	regular	display	-1.3498169	3.2508287
Linden Hill regular	regular	serif	-4.180149	0.8477351
Dekko regular	regular	handwriting	1.3795261	7.4404435
Arya regular	regular	sans-serif	3.0955503	4.484178
Amiko regular	regular	sans-serif	3.187788	5.836279
Trade Winds regular	regular	display	-1.029151	7.509739
IM Fell Great Primer SC regular	regular	serif	-0.9141508	1.9172208
Hind Madurai regular	regular	sans-serif	4.634415	5.79816
Cormorant Infant regular	regular	serif	-4.1382427	0.6740534
Overlock SC regular	regular	display	1.9836512	6.164578
Angkor regular	regular	display	10.651029	-1.5962324
Joti One regular	regular	display	-0.8180908	5.3029976
Bigshot One regular	regular	display	-1.7544729	4.0733013
Meie Script regular	regular	handwriting	-1.2251621	9.52027
Ruthie regular	regular	handwriting	-1.1157336	9.856222
Offside regular	regular	display	2.471223	5.4675994
Monsieur La Doulaise regular	regular	handwriting	-1.1865964	9.934852
Monofett regular	regular	display	-2.1167076	6.630323
Laila regular	regular	serif	2.412887	6.620019
IM Fell Double Pica SC regular	regular	serif	-0.8742054	1.8531566
Inknut Antiqua regular	regular	serif	-2.929865	2.3576052
IM Fell French Canon SC regular	regular	serif	-0.8276521	1.8170984
Henny Penny regular	regular	display	-4.4432554	1.668697
Emilys Candy regular	regular	display	-4.4541864	1.5386026
Ravi Prakash regular	regular	display	-0.8858596	5.2923336
MedievalSharp regular	regular	display	1.143119	4.4981427
Della Respira regular	regular	serif	-3.8297284	0.5611718
El Messiri regular	regular	sans-serif	3.88998	5.204037
Jolly Lodger regular	regular	display	0.46623537	6.6602087
Iceberg regular	regular	display	1.3249879	5.4689236
Port Lligat Sans regular	regular	sans-serif	1.0022181	4.5668845
Content regular	regular	display	10.739809	-1.5079325
Trykker regular	regular	serif	-2.4056978	1.078576
Peralta regular	regular	display	-1.5182292	3.4975708
Redressed regular	regular	handwriting	0.03161822	7.794635
Autour One regular	regular	display	2.0850847	6.905554
Pirata One regular	regular	display	-0.4521079	6.5482006
Nova Slim regular	regular	display	2.4421563	5.1473923
Fresca regular	regular	sans-serif	1.3088764	4.509857
Lovers Quarrel regular	regular	handwriting	-1.0560256	9.804321
Snippet regular	regular	sans-serif	3.5651188	4.9346366
Akronim regular	regular	display	-0.23212282	9.062282
Bubbler One regular	regular	sans-serif	3.0428283	6.187655
Germania One regular	regular	display	-0.32221892	6.4583077
Dr Sugiyama regular	regular	handwriting	-0.7120433	8.933082
Galindo regular	regular	display	-0.93930715	4.986461
Oldenburg regular	regular	display	-2.1286168	2.2110524
Nova Oval regular	regular	display	0.89631885	7.520919
Pangolin regular	regular	handwriting	0.8437467	7.6386104
Koulen regular	regular	display	10.665249	-1.5800071
Piedra regular	regular	display	-0.82376516	6.388445
Montaga regular	regular	serif	-3.850259	0.67355126
Diplomata regular	regular	display	-1.8483167	4.7041135
Irish Grover regular	regular	display	-0.17894098	4.029005
Jomhuria regular	regular	display	-1.6154596	5.2814984
Ranchers regular	regular	display	-0.08378559	5.6090846
Modern Antiqua regular	regular	display	-3.1171727	1.2724993
Griffy regular	regular	display	-0.6664974	3.7611618
Snowburst One regular	regular	display	-1.8532451	0.79064864
Lancelot regular	regular	display	-3.92094	0.80014277
Baloo Thambi regular	regular	display	-1.8810765	7.0155654
Chango regular	regular	display	-1.6410025	4.983589
Purple Purse regular	regular	display	-2.747349	3.342072
Plaster regular	regular	display	-1.3414959	4.862863
Original Surfer regular	regular	display	-0.25060907	4.1279883
Bokor regular	regular	display	10.727104	-1.5207447
Keania One regular	regular	display	0.7804192	5.621242
Ramaraja regular	regular	serif	-3.1827416	2.8513641
Rhodium Libre regular	regular	serif	-2.417587	2.267036
Uncial Antiqua regular	regular	display	-3.0784261	1.7004483
Mirza regular	regular	display	1.4715371	4.274548
Odor Mean Chey regular	regular	display	10.766636	-1.481012
Almendra SC regular	regular	serif	-1.067021	1.8286194
Scope One regular	regular	serif	-2.2001717	0.74109334
Kenia regular	regular	display	0.63835126	5.754647
Nova Flat regular	regular	display	2.1607938	5.1834836
Galdeano regular	regular	sans-serif	1.0384907	4.5740314
Mrs Sheppards regular	regular	handwriting	-1.2648302	8.919909
Spicy Rice regular	regular	display	-0.15941827	5.9087095
Londrina Outline regular	regular	display	-2.093016	6.8487954
Suwannaphum regular	regular	display	10.756871	-1.4899359
Sahitya regular	regular	serif	-2.9926631	2.1401904
Princess Sofia regular	regular	handwriting	-1.1288348	8.831132
Goblin One regular	regular	display	-1.591525	3.9288175
Ewert regular	regular	display	-1.630661	5.863081
Trochut regular	regular	display	0.7321905	5.400515
Underdog regular	regular	display	-2.371786	1.3892218
Smythe regular	regular	display	0.091658615	6.23837
Fascinate regular	regular	display	-1.2853068	4.6969147
Modak regular	regular	display	-1.4268564	6.484821
Bayon regular	regular	display	10.692686	-1.5550011
Amita regular	regular	handwriting	2.031209	6.7615137
Rum Raisin regular	regular	sans-serif	0.019092912	5.9635916
Astloch regular	regular	display	-0.88421255	9.388263
Caesar Dressing regular	regular	display	0.54173285	5.8559885
Averia Gruesa Libre regular	regular	display	0.11259312	7.7371287
Gorditas regular	regular	display	-1.5791488	3.4293332
Jim Nightshade regular	regular	handwriting	0.23251586	7.650477
Farsan regular	regular	display	0.7036542	7.489482
Cormorant SC regular	regular	serif	-0.8956583	1.8821225
Asset regular	regular	display	-1.7739961	4.85905
Atomic Age regular	regular	display	1.7364951	4.847485
Ribeye Marrow regular	regular	display	-1.89313	2.3309596
Miltonian Tattoo regular	regular	display	-1.4365648	3.468778
Elsie Swash Caps regular	regular	display	-3.372205	0.9637026
Seymour One regular	regular	sans-serif	-1.5523244	5.095929
Nova Script regular	regular	display	-0.13506836	7.7451262
Passero One regular	regular	display	0.23347676	5.5829864
Fascinate Inline regular	regular	display	-1.2679504	4.7085695
Cormorant Upright regular	regular	serif	-1.2186971	2.918178
Jacques Francois regular	regular	serif	-4.3271017	1.1452814
Jacques Francois Shadow regular	regular	display	-1.8826987	2.5483432
Margarine regular	regular	display	0.45008615	7.435066
Sura regular	regular	serif	-3.4445186	1.9464393
Romanesco regular	regular	handwriting	0.38640735	8.50329
Miltonian regular	regular	display	-1.3940061	3.6652994
Tillana regular	regular	handwriting	0.38677257	8.01551
Londrina Shadow regular	regular	display	-1.9642016	6.9398413
Diplomata SC regular	regular	display	-1.8459812	4.9334507
Barrio regular	regular	display	1.5981506	6.017272
Moul regular	regular	display	10.651648	-1.596235
Siemreap regular	regular	display	10.739504	-1.5087719
Rasa regular	regular	serif	-3.085764	2.125202
Freehand regular	regular	display	10.7575	-1.4904327
Rakkas regular	regular	display	-2.8668115	3.2827277
Erica One regular	regular	display	-1.1293771	4.764091
Felipa regular	regular	handwriting	-0.27042052	8.727489
Miss Fajardose regular	regular	handwriting	-1.1397021	9.892604
Baloo Bhai regular	regular	display	-1.9104519	6.988249
Londrina Sketch regular	regular	display	-2.0090616	6.889013
Geostar Fill regular	regular	display	-0.462145	4.668154
Arbutus regular	regular	display	-1.7832853	4.3920217
Smokum regular	regular	display	-0.029205866	5.287316
Metal Mania regular	regular	display	-0.39024994	6.08272
Devonshire regular	regular	handwriting	-0.72800547	7.925843
Asar regular	regular	serif	-3.7145472	1.5470469
Bonbon regular	regular	handwriting	-1.606388	6.082423
Warnes regular	regular	display	2.363602	7.3133683
Nova Cut regular	regular	display	2.3872988	5.2029285
Coiny regular	regular	display	-1.7650392	6.8280907
Marko One regular	regular	serif	-0.74771607	3.9648197
Combo regular	regular	display	1.2452874	5.2381597
Sirin Stencil regular	regular	display	1.2826822	4.6575303
Galada regular	regular	display	-0.49168086	7.2374125
Almendra Display regular	regular	display	2.7388654	6.0699677
Atma regular	regular	display	0.58067304	5.8511686
Butterfly Kids regular	regular	handwriting	-0.76703566	9.349181
Metal regular	regular	display	10.773949	-1.4739262
Sofadi One regular	regular	display	2.162054	7.3380866
Eater regular	regular	display	-1.1302232	7.1913943
Macondo Swash Caps regular	regular	display	0.781024	7.7297196
Geostar regular	regular	display	-0.33622345	4.758549
Federant regular	regular	display	1.6134298	5.379581
Flavors regular	regular	display	-0.7097936	6.6128125
Aubrey regular	regular	display	2.4527647	4.9781694
Sevillana regular	regular	display	-0.759789	8.400737
Ruge Boogie regular	regular	handwriting	-0.7604874	9.249527
Unlock regular	regular	display	-1.227688	4.3946824
Stalinist One regular	regular	display	-1.6602868	5.169044
Taprom regular	regular	display	10.718598	-1.5294588
Chenla regular	regular	display	10.727837	-1.5196626
Bigelow Rules regular	regular	display	0.5738608	6.5897613
Preahvihear regular	regular	display	10.816161	-1.4311502
Dangrek regular	regular	display	10.690311	-1.5561739
Yatra One regular	regular	display	-0.07970563	4.3545704
Sree Krushnadevaraya regular	regular	serif	-3.2136478	1.6940678
Butcherman regular	regular	display	-0.2528263	6.0229945
Fruktur regular	regular	display	-0.82946074	6.7133937
Supermercado One regular	regular	display	1.5883124	5.572004
Mogra regular	regular	display	-0.8080183	7.7834806
Risque regular	regular	display	-1.593264	3.2601125
Emblema One regular	regular	display	-1.2662854	5.379749
Lakki Reddy regular	regular	handwriting	-0.19331686	4.020299
Katibeh regular	regular	display	-1.4855723	3.3489153
Chela One regular	regular	display	-0.93288386	6.7095866
Kumar One regular	regular	display	-1.7221355	4.1800976
Padauk regular	regular	sans-serif	3.9400134	5.890595
Tenali Ramakrishna regular	regular	sans-serif	3.7111878	6.5636115
Mr Bedfort regular	regular	handwriting	-1.0586201	8.614425
Meera Inimai regular	regular	sans-serif	4.3470936	5.8399806
Baloo Da regular	regular	display	-1.8877534	7.021334
Kdam Thmor regular	regular	display	10.757289	-1.4903293
Cormorant Unicase regular	regular	serif	-2.3014545	0.7234869
Moulpali regular	regular	display	10.745812	-1.502347
Hanalei regular	regular	display	-1.6369125	5.882757
Peddana regular	regular	serif	-2.1729884	1.2426369
Hanalei Fill regular	regular	display	-0.74491143	6.408976
Dhurjati regular	regular	sans-serif	-0.80292356	5.061588
Bungee Hairline regular	regular	display	2.733395	6.5152507
Bahiana regular	regular	display	0.5328553	6.5170903
Overpass Mono regular	regular	monospace	6.654372	8.835124
Bungee Outline regular	regular	display	-2.1723921	6.7697716
Kavivanar regular	regular	handwriting	1.2114131	7.5007477
Suravaram regular	regular	serif	-1.9153664	2.5933876
BioRhyme Expanded regular	regular	serif	-1.5930202	5.5159516
Kumar One Outline regular	regular	display	-1.497403	5.129249
