name,variant,category,x,y
Source Sans Pro 700italic,700italic,sans-serif,-9.247473,10.294993
Source Sans Pro 900,900,sans-serif,-11.2386465,13.999275
Source Sans Pro 900italic,900italic,sans-serif,-9.635361,9.99648
Montserrat 100,100,sans-serif,-3.128104,17.262823
Montserrat 100italic,100italic,sans-serif,-3.5887065,16.618555
Montserrat 200,200,sans-serif,-3.8841164,17.635344
Montserrat 200italic,200italic,sans-serif,-4.489123,15.961747
Montserrat 300,300,sans-serif,-4.7561655,16.840942
Montserrat 300italic,300italic,sans-serif,-5.058251,15.409622
Montserrat regular,regular,sans-serif,-6.109397,17.164501
Montserrat italic,italic,sans-serif,-6.4193883,13.605731
Montserrat 500,500,sans-serif,-9.610607,16.824484
Montserrat 500italic,500italic,sans-serif,-7.728669,9.882206
Montserrat 600,600,sans-serif,-10.848015,15.999977
Montserrat 600italic,600italic,sans-serif,-8.141212,9.482176
Montserrat 700,700,sans-serif,-11.581006,16.012941
Montserrat 700italic,700italic,sans-serif,-8.73581,9.231933
Montserrat 800,800,sans-serif,-12.099813,15.647312
Montserrat 800italic,800italic,sans-serif,-9.194077,9.459478
Montserrat 900,900,sans-serif,-12.166799,15.192381
Montserrat 900italic,900italic,sans-serif,-9.242436,9.453915
Raleway 100,100,sans-serif,-2.6561902,17.181196
Raleway 100italic,100italic,sans-serif,-3.5287163,16.013636
Raleway 200,200,sans-serif,-3.2611363,17.157787
Raleway 200italic,200italic,sans-serif,-3.7371192,15.538748
Raleway 300,300,sans-serif,-4.263787,17.089027
Raleway 300italic,300italic,sans-serif,-4.5070744,15.155087
Raleway regular,regular,sans-serif,-4.8374724,16.950478
Raleway italic,italic,sans-serif,-5.413158,14.646329
Raleway 500,500,sans-serif,-5.7032104,16.985596
Raleway 500italic,500italic,sans-serif,-7.0493746,12.484796
Raleway 600,600,sans-serif,-7.324929,16.967537
Raleway 600italic,600italic,sans-serif,-7.503469,11.057738
Raleway 700,700,sans-serif,-9.856768,16.520475
Raleway 700italic,700italic,sans-serif,-8.012437,10.161742
Raleway 800,800,sans-serif,-11.083132,16.004158
Raleway 800italic,800italic,sans-serif,-8.589049,9.840925
Raleway 900,900,sans-serif,-11.703418,15.006481
Raleway 900italic,900italic,sans-serif,-8.932754,9.639842
PT Sans regular,regular,sans-serif,-8.28828,17.75998
PT Sans italic,italic,sans-serif,-7.3635116,11.4565
PT Sans 700,700,sans-serif,-10.08931,14.155367
PT Sans 700italic,700italic,sans-serif,-9.468993,10.696012
Merriweather 300,300,serif,-0.44990233,13.102705
Merriweather 300italic,300italic,serif,-5.580596,11.135075
Merriweather regular,regular,serif,-0.78258026,11.394702
Merriweather italic,italic,serif,-6.2834907,10.849538
Merriweather 700,700,serif,-1.4905232,8.8572445
Merriweather 700italic,700italic,serif,-6.8018055,10.6067705
Merriweather 900,900,serif,-1.6362519,8.459968
Merriweather 900italic,900italic,serif,-7.103747,10.187383
Roboto Slab 100,100,serif,-0.7833906,14.651399
Roboto Slab 300,300,serif,-1.4952993,14.251023
Roboto Slab regular,regular,serif,-0.8993752,11.576515
Roboto Slab 700,700,serif,-1.4258982,8.880744
Open Sans Condensed 300,300,sans-serif,-6.0127463,16.832397
Open Sans Condensed 300italic,300italic,sans-serif,-6.3868012,13.970649
Open Sans Condensed 700,700,sans-serif,-10.562582,12.91799
Lora regular,regular,serif,-0.25200683,12.602899
Lora italic,italic,serif,-4.784757,11.2391815
Lora 700,700,serif,-1.0358194,8.946109
Lora 700italic,700italic,serif,-5.8935347,10.563263
Droid Sans regular,regular,sans-serif,-7.497885,17.342184
Droid Sans 700,700,sans-serif,-10.349154,14.807613
Ubuntu 300,300,sans-serif,-5.352152,18.217773
Ubuntu 300italic,300italic,sans-serif,-6.2439904,12.657203
Ubuntu regular,regular,sans-serif,-8.400883,16.759924
Ubuntu italic,italic,sans-serif,-7.7658467,10.993917
Ubuntu 500,500,sans-serif,-9.539726,15.383339
Ubuntu 500italic,500italic,sans-serif,-8.398585,10.735416
Ubuntu 700,700,sans-serif,-10.090334,15.015843
Ubuntu 700italic,700italic,sans-serif,-8.678863,10.0777
Droid Serif regular,regular,serif,-0.8158021,11.548544
Droid Serif italic,italic,serif,-5.7687645,10.628986
Droid Serif 700,700,serif,-1.2280717,9.517449
Droid Serif 700italic,700italic,serif,-6.241785,10.695952
Playfair Display regular,regular,serif,0.29531577,11.731702
Playfair Display italic,italic,serif,-5.3609867,10.0215225
Playfair Display 700,700,serif,-0.318678,9.219061
Playfair Display 700italic,700italic,serif,-6.0732226,10.63324
Playfair Display 900,900,serif,-0.67564934,9.232791
Playfair Display 900italic,900italic,serif,-6.596212,10.385231
Noto Sans regular,regular,sans-serif,-6.832285,18.155478
Noto Sans italic,italic,sans-serif,-7.7954617,11.526316
Noto Sans 700,700,sans-serif,-10.416868,15.484745
Noto Sans 700italic,700italic,sans-serif,-9.117761,10.171076
PT Serif regular,regular,serif,0.16735472,11.817545
PT Serif italic,italic,serif,-6.0666485,9.874057
PT Serif 700,700,serif,-1.2037185,9.326908
PT Serif 700italic,700italic,serif,-6.6533556,10.020081
Arimo regular,regular,sans-serif,-7.269036,17.744396
Arimo italic,italic,sans-serif,-7.366939,12.22316
Arimo 700,700,sans-serif,-10.099446,16.203278
Arimo 700italic,700italic,sans-serif,-8.170228,9.992029
Titillium Web 200,200,sans-serif,-3.8410819,17.881779
Titillium Web 200italic,200italic,sans-serif,-4.128004,15.091782
Titillium Web 300,300,sans-serif,-6.1538596,18.126253
Titillium Web 300italic,300italic,sans-serif,-6.635843,12.115973
Titillium Web regular,regular,sans-serif,-7.0842214,17.85318
Titillium Web italic,italic,sans-serif,-7.452468,11.660285
Titillium Web 600,600,sans-serif,-9.650369,14.578005
Titillium Web 600italic,600italic,sans-serif,-8.80367,10.650392
Titillium Web 700,700,sans-serif,-10.3931265,13.984764
Titillium Web 700italic,700italic,sans-serif,-9.334212,10.618167
Titillium Web 900,900,sans-serif,-12.604744,14.557408
PT Sans Narrow regular,regular,sans-serif,-8.654714,14.579627
PT Sans Narrow 700,700,sans-serif,-10.340056,12.656741
Muli 200,200,sans-serif,-4.0803523,16.982038
Muli 200italic,200italic,sans-serif,-4.037999,16.701838
Muli 300,300,sans-serif,-4.706231,17.002794
Muli 300italic,300italic,sans-serif,-4.9811335,16.321123
Muli regular,regular,sans-serif,-5.9754076,17.526403
Muli italic,italic,sans-serif,-6.3488507,16.253044
Muli 600,600,sans-serif,-7.388791,17.178667
Muli 600italic,600italic,sans-serif,-7.271593,15.66593
Muli 700,700,sans-serif,-9.316893,17.000324
Muli 700italic,700italic,sans-serif,-8.967057,14.907189
Muli 800,800,sans-serif,-10.905068,16.121464
Muli 800italic,800italic,sans-serif,-10.512945,14.123849
Muli 900,900,sans-serif,-11.56942,15.612616
Muli 900italic,900italic,sans-serif,-11.409002,14.194343
Poppins 300,300,sans-serif,-5.0462384,17.190168
Poppins regular,regular,sans-serif,-6.0659223,17.004698
Poppins 500,500,sans-serif,-7.658858,16.516172
Poppins 600,600,sans-serif,-10.332559,16.503078
Poppins 700,700,sans-serif,-11.068677,16.060913
Indie Flower regular,regular,handwriting,-4.9466147,15.252102
Bitter regular,regular,serif,-1.2416413,11.013614
Bitter italic,italic,serif,-6.3384967,10.480663
Bitter 700,700,serif,-1.4516066,8.580987
Dosis 200,200,sans-serif,-4.011216,17.820333
Dosis 300,300,sans-serif,-4.952941,17.599905
Dosis regular,regular,sans-serif,-6.4802547,16.638906
Dosis 500,500,sans-serif,-7.6751914,15.563299
Dosis 600,600,sans-serif,-8.023196,14.779708
Dosis 700,700,sans-serif,-7.954382,14.1252985
Dosis 800,800,sans-serif,-8.331405,14.397847
Inconsolata regular,regular,monospace,-8.668934,18.619518
Inconsolata 700,700,monospace,-10.396081,17.032545
Fjalla One regular,regular,sans-serif,-10.843715,12.146365
Hind 300,300,sans-serif,-5.4578915,18.543398
Hind regular,regular,sans-serif,-7.1237717,18.538588
Hind 500,500,sans-serif,-9.137803,17.171705
Hind 600,600,sans-serif,-10.773056,15.539491
Hind 700,700,sans-serif,-11.325728,15.066018
Oxygen 300,300,sans-serif,-5.0176587,18.585865
Oxygen regular,regular,sans-serif,-7.426728,18.639635
Oxygen 700,700,sans-serif,-9.801999,16.321249
Anton regular,regular,sans-serif,-11.208077,12.491372
Noto Serif regular,regular,serif,-0.8551743,11.641188
Noto Serif italic,italic,serif,-5.899173,10.752363
Noto Serif 700,700,serif,-1.3865428,9.351645
Noto Serif 700italic,700italic,serif,-5.978168,10.880414
Cabin regular,regular,sans-serif,-8.48071,17.326273
Cabin italic,italic,sans-serif,-8.167679,11.240488
Cabin 500,500,sans-serif,-8.675831,16.408329
Cabin 500italic,500italic,sans-serif,-8.300475,11.299761
Cabin 600,600,sans-serif,-9.470394,16.051796
Cabin 600italic,600italic,sans-serif,-8.756576,10.767972
Cabin 700,700,sans-serif,-10.063965,14.67112
Cabin 700italic,700italic,sans-serif,-8.841044,10.881905
Arvo regular,regular,serif,-0.7834779,12.239529
Arvo italic,italic,serif,-6.0419307,10.296857
Arvo 700,700,serif,-2.707021,9.831556
Arvo 700italic,700italic,serif,-8.252958,9.673568
Libre Baskerville regular,regular,serif,-0.7013395,11.808083
Libre Baskerville italic,italic,serif,-5.4838905,10.271286
Libre Baskerville 700,700,serif,-1.3519323,10.154777
Nunito 200,200,sans-serif,-3.72061,17.396852
Nunito 200italic,200italic,sans-serif,-3.9813726,16.370354
Nunito 300,300,sans-serif,-5.1371017,17.134699
Nunito 300italic,300italic,sans-serif,-5.154611,16.262257
Nunito regular,regular,sans-serif,-6.2398243,16.606531
Nunito italic,italic,sans-serif,-5.813349,15.305236
Nunito 600,600,sans-serif,-6.2962074,15.150763
Nunito 600italic,600italic,sans-serif,-6.404325,14.6666765
Nunito 700,700,sans-serif,-7.0473294,14.532341
Nunito 700italic,700italic,sans-serif,-6.7223167,14.115751
Nunito 800,800,sans-serif,-7.3385777,14.021434
Nunito 800italic,800italic,sans-serif,-7.096714,14.038414
Nunito 900,900,sans-serif,-7.559515,14.260413
Nunito 900italic,900italic,sans-serif,-7.093323,13.622796
Lobster regular,regular,display,-8.488313,11.854184
Crimson Text regular,regular,serif,1.748954,11.661399
Crimson Text italic,italic,serif,-5.263684,9.881654
Crimson Text 600,600,serif,-0.31932744,10.333172
Crimson Text 600italic,600italic,serif,-5.6859946,10.2345495
Crimson Text 700,700,serif,-1.5081013,9.738741
Crimson Text 700italic,700italic,serif,-5.9693255,10.214431
Yanone Kaffeesatz 200,200,sans-serif,-3.7768612,17.377445
Yanone Kaffeesatz 300,300,sans-serif,-5.893389,16.571165
Yanone Kaffeesatz regular,regular,sans-serif,-8.546485,13.752215
Yanone Kaffeesatz 700,700,sans-serif,-8.536189,13.814908
Roboto Mono 100,100,monospace,-4.136966,17.604061
Roboto Mono 100italic,100italic,monospace,-4.1935234,16.45794
Roboto Mono 300,300,monospace,-7.7527003,18.562323
Roboto Mono 300italic,300italic,monospace,-6.0136304,15.999461
Roboto Mono regular,regular,monospace,-9.263381,18.544203
Roboto Mono italic,italic,monospace,-7.857634,12.8612175
Roboto Mono 500,500,monospace,-10.192744,17.690226
Roboto Mono 500italic,500italic,monospace,-8.21469,11.663245
Roboto Mono 700,700,monospace,-10.63514,17.116507
Roboto Mono 700italic,700italic,monospace,-8.698676,11.484916
Josefin Sans 100,100,sans-serif,-2.603317,17.34614
Josefin Sans 100italic,100italic,sans-serif,-3.1890147,16.568634
Josefin Sans 300,300,sans-serif,-3.474751,17.471243
Josefin Sans 300italic,300italic,sans-serif,-4.125954,16.044188
Josefin Sans regular,regular,sans-serif,-4.9610844,17.188963
Josefin Sans italic,italic,sans-serif,-5.589482,15.345421
Josefin Sans 600,600,sans-serif,-7.9772325,17.113073
Josefin Sans 600italic,600italic,sans-serif,-7.9440665,11.780887
Josefin Sans 700,700,sans-serif,-9.066224,16.918833
Josefin Sans 700italic,700italic,sans-serif,-8.255562,10.926031
Bree Serif regular,regular,serif,-1.3157916,9.200815
Catamaran 100,100,sans-serif,-4.427393,18.129925
Catamaran 200,200,sans-serif,-4.9589095,17.8813
Catamaran 300,300,sans-serif,-5.4057846,18.281887
Catamaran regular,regular,sans-serif,-7.791552,18.150585
Catamaran 500,500,sans-serif,-8.203627,16.837706
Catamaran 600,600,sans-serif,-9.402604,15.639643
Catamaran 700,700,sans-serif,-10.112674,14.805657
Catamaran 800,800,sans-serif,-11.04029,14.889234
Catamaran 900,900,sans-serif,-11.677252,15.1947975
Merriweather Sans 300,300,sans-serif,-6.479308,18.398855
Merriweather Sans 300italic,300italic,sans-serif,-6.6134634,12.164342
Merriweather Sans regular,regular,sans-serif,-8.376736,16.799448
Merriweather Sans italic,italic,sans-serif,-7.5801244,11.228427
Merriweather Sans 700,700,sans-serif,-10.178932,14.899677
Merriweather Sans 700italic,700italic,sans-serif,-8.550251,10.846201
Merriweather Sans 800,800,sans-serif,-10.922128,14.447971
Merriweather Sans 800italic,800italic,sans-serif,-8.812698,10.305563
Fira Sans 100,100,sans-serif,-2.6630476,17.597383
Fira Sans 100italic,100italic,sans-serif,-3.488555,16.372921
Fira Sans 200,200,sans-serif,-4.1634593,18.191696
Fira Sans 200italic,200italic,sans-serif,-4.3406825,15.361589
Fira Sans 300,300,sans-serif,-5.12552,18.164242
Fira Sans 300italic,300italic,sans-serif,-5.151814,14.820971
Fira Sans regular,regular,sans-serif,-7.9886847,17.046728
Fira Sans italic,italic,sans-serif,-7.3215313,11.561132
Fira Sans 500,500,sans-serif,-10.157064,14.138348
Fira Sans 500italic,500italic,sans-serif,-8.922697,10.758634
Fira Sans 600,600,sans-serif,-10.46118,13.76999
Fira Sans 600italic,600italic,sans-serif,-9.328306,10.610329
Fira Sans 700,700,sans-serif,-10.902341,13.585311
Fira Sans 700italic,700italic,sans-serif,-9.522142,10.635822
Fira Sans 800,800,sans-serif,-11.2933445,13.495624
Fira Sans 800italic,800italic,sans-serif,-9.936755,10.370527
Fira Sans 900,900,sans-serif,-11.679819,13.434494
Fira Sans 900italic,900italic,sans-serif,-10.092664,10.368086
Abril Fatface regular,regular,display,-0.79020655,9.432742
Exo 2 100,100,sans-serif,-2.9876509,17.682632
Exo 2 100italic,100italic,sans-serif,-3.6497335,16.11759
Exo 2 200,200,sans-serif,-3.6559196,17.63421
Exo 2 200italic,200italic,sans-serif,-4.417967,15.446975
Exo 2 300,300,sans-serif,-5.6072254,17.38481
Exo 2 300italic,300italic,sans-serif,-5.5943456,14.360826
Exo 2 regular,regular,sans-serif,-6.9272614,16.804607
Exo 2 italic,italic,sans-serif,-6.764932,12.695695
Exo 2 500,500,sans-serif,-8.0553055,16.422968
Exo 2 500italic,500italic,sans-serif,-6.9427586,11.690852
Exo 2 600,600,sans-serif,-9.346969,15.322443
Exo 2 600italic,600italic,sans-serif,-7.5625215,10.829954
Exo 2 700,700,sans-serif,-10.549892,14.638189
Exo 2 700italic,700italic,sans-serif,-8.139666,10.497982
Exo 2 800,800,sans-serif,-11.359235,14.0714855
Exo 2 800italic,800italic,sans-serif,-8.836359,10.253143
Exo 2 900,900,sans-serif,-11.951565,14.2214365
Exo 2 900italic,900italic,sans-serif,-9.52412,10.500132
Asap regular,regular,sans-serif,-7.1467686,17.060389
Asap italic,italic,sans-serif,-7.1593,12.071319
Asap 500,500,sans-serif,-9.39498,14.074966
Asap 500italic,500italic,sans-serif,-8.297683,11.530457
Asap 700,700,sans-serif,-9.533441,13.620733
Asap 700italic,700italic,sans-serif,-8.207871,11.339027
Varela Round regular,regular,sans-serif,-6.201558,15.926018
Abel regular,regular,sans-serif,-6.350441,17.26729
Quicksand 300,300,sans-serif,-4.0133038,17.403713
Quicksand regular,regular,sans-serif,-4.654256,16.696344
Quicksand 500,500,sans-serif,-6.2255025,15.598223
Quicksand 700,700,sans-serif,-7.0699105,15.146826
Gloria Hallelujah regular,regular,handwriting,-5.706674,14.135817
Pacifico regular,regular,handwriting,-5.6765666,12.521207
Rubik 300,300,sans-serif,-5.1422877,17.07081
Rubik 300italic,300italic,sans-serif,-5.4079638,14.728699
Rubik regular,regular,sans-serif,-6.8367405,17.115913
Rubik italic,italic,sans-serif,-6.97356,12.625335
Rubik 500,500,sans-serif,-9.925418,16.452929
Rubik 500italic,500italic,sans-serif,-7.6065927,9.977757
Rubik 700,700,sans-serif,-10.7638235,16.138657
Rubik 700italic,700italic,sans-serif,-8.407085,9.353602
Rubik 900,900,sans-serif,-11.878533,15.691035
Rubik 900italic,900italic,sans-serif,-9.3693075,9.318102
Karla regular,regular,sans-serif,-6.0113754,16.801107
Karla italic,italic,sans-serif,-6.923802,15.866305
Karla 700,700,sans-serif,-9.466306,16.583357
Karla 700italic,700italic,sans-serif,-9.062337,11.77175
Ubuntu Condensed regular,regular,sans-serif,-9.756456,12.736126
Work Sans 100,100,sans-serif,-2.6421564,17.18257
Work Sans 200,200,sans-serif,-2.8545377,17.955877
Work Sans 300,300,sans-serif,-4.602839,17.422003
Work Sans regular,regular,sans-serif,-6.0279613,17.308924
Work Sans 500,500,sans-serif,-7.718187,16.643353
Work Sans 600,600,sans-serif,-10.14885,16.130535
Work Sans 700,700,sans-serif,-11.218156,15.5565405
Work Sans 800,800,sans-serif,-12.025134,15.308747
Work Sans 900,900,sans-serif,-12.296126,15.173005
Cuprum regular,regular,sans-serif,-9.625705,13.581795
Cuprum italic,italic,sans-serif,-9.01505,11.286743
Cuprum 700,700,sans-serif,-10.208566,13.241748
Cuprum 700italic,700italic,sans-serif,-9.301126,10.949818
Signika 300,300,sans-serif,-6.725862,17.283087
Signika regular,regular,sans-serif,-8.391084,15.36654
Signika 600,600,sans-serif,-9.12124,14.191616
Signika 700,700,sans-serif,-9.498891,14.086272
Archivo Narrow regular,regular,sans-serif,-8.908305,14.684378
Archivo Narrow italic,italic,sans-serif,-8.909338,11.541091
Archivo Narrow 700,700,sans-serif,-10.580494,13.3617325
Archivo Narrow 700italic,700italic,sans-serif,-9.566437,10.9329
Play regular,regular,sans-serif,-7.7349763,16.927162
Play 700,700,sans-serif,-10.468334,16.029135
Questrial regular,regular,sans-serif,-5.3755007,17.072184
Shadows Into Light regular,regular,handwriting,-6.395199,14.071451
Dancing Script regular,regular,handwriting,-5.0340376,12.668196
Dancing Script 700,700,handwriting,-5.206234,12.719671
PT Sans Caption regular,regular,sans-serif,-7.4591765,17.775686
PT Sans Caption 700,700,sans-serif,-10.152438,15.729612
Alegreya regular,regular,serif,-0.56770146,11.478879
Alegreya italic,italic,serif,-5.764022,10.015656
Alegreya 700,700,serif,-1.2229626,9.054143
Alegreya 700italic,700italic,serif,-6.610171,9.959828
Alegreya 900,900,serif,-1.6993356,8.764283
Alegreya 900italic,900italic,serif,-7.05524,10.200237
Francois One regular,regular,sans-serif,-10.5146675,13.179498
Exo 100,100,sans-serif,-3.0211692,17.33825
Exo 100italic,100italic,sans-serif,-3.4439065,16.406496
Exo 200,200,sans-serif,-3.706813,17.539911
Exo 200italic,200italic,sans-serif,-4.3999915,15.620152
Exo 300,300,sans-serif,-5.056582,17.555346
Exo 300italic,300italic,sans-serif,-5.510987,14.613692
Exo regular,regular,sans-serif,-6.456216,17.110657
Exo italic,italic,sans-serif,-7.232776,12.2950945
Exo 500,500,sans-serif,-7.7761445,16.388044
Exo 500italic,500italic,sans-serif,-7.876092,11.689602
Exo 600,600,sans-serif,-9.471654,14.877976
Exo 600italic,600italic,sans-serif,-8.64257,11.134684
Exo 700,700,sans-serif,-9.987123,13.983986
Exo 700italic,700italic,sans-serif,-8.801602,10.777685
Exo 800,800,sans-serif,-10.865839,14.028721
Exo 800italic,800italic,sans-serif,-9.176108,10.579543
Exo 900,900,sans-serif,-11.828525,13.84589
Exo 900italic,900italic,sans-serif,-9.95327,10.600425
Acme regular,regular,sans-serif,-10.160663,12.701475
EB Garamond regular,regular,serif,1.3236392,11.81303
Vollkorn regular,regular,serif,-0.51219475,11.046284
Vollkorn italic,italic,serif,-6.0634246,10.434522
Vollkorn 700,700,serif,-2.3762858,9.361308
Vollkorn 700italic,700italic,serif,-5.661909,11.034381
Source Code Pro 200,200,monospace,-4.5642285,17.706284
Source Code Pro 300,300,monospace,-5.6397734,17.841764
Source Code Pro regular,regular,monospace,-8.958739,18.365458
Source Code Pro 500,500,monospace,-9.407098,17.89747
Source Code Pro 600,600,monospace,-9.794339,17.636566
Source Code Pro 700,700,monospace,-10.473322,16.758827
Source Code Pro 900,900,monospace,-10.918906,16.514956
Maven Pro regular,regular,sans-serif,-6.129728,17.851162
Maven Pro 500,500,sans-serif,-8.653405,16.795488
Maven Pro 700,700,sans-serif,-11.000066,15.615367
Maven Pro 900,900,sans-serif,-11.559075,15.152573
Pathway Gothic One regular,regular,sans-serif,-9.074495,13.523528
Amatic SC regular,regular,handwriting,-7.118155,14.798153
Amatic SC 700,700,handwriting,-7.7469597,14.183426
Archivo Black regular,regular,sans-serif,-10.850617,15.542274
Rokkitt 100,100,serif,-0.903395,14.414795
Rokkitt 200,200,serif,-1.3951459,14.008878
Rokkitt 300,300,serif,-1.9124064,13.571396
Rokkitt regular,regular,serif,-1.8572359,12.20619
Rokkitt 500,500,serif,-1.9371647,10.88432
Rokkitt 600,600,serif,-2.254581,10.731227
Rokkitt 700,700,serif,-2.0285392,9.805389
Rokkitt 800,800,serif,-2.2063792,9.240839
Rokkitt 900,900,serif,-2.3883426,9.06508
Crete Round regular,regular,serif,-1.3378636,9.9109745
Crete Round italic,italic,serif,-6.5758467,10.860001
Libre Franklin 100,100,sans-serif,-3.6381755,17.577053
Libre Franklin 100italic,100italic,sans-serif,-4.1575584,16.04956
Libre Franklin 200,200,sans-serif,-4.357772,17.468842
Libre Franklin 200italic,200italic,sans-serif,-4.5111523,15.409739
Libre Franklin 300,300,sans-serif,-5.139433,17.677738
Libre Franklin 300italic,300italic,sans-serif,-5.3985744,14.978135
Libre Franklin regular,regular,sans-serif,-6.285169,17.44276
Libre Franklin italic,italic,sans-serif,-6.590862,13.687178
Libre Franklin 500,500,sans-serif,-7.907998,16.774645
Libre Franklin 500italic,500italic,sans-serif,-7.728318,11.753712
Libre Franklin 600,600,sans-serif,-9.182863,15.994941
Libre Franklin 600italic,600italic,sans-serif,-7.9313784,10.463569
Libre Franklin 700,700,sans-serif,-9.949129,15.863127
Libre Franklin 700italic,700italic,sans-serif,-8.321015,10.1360445
Libre Franklin 800,800,sans-serif,-10.665213,15.843238
Libre Franklin 800italic,800italic,sans-serif,-8.864781,9.872687
Libre Franklin 900,900,sans-serif,-11.37999,15.809155
Libre Franklin 900italic,900italic,sans-serif,-8.967997,9.7208185
Ropa Sans regular,regular,sans-serif,-9.231656,14.780347
Ropa Sans italic,italic,sans-serif,-8.621655,11.204132
Alegreya Sans 100,100,sans-serif,-2.82508,17.443842
Alegreya Sans 100italic,100italic,sans-serif,-4.108472,15.430812
Alegreya Sans 300,300,sans-serif,-4.397666,18.06031
Alegreya Sans 300italic,300italic,sans-serif,-4.7481613,14.757299
Alegreya Sans regular,regular,sans-serif,-7.389955,17.616106
Alegreya Sans italic,italic,sans-serif,-7.315657,10.973253
Alegreya Sans 500,500,sans-serif,-8.42843,15.677736
Alegreya Sans 500italic,500italic,sans-serif,-7.9605823,10.573306
Alegreya Sans 700,700,sans-serif,-10.01897,13.9114895
Alegreya Sans 700italic,700italic,sans-serif,-8.776963,10.493245
Alegreya Sans 800,800,sans-serif,-10.609888,13.509656
Alegreya Sans 800italic,800italic,sans-serif,-9.231541,10.443596
Alegreya Sans 900,900,sans-serif,-11.339005,13.514735
Alegreya Sans 900italic,900italic,sans-serif,-9.727822,10.414431
Patua One regular,regular,display,-1.5012525,8.636524
Source Serif Pro regular,regular,serif,-0.7309849,11.917417
Source Serif Pro 600,600,serif,-1.3090214,10.137411
Source Serif Pro 700,700,serif,-1.5187869,9.733794
Architects Daughter regular,regular,handwriting,-5.257142,15.72547
Istok Web regular,regular,sans-serif,-6.806031,16.969887
Istok Web italic,italic,sans-serif,-7.1684833,12.217265
Istok Web 700,700,sans-serif,-9.471944,15.295278
Istok Web 700italic,700italic,sans-serif,-7.309011,12.201579
Cinzel regular,regular,serif,-1.4576021,12.812799
Cinzel 700,700,serif,-1.8914605,11.512914
Cinzel 900,900,serif,-2.2349353,10.769604
BenchNine 300,300,sans-serif,-7.1549053,15.05601
BenchNine regular,regular,sans-serif,-8.322101,14.7148905
BenchNine 700,700,sans-serif,-9.097846,13.938888
Comfortaa 300,300,display,-4.5185037,16.764614
Comfortaa regular,regular,display,-5.174686,16.33883
Comfortaa 700,700,display,-5.9737163,15.866074
