name,variant,category,x,y
Cinzel 900,900,serif,-0.58778965,3.1450872
BenchNine 300,300,sans-serif,-1.8901682,7.9983516
BenchNine regular,regular,sans-serif,-1.9226109,8.885364
BenchNine 700,700,sans-serif,-1.9521002,8.975236
Comfortaa 300,300,display,-5.452824,4.2048664
Comfortaa regular,regular,display,-4.560695,4.7899456
Comfortaa 700,700,display,-3.4759264,5.3426633
Satisfy regular,regular,handwriting,1.1393796,6.5097847
Josefin Slab 100,100,serif,2.9839919,1.0283711
Josefin Slab 100italic,100italic,serif,3.0980446,1.2662375
Josefin Slab 300,300,serif,2.8053532,0.98521876
Josefin Slab 300italic,300italic,serif,2.6172876,0.6223824
Josefin Slab regular,regular,serif,2.2721071,1.0484054
Josefin Slab italic,italic,serif,1.8986924,1.4574277
Josefin Slab 600,600,serif,1.8671131,0.7217697
Josefin Slab 600italic,600italic,serif,1.6054393,1.8611376
Josefin Slab 700,700,serif,1.4104452,0.0137391575
Josefin Slab 700italic,700italic,serif,1.6652565,2.8000846
News Cycle regular,regular,sans-serif,-4.862345,6.2083097
News Cycle 700,700,sans-serif,-2.6128616,10.056015
Lobster Two regular,regular,display,-0.940427,9.128318
Lobster Two italic,italic,display,-0.1616348,9.170034
Lobster Two 700,700,display,-0.9219334,9.20709
Lobster Two 700italic,700italic,display,0.15256089,8.860778
Russo One regular,regular,sans-serif,-6.122964,10.336721
Passion One regular,regular,display,-3.5994709,12.273804
Passion One 700,700,display,-5.109011,12.567469
Passion One 900,900,display,-5.7365584,12.558572
Cormorant Garamond 300,300,serif,3.1710632,-0.91919243
Cormorant Garamond 300italic,300italic,serif,3.7813485,3.0113373
Cormorant Garamond regular,regular,serif,3.0026507,-1.3244009
Cormorant Garamond italic,italic,serif,3.8200603,3.3320138
Cormorant Garamond 500,500,serif,2.959823,-1.5536373
Cormorant Garamond 500italic,500italic,serif,4.01679,3.9992044
Cormorant Garamond 600,600,serif,3.1028023,-2.0055556
Cormorant Garamond 600italic,600italic,serif,3.918677,4.517492
Cormorant Garamond 700,700,serif,2.9749913,-2.0828412
Cormorant Garamond 700italic,700italic,serif,3.6844368,4.7007484
Noticia Text regular,regular,serif,0.18776247,1.1386981
Noticia Text italic,italic,serif,0.95604134,3.8931782
Noticia Text 700,700,serif,-1.4606141,-0.18788718
Noticia Text 700italic,700italic,serif,0.57763493,3.9296248
Old Standard TT regular,regular,serif,1.621608,-0.63421106
Old Standard TT italic,italic,serif,2.1359937,3.9621074
Old Standard TT 700,700,serif,-1.6480814,-1.9089929
Hammersmith One regular,regular,sans-serif,-4.835807,10.203216
Quattrocento Sans regular,regular,sans-serif,-4.9474754,5.5381446
Quattrocento Sans italic,italic,sans-serif,3.3388023,9.893522
Quattrocento Sans 700,700,sans-serif,-4.069099,8.976458
Quattrocento Sans 700italic,700italic,sans-serif,2.357744,11.4312105
ABeeZee regular,regular,sans-serif,-6.8150115,7.1302786
ABeeZee italic,italic,sans-serif,2.5657268,10.080209
Kanit 100,100,sans-serif,-4.9144893,2.2819958
Kanit 100italic,100italic,sans-serif,4.2205515,7.7726116
Kanit 200,200,sans-serif,-4.977155,4.5564985
Kanit 200italic,200italic,sans-serif,3.5390675,9.038178
Kanit 300,300,sans-serif,-5.686987,6.142485
Kanit 300italic,300italic,sans-serif,3.4223711,10.463944
Kanit regular,regular,sans-serif,-5.691978,8.29582
Kanit italic,italic,sans-serif,3.330386,11.434085
Kanit 500,500,sans-serif,-5.7146034,10.0805235
Kanit 500italic,500italic,sans-serif,3.1617494,12.083075
Kanit 600,600,sans-serif,-5.4907374,10.997423
Kanit 600italic,600italic,sans-serif,3.0222836,12.666432
Kanit 700,700,sans-serif,-5.075814,11.946581
Kanit 700italic,700italic,sans-serif,2.7300112,13.219215
Kanit 800,800,sans-serif,-5.602737,12.299052
Kanit 800italic,800italic,sans-serif,2.4702892,13.5081215
Kanit 900,900,sans-serif,-5.7421174,12.602644
Kanit 900italic,900italic,sans-serif,2.515905,13.48283
Kaushan Script regular,regular,handwriting,1.0180603,7.5695543
Righteous regular,regular,display,-7.0114484,10.129268
Poiret One regular,regular,display,-5.3607106,2.1410773
Gudea regular,regular,sans-serif,-6.7272954,6.4313984
Gudea italic,italic,sans-serif,1.8590556,9.39448
Gudea 700,700,sans-serif,-4.2192664,10.270595
Sanchez regular,regular,serif,0.5483489,1.0962428
Sanchez italic,italic,serif,1.0356553,2.1622384
Monda regular,regular,sans-serif,-6.088751,7.540233
Monda 700,700,sans-serif,-4.885118,9.468721
Quattrocento regular,regular,serif,1.8077412,0.045005318
Quattrocento 700,700,serif,-0.49665505,-0.008449315
Rajdhani 300,300,sans-serif,-4.7968946,2.8751912
Rajdhani regular,regular,sans-serif,-5.2945957,5.1422906
Rajdhani 500,500,sans-serif,-5.7089787,7.19432
Rajdhani 600,600,sans-serif,-4.2659593,9.31233
Rajdhani 700,700,sans-serif,-3.5896404,10.40605
Courgette regular,regular,handwriting,0.54246974,7.2384167
Khand 300,300,sans-serif,-3.5065336,7.300801
Khand regular,regular,sans-serif,-2.20004,9.408271
Khand 500,500,sans-serif,-1.9289978,10.779104
Khand 600,600,sans-serif,-1.9078202,11.415906
Khand 700,700,sans-serif,-2.1596434,11.64176
Shrikhand regular,regular,display,-0.16664316,5.32092
Cantarell regular,regular,sans-serif,-6.903083,6.2572165
Cantarell italic,italic,sans-serif,2.776529,10.498637
Cantarell 700,700,sans-serif,-6.2130256,8.629479
Cantarell 700italic,700italic,sans-serif,3.00139,11.292264
Domine regular,regular,serif,0.5220132,0.073778786
Domine 700,700,serif,-1.9614213,-0.4769968
Economica regular,regular,sans-serif,-2.2141206,8.546711
Economica italic,italic,sans-serif,0.20415446,9.845655
Economica 700,700,sans-serif,-1.8880395,9.473649
Economica 700italic,700italic,sans-serif,-0.07799104,10.174815
Yellowtail regular,regular,handwriting,1.4287286,6.8753743
Philosopher regular,regular,sans-serif,-5.184409,7.3618283
Philosopher italic,italic,sans-serif,3.2523656,10.499784
Philosopher 700,700,sans-serif,-4.9436636,8.073285
Philosopher 700italic,700italic,sans-serif,3.4249017,11.18837
Pontano Sans regular,regular,sans-serif,-7.024487,4.653267
Yantramanav 100,100,sans-serif,-4.9285493,2.1192536
Yantramanav 300,300,sans-serif,-5.9422617,4.2116647
Yantramanav regular,regular,sans-serif,-7.2737837,6.9231973
Yantramanav 500,500,sans-serif,-5.212243,9.538667
Yantramanav 700,700,sans-serif,-4.153105,10.747059
Yantramanav 900,900,sans-serif,-3.8831232,11.2842245
Permanent Marker regular,regular,handwriting,-0.26148152,6.6956987
Chewy regular,regular,display,-1.305764,7.7746835
Tinos regular,regular,serif,1.1304542,-1.7186434
Tinos italic,italic,serif,1.5524725,3.4060702
Tinos 700,700,serif,-2.491609,-1.6590366
Tinos 700italic,700italic,serif,1.4902362,4.010023
Arapey regular,regular,serif,1.4198449,-1.1775259
Arapey italic,italic,serif,2.8087687,3.845449
Cabin Condensed regular,regular,sans-serif,-2.9106016,9.447583
Cabin Condensed 500,500,sans-serif,-2.6010227,9.910516
Cabin Condensed 600,600,sans-serif,-2.7337902,10.158365
Cabin Condensed 700,700,sans-serif,-2.6902835,10.46765
Cardo regular,regular,serif,2.4686,-2.0761957
Cardo italic,italic,serif,3.4119892,4.483617
Cardo 700,700,serif,-0.0843297,-1.818519
Cookie regular,regular,handwriting,0.5847293,5.9908757
Playfair Display SC regular,regular,serif,-0.006685467,2.726693
Playfair Display SC italic,italic,serif,-0.14898224,3.2537537
Playfair Display SC 700,700,serif,-0.33001903,2.9993787
Playfair Display SC 700italic,700italic,serif,-0.09117601,3.449741
Playfair Display SC 900,900,serif,-0.33976346,3.2508426
Playfair Display SC 900italic,900italic,serif,-0.36336225,3.6202362
Handlee regular,regular,handwriting,-1.5438365,6.944318
Alfa Slab One regular,regular,display,-3.1108906,1.2302877
Armata regular,regular,sans-serif,-6.354189,6.6287756
Audiowide regular,regular,display,-6.495136,8.639305
Kalam 300,300,handwriting,0.98376435,7.8023214
Kalam regular,regular,handwriting,0.626559,7.700131
Kalam 700,700,handwriting,0.15433952,7.307898
Antic Slab regular,regular,serif,1.9276875,0.48343334
Teko 300,300,sans-serif,-1.4389257,8.920879
Teko regular,regular,sans-serif,-1.6743678,9.292677
Teko 500,500,sans-serif,-2.05059,9.993295
Teko 600,600,sans-serif,-2.9699857,11.267746
Teko 700,700,sans-serif,-3.8460062,11.829978
Boogaloo regular,regular,display,-1.5957146,9.877869
Ruda regular,regular,sans-serif,-4.8389034,7.2459116
Ruda 700,700,sans-serif,-4.239079,9.769008
Ruda 900,900,sans-serif,-4.161138,10.419894
Vidaloka regular,regular,serif,-1.8719774,-2.1785944
Shadows Into Light Two regular,regular,handwriting,-1.4319623,7.6109614
Droid Sans Mono regular,regular,monospace,-1.351783,14.072496
Oleo Script regular,regular,display,0.31160718,7.32869
Oleo Script 700,700,display,-0.056200188,7.5545774
Days One regular,regular,sans-serif,-5.9966345,8.974614
Great Vibes regular,regular,handwriting,2.4234867,6.4060283
Heebo 100,100,sans-serif,-5.1819057,1.8330177
Heebo 300,300,sans-serif,-6.249731,4.111882
Heebo regular,regular,sans-serif,-7.483881,6.5039315
Heebo 500,500,sans-serif,-4.968527,9.803458
Heebo 700,700,sans-serif,-4.162937,10.858505
Heebo 800,800,sans-serif,-4.15923,11.056243
Heebo 900,900,sans-serif,-4.3800044,11.573417
Concert One regular,regular,display,-2.3428152,7.517372
Kreon 300,300,serif,1.386446,-1.3242286
Kreon regular,regular,serif,-0.69495,-1.7757612
Kreon 700,700,serif,-2.6584897,-1.1598068
Ek Mukta 200,200,sans-serif,-4.7264457,4.3482103
Ek Mukta 300,300,sans-serif,-4.784272,5.3400326
Ek Mukta regular,regular,sans-serif,-4.852304,7.3491263
Ek Mukta 500,500,sans-serif,-4.744534,8.729126
Ek Mukta 600,600,sans-serif,-4.4590874,9.773097
Ek Mukta 700,700,sans-serif,-4.804929,10.608695
Ek Mukta 800,800,sans-serif,-4.326879,11.251179
Tangerine regular,regular,handwriting,2.191167,6.4910774
Tangerine 700,700,handwriting,1.8543068,6.370189
Patrick Hand regular,regular,handwriting,-1.6859071,7.381802
Hind Siliguri 300,300,sans-serif,-7.479141,4.1406155
Hind Siliguri regular,regular,sans-serif,-8.499637,6.543132
Hind Siliguri 500,500,sans-serif,-7.982241,8.531115
Hind Siliguri 600,600,sans-serif,7.008563,15.200075
Hind Siliguri 700,700,sans-serif,-7.763458,11.65266
Didact Gothic regular,regular,sans-serif,-6.2610803,4.981089
Neuton 200,200,serif,2.8210843,0.38072312
Neuton 300,300,serif,2.2657735,-0.42898878
Neuton regular,regular,serif,0.21257968,-1.9949826
Neuton italic,italic,serif,1.9473436,3.8356245
Neuton 700,700,serif,-3.0338342,-0.32886276
Neuton 800,800,serif,-3.5132654,-0.41633672
Covered By Your Grace regular,regular,handwriting,-0.7779139,7.83414
Amiri regular,regular,serif,1.9508736,-2.1590025
Amiri italic,italic,serif,3.0546858,4.321834
Amiri 700,700,serif,-1.8519793,-1.1456444
Amiri 700italic,700italic,serif,2.485339,5.0118165
Rock Salt regular,regular,handwriting,-0.17656544,6.208003
Bad Script regular,regular,handwriting,0.6153669,7.679217
Coming Soon regular,regular,handwriting,-1.1043757,6.2471685
Playball regular,regular,display,1.2459193,6.842796
Rochester regular,regular,handwriting,1.0419669,6.272007
Volkhov regular,regular,serif,-1.1508874,-0.44933972
Volkhov italic,italic,serif,1.636815,4.2113643
Volkhov 700,700,serif,-2.272889,-0.3248153
Volkhov 700italic,700italic,serif,1.6011308,4.522703
Damion regular,regular,handwriting,1.4123695,6.576977
Glegoo regular,regular,serif,0.8676867,1.572825
Glegoo 700,700,serif,0.03737994,0.96488106
Sacramento regular,regular,handwriting,2.1476715,6.0720944
Coda regular,regular,display,-5.565793,7.8390455
Coda 800,800,display,-5.851086,12.272455
Fredoka One regular,regular,display,-2.790355,7.287818
Sorts Mill Goudy regular,regular,serif,1.4594314,-1.6216295
Sorts Mill Goudy italic,italic,serif,3.744937,4.106212
Luckiest Guy regular,regular,display,-3.631149,12.022363
Marck Script regular,regular,handwriting,1.4639406,6.6007175
Sintony regular,regular,sans-serif,-5.1514535,6.441049
Sintony 700,700,sans-serif,-5.010562,9.8589735
Jura 300,300,sans-serif,-4.285118,4.339248
Jura regular,regular,sans-serif,-3.7306535,4.616939
Jura 500,500,sans-serif,-3.3216217,4.638164
Jura 600,600,sans-serif,-3.2346156,4.6515064
Bevan regular,regular,display,-2.499677,1.4314876
Paytone One regular,regular,sans-serif,-6.7090664,11.570744
Nunito Sans 200,200,sans-serif,-5.9781675,3.0766423
Nunito Sans 200italic,200italic,sans-serif,-6.028003,3.503518
Nunito Sans 300,300,sans-serif,-6.181718,4.303485
Nunito Sans 300italic,300italic,sans-serif,-5.528957,5.127067
Nunito Sans regular,regular,sans-serif,-7.0231442,5.8281875
Nunito Sans italic,italic,sans-serif,-5.7228165,6.1771784
Nunito Sans 600,600,sans-serif,-7.1609077,7.008947
Nunito Sans 600italic,600italic,sans-serif,-6.555629,7.2604885
Nunito Sans 700,700,sans-serif,-6.533193,9.581239
Nunito Sans 700italic,700italic,sans-serif,-6.787243,9.552715
Nunito Sans 800,800,sans-serif,-6.9301057,10.507349
Nunito Sans 800italic,800italic,sans-serif,-7.10317,10.09953
Nunito Sans 900,900,sans-serif,-6.7882338,10.971234
Nunito Sans 900italic,900italic,sans-serif,-7.057279,10.608273
Copse regular,regular,serif,-0.6510173,-1.3548846
Sigmar One regular,regular,display,-2.0149708,4.4781795
Martel 200,200,serif,2.0230918,0.6561812
Martel 300,300,serif,2.2385123,0.3084643
Martel regular,regular,serif,1.6824378,0.49134013
Martel 600,600,serif,1.302483,0.3505882
Martel 700,700,serif,-0.9657863,-0.88990486
Martel 800,800,serif,-1.7002592,-0.88892543
Martel 900,900,serif,-3.1099758,-0.7409577
Actor regular,regular,sans-serif,-6.473022,6.9237742
Gentium Book Basic regular,regular,serif,0.25993723,-1.2530079
Gentium Book Basic italic,italic,serif,2.1076732,4.4127817
Gentium Book Basic 700,700,serif,-1.86594,-0.6810205
Gentium Book Basic 700italic,700italic,serif,1.8438275,4.7817454
Amaranth regular,regular,sans-serif,-3.2065556,9.420873
Amaranth italic,italic,sans-serif,1.0226507,10.39513
Amaranth 700,700,sans-serif,-2.880324,10.269834
Amaranth 700italic,700italic,sans-serif,1.1886908,11.317794
Frank Ruhl Libre 300,300,sans-serif,1.8468579,0.007463278
Frank Ruhl Libre regular,regular,sans-serif,1.016873,-1.1903371
Frank Ruhl Libre 500,500,sans-serif,-1.3274693,-0.9038773
Frank Ruhl Libre 700,700,sans-serif,-2.1195104,-1.5091312
Frank Ruhl Libre 900,900,sans-serif,-2.014434,-1.488205
Sarala regular,regular,sans-serif,-6.8151784,6.9346614
Sarala 700,700,sans-serif,-5.8228164,10.370413
Nothing You Could Do regular,regular,handwriting,1.5511255,7.2108293
Alice regular,regular,serif,0.2499846,-0.27319956
PT Mono regular,regular,monospace,-1.2063615,13.723232
Adamina regular,regular,serif,1.6635389,-1.7577178
Gentium Basic regular,regular,serif,1.3577925,-0.9796312
Gentium Basic italic,italic,serif,2.360979,4.50421
Gentium Basic 700,700,serif,-1.2881386,-0.9637427
Gentium Basic 700italic,700italic,serif,1.8892043,4.5910573
Changa One regular,regular,display,-5.2732635,11.913301
Changa One italic,italic,display,2.2173321,12.8369665
Varela regular,regular,sans-serif,-6.7066464,6.164008
Nobile regular,regular,sans-serif,-5.0609126,5.9534836
Nobile italic,italic,sans-serif,1.9537323,9.682106
Nobile 700,700,sans-serif,-3.6363595,11.3644495
Nobile 700italic,700italic,sans-serif,0.67379314,11.744635
Neucha regular,regular,handwriting,-2.1533554,8.200787
Homemade Apple regular,regular,handwriting,2.6360905,6.906621
Syncopate regular,regular,sans-serif,-3.5609872,4.3756285
Syncopate 700,700,sans-serif,-3.1592314,5.2114644
Bangers regular,regular,display,-0.68298495,11.583585
Rambla regular,regular,sans-serif,-3.7719805,8.394614
Rambla italic,italic,sans-serif,1.7611057,10.578642
Rambla 700,700,sans-serif,-3.2039242,11.0159645
Rambla 700italic,700italic,sans-serif,0.8324426,12.217306
Signika Negative 300,300,sans-serif,-6.8389063,5.835118
Signika Negative regular,regular,sans-serif,-5.144957,8.506799
Signika Negative 600,600,sans-serif,-4.0316906,9.222815
Signika Negative 700,700,sans-serif,-3.7860985,9.253843
Julius Sans One regular,regular,sans-serif,-3.0303655,3.3600776
Cairo 200,200,sans-serif,-4.535714,2.9085233
Cairo 300,300,sans-serif,-4.664529,4.29803
Cairo regular,regular,sans-serif,-5.2131042,6.4790626
Cairo 600,600,sans-serif,-4.3371143,8.276827
Cairo 700,700,sans-serif,-3.65577,10.433335
Cairo 900,900,sans-serif,-4.6026025,12.16265
Cantata One regular,regular,serif,-0.13596562,-1.533742
Molengo regular,regular,sans-serif,-4.616849,7.126707
Unica One regular,regular,display,-3.8923376,8.508192
Baloo Bhaina regular,regular,display,-3.1522655,7.592908
Black Ops One regular,regular,display,-6.1590567,10.96466
Alex Brush regular,regular,handwriting,1.7244002,6.3187566
Pragati Narrow regular,regular,sans-serif,-2.7971325,8.87687
Pragati Narrow 700,700,sans-serif,-2.7067847,10.500391
Alegreya Sans SC 100,100,sans-serif,-3.4658115,2.8900278
Alegreya Sans SC 100italic,100italic,sans-serif,-2.989749,3.2237518
Alegreya Sans SC 300,300,sans-serif,-2.6459482,3.3613489
Alegreya Sans SC 300italic,300italic,sans-serif,-2.576699,3.3742943
Alegreya Sans SC regular,regular,sans-serif,-2.0784628,3.3933377
Alegreya Sans SC italic,italic,sans-serif,-2.0315928,3.482281
Alegreya Sans SC 500,500,sans-serif,-1.8602842,3.7057502
Alegreya Sans SC 500italic,500italic,sans-serif,-1.6717749,3.656609
Alegreya Sans SC 700,700,sans-serif,-1.5638202,3.861965
Alegreya Sans SC 700italic,700italic,sans-serif,-1.3282783,3.9311683
Alegreya Sans SC 800,800,sans-serif,-1.4667221,4.0907807
Alegreya Sans SC 800italic,800italic,sans-serif,-1.3333603,3.9627697
Alegreya Sans SC 900,900,sans-serif,-1.6541413,3.9534094
Alegreya Sans SC 900italic,900italic,sans-serif,-1.6172391,4.026979
Special Elite regular,regular,display,-1.0221114,1.0481404
Caveat regular,regular,handwriting,1.2760133,7.0422153
Caveat 700,700,handwriting,0.8432806,7.1073713
Share regular,regular,display,-3.436127,8.910067
Share italic,italic,display,1.2389818,10.311871
Share 700,700,display,-3.4283686,10.566196
Share 700italic,700italic,display,0.05755991,11.576583
Arima Madurai 100,100,display,-5.090351,2.4823096
Arima Madurai 200,200,display,-4.820604,3.3276799
Arima Madurai 300,300,display,-5.0740633,4.3688226
Arima Madurai regular,regular,display,-3.661104,5.872383
Arima Madurai 500,500,display,-2.9068167,6.1548615
Arima Madurai 700,700,display,-1.9847603,6.4202867
Arima Madurai 800,800,display,-2.0778048,6.735033
Arima Madurai 900,900,display,-1.8168334,6.820155
Squada One regular,regular,display,-2.620833,11.155377
Fauna One regular,regular,serif,-4.3229055,5.2231903
Kameron regular,regular,serif,0.4828117,1.0329784
Kameron 700,700,serif,-1.7444302,1.1845247
Enriqueta regular,regular,serif,0.6046133,-0.5746458
Enriqueta 700,700,serif,-2.3357272,-0.8497737
Antic regular,regular,sans-serif,-5.257176,5.619756
Scada regular,regular,sans-serif,-5.991662,8.21102
Scada italic,italic,sans-serif,1.8333777,10.803559
Scada 700,700,sans-serif,-4.5957174,10.290334
Scada 700italic,700italic,sans-serif,1.2213011,11.758687
Cousine regular,regular,monospace,-0.8160402,14.119731
Cousine italic,italic,monospace,0.44329026,13.633695
Cousine 700,700,monospace,0.16531035,14.901376
Cousine 700italic,700italic,monospace,1.2068852,13.741133
Prata regular,regular,serif,1.1299037,-1.9351174
Prompt 100,100,sans-serif,-5.345741,1.8273308
Prompt 100italic,100italic,sans-serif,4.2662787,8.013486
Prompt 200,200,sans-serif,-5.7709255,3.993877
Prompt 200italic,200italic,sans-serif,3.6745257,8.987533
Prompt 300,300,sans-serif,-5.9335227,5.312217
Prompt 300italic,300italic,sans-serif,3.6093001,9.815203
Prompt regular,regular,sans-serif,-5.93046,5.934107
Prompt italic,italic,sans-serif,3.7326593,10.474437
Prompt 500,500,sans-serif,-7.274606,9.1585245
Prompt 500italic,500italic,sans-serif,3.717806,11.432782
Prompt 600,600,sans-serif,-7.1734486,10.171103
Prompt 600italic,600italic,sans-serif,3.5363526,12.107943
Prompt 700,700,sans-serif,-6.9110928,11.299941
Prompt 700italic,700italic,sans-serif,3.3852777,12.807695
Prompt 800,800,sans-serif,-6.6554637,12.011312
Prompt 800italic,800italic,sans-serif,3.2055514,13.420761
Prompt 900,900,sans-serif,-6.1677475,12.405639
Prompt 900italic,900italic,sans-serif,2.9166756,13.577493
Lusitana regular,regular,serif,1.9277464,-1.4314504
Lusitana 700,700,serif,-1.3920072,-1.2180945
Ultra regular,regular,serif,-2.661091,1.6642872
Graduate regular,regular,display,-0.97444326,2.357793
Gochi Hand regular,regular,handwriting,-0.39905533,6.1278915
Clicker Script regular,regular,handwriting,2.009519,6.224861
Allura regular,regular,handwriting,2.1956716,6.796694
Convergence regular,regular,sans-serif,-5.9862375,7.89791
PT Serif Caption regular,regular,serif,0.41067633,-0.34206462
PT Serif Caption italic,italic,serif,1.5799881,3.6568549
Electrolize regular,regular,sans-serif,-6.1205053,8.112107
Alef regular,regular,sans-serif,-5.185617,6.594579
Alef 700,700,sans-serif,-5.3748956,9.659245
Ubuntu Mono regular,regular,monospace,-1.061131,14.482273
Ubuntu Mono italic,italic,monospace,0.90254575,12.9900055
Ubuntu Mono 700,700,monospace,-0.9510636,14.157311
Ubuntu Mono 700italic,700italic,monospace,1.3478185,12.698902
Viga regular,regular,sans-serif,-3.713074,10.796974
Rancho regular,regular,handwriting,-0.6494845,7.9720945
Allerta regular,regular,sans-serif,-6.0428004,8.72108
Just Another Hand regular,regular,handwriting,-0.8184627,7.828077
Reenie Beanie regular,regular,handwriting,-1.0326239,6.2553573
Carme regular,regular,sans-serif,-7.0936623,6.3377376
Yesteryear regular,regular,handwriting,1.211578,7.1377063
Basic regular,regular,sans-serif,-4.0769596,8.757445
Calligraffitti regular,regular,handwriting,2.0652525,7.2413673
Forum regular,regular,display,2.2643433,-0.022238983
Hind Vadodara 300,300,sans-serif,-7.5446525,4.1758337
Hind Vadodara regular,regular,sans-serif,-8.292276,6.1833596
Hind Vadodara 500,500,sans-serif,-8.114287,8.375
Hind Vadodara 600,600,sans-serif,7.0962834,15.109764
Hind Vadodara 700,700,sans-serif,-7.871619,11.937239
Khula 300,300,sans-serif,-4.5686865,3.8830242
Khula regular,regular,sans-serif,-5.456585,5.9728317
Khula 600,600,sans-serif,-5.1573205,8.109464
Khula 700,700,sans-serif,-5.0894227,10.067608
Khula 800,800,sans-serif,-5.189683,11.469597
Pinyon Script regular,regular,handwriting,2.2981958,6.65442
Montserrat Alternates 100,100,sans-serif,-5.5667567,1.8993934
Montserrat Alternates 100italic,100italic,sans-serif,4.3567114,7.928737
Montserrat Alternates 200,200,sans-serif,-5.8429594,3.2006772
Montserrat Alternates 200italic,200italic,sans-serif,4.2168345,8.643388
Montserrat Alternates 300,300,sans-serif,-5.692485,4.5489993
Montserrat Alternates 300italic,300italic,sans-serif,3.9986749,9.223441
Montserrat Alternates regular,regular,sans-serif,-6.292633,5.572393
Montserrat Alternates italic,italic,sans-serif,3.767419,9.963384
Montserrat Alternates 500,500,sans-serif,-7.1629214,9.606609
Montserrat Alternates 500italic,500italic,sans-serif,3.7704036,11.519699
Montserrat Alternates 600,600,sans-serif,-7.255787,10.384837
Montserrat Alternates 600italic,600italic,sans-serif,3.6116621,12.186882
Montserrat Alternates 700,700,sans-serif,-7.1159234,11.041733
Montserrat Alternates 700italic,700italic,sans-serif,3.6513646,12.548474
Montserrat Alternates 800,800,sans-serif,-6.870735,11.827789
Montserrat Alternates 800italic,800italic,sans-serif,3.4215882,12.756795
Montserrat Alternates 900,900,sans-serif,-6.5325303,12.137953
Montserrat Alternates 900italic,900italic,sans-serif,3.1221433,13.108129
Overlock regular,regular,display,-3.3904989,6.25439
Overlock italic,italic,display,1.1654181,8.531104
Overlock 700,700,display,-2.476394,7.266148
Overlock 700italic,700italic,display,1.0085936,8.124709
Overlock 900,900,display,-1.8870287,7.70418
Overlock 900italic,900italic,display,0.19328152,7.6527143
Ceviche One regular,regular,display,0.0705109,7.1598144
Nixie One regular,regular,display,2.6021056,1.0558708
Chivo 300,300,sans-serif,-5.060112,4.1976647
Chivo 300italic,300italic,sans-serif,3.971941,8.842062
Chivo regular,regular,sans-serif,-5.943435,6.597855
Chivo italic,italic,sans-serif,3.4271014,10.3015375
Chivo 700,700,sans-serif,-5.70244,10.068462
Chivo 700italic,700italic,sans-serif,2.9376397,12.186109
Chivo 900,900,sans-serif,-6.1907725,10.984446
Chivo 900italic,900italic,sans-serif,2.9362092,12.946697
Michroma regular,regular,sans-serif,-3.2723348,4.5283394
Love Ya Like A Sister regular,regular,display,-0.65144706,-0.30871627
Cherry Cream Soda regular,regular,display,-6.7268434,9.020258
Rufina regular,regular,serif,0.99763185,-1.1927924
Rufina 700,700,serif,-1.0169858,-1.669075
Marmelad regular,regular,sans-serif,-2.5135436,6.0365257
Monoton regular,regular,display,-6.345986,11.587553
Fanwood Text regular,regular,serif,2.1194725,-1.7081343
Fanwood Text italic,italic,serif,3.3354118,3.9756906
Niconne regular,regular,handwriting,1.4573151,6.2157345
Marcellus SC regular,regular,serif,-1.7303334,3.2710462
Changa 200,200,sans-serif,-5.719691,7.1304684
Changa 300,300,sans-serif,-5.376145,7.80449
Changa regular,regular,sans-serif,-4.8879576,9.042173
Changa 500,500,sans-serif,-4.750266,10.407546
Changa 600,600,sans-serif,-4.6471276,10.888526
Changa 700,700,sans-serif,-4.7506795,11.261229
Changa 800,800,sans-serif,-4.91656,11.861587
Aldrich regular,regular,sans-serif,-5.997987,8.501615
Freckle Face regular,regular,display,-1.0600559,7.383325
Limelight regular,regular,display,-6.6142077,11.099528
Spinnaker regular,regular,sans-serif,-5.0416217,5.8861337
Parisienne regular,regular,handwriting,2.015795,6.3566337
Jaldi regular,regular,sans-serif,-4.3145785,6.764044
Jaldi 700,700,sans-serif,-2.7339747,9.516598
Fugaz One regular,regular,display,2.2483854,12.270132
Marcellus regular,regular,serif,-7.7935486,6.558707
Telex regular,regular,sans-serif,-6.8538723,6.960411
Contrail One regular,regular,display,-0.5467762,11.312634
Ruslan Display regular,regular,display,-1.9823688,4.693721
Petit Formal Script regular,regular,handwriting,1.7206787,6.6790476
Candal regular,regular,sans-serif,-6.756503,11.265582
Homenaje regular,regular,sans-serif,-2.1901622,9.134619
Cabin Sketch regular,regular,display,-2.0793474,5.16198
Cabin Sketch 700,700,display,-2.1970425,4.7697725
Magra regular,regular,sans-serif,-3.7828515,8.422683
Magra 700,700,sans-serif,-2.598371,11.2440815
Tauri regular,regular,sans-serif,-4.165116,9.196379
Lustria regular,regular,serif,1.9136955,-0.28287965
Carter One regular,regular,display,2.052064,11.973528
Assistant 200,200,sans-serif,-4.6562,2.1941855
Assistant 300,300,sans-serif,-4.474158,3.9830956
Assistant regular,regular,sans-serif,-4.669884,5.898588
Assistant 600,600,sans-serif,-4.2285366,8.276512
Assistant 700,700,sans-serif,-4.0368295,10.562534
Assistant 800,800,sans-serif,-4.054678,11.6365385
Oranienbaum regular,regular,serif,0.88321495,-1.7145799
Average regular,regular,serif,1.5044334,-2.2096126
Press Start 2P regular,regular,display,-3.079647,11.785174
Marvel regular,regular,sans-serif,-3.7682824,7.172341
Marvel italic,italic,sans-serif,1.0257694,9.217719
Marvel 700,700,sans-serif,-3.048338,8.232746
