name,variant,category,x,y
Comfortaa 700,700,display,12.339337,10.658901
Satisfy regular,regular,handwriting,2.122772,-10.02515
Josefin Slab 100,100,serif,5.534093,8.790412
Josefin Slab 100italic,100italic,serif,6.4873033,15.476349
Josefin Slab 300,300,serif,5.5117674,9.054796
Josefin Slab 300italic,300italic,serif,6.7576437,15.619013
Josefin Slab regular,regular,serif,5.80753,8.976463
Josefin Slab italic,italic,serif,6.5838428,15.242723
Josefin Slab 600,600,serif,6.0870175,8.960273
Josefin Slab 600italic,600italic,serif,6.6892667,14.909149
Josefin Slab 700,700,serif,6.31843,9.189181
Josefin Slab 700italic,700italic,serif,6.7141714,15.095902
News Cycle regular,regular,sans-serif,17.765951,3.628423
News Cycle 700,700,sans-serif,21.169521,-5.8431935
Lobster Two regular,regular,display,5.0560255,0.22388841
Lobster Two italic,italic,display,13.678132,3.7473412
Lobster Two 700,700,display,5.130594,0.2567524
Lobster Two 700italic,700italic,display,13.766782,3.896389
Russo One regular,regular,sans-serif,15.070129,-5.165758
Passion One regular,regular,display,7.927701,12.565887
Passion One 700,700,display,7.5833817,12.776235
Passion One 900,900,display,5.126545,9.194244
Cormorant Garamond 300,300,serif,18.680256,5.3276978
Cormorant Garamond 300italic,300italic,serif,-6.782831,1.3005227
Cormorant Garamond regular,regular,serif,-4.11326,2.3397982
Cormorant Garamond italic,italic,serif,-12.306119,1.1294299
Cormorant Garamond 500,500,serif,9.610542,0.6416743
Cormorant Garamond 500italic,500italic,serif,17.070946,1.5975261
Cormorant Garamond 600,600,serif,13.751207,1.1635263
Cormorant Garamond 600italic,600italic,serif,12.814448,2.358925
Cormorant Garamond 700,700,serif,-4.8827276,9.295921
Cormorant Garamond 700italic,700italic,serif,-0.68359137,13.407916
Noticia Text regular,regular,serif,9.88121,-5.1308846
Noticia Text italic,italic,serif,8.4545765,8.593367
Noticia Text 700,700,serif,-13.500806,-5.5744486
Noticia Text 700italic,700italic,serif,8.523144,8.776521
Old Standard TT regular,regular,serif,-10.14688,17.036465
Old Standard TT italic,italic,serif,12.235473,14.01326
Old Standard TT 700,700,serif,16.948172,15.356465
Hammersmith One regular,regular,sans-serif,-5.601303,-7.5836034
Quattrocento Sans regular,regular,sans-serif,-4.8037605,-1.0212945
Quattrocento Sans italic,italic,sans-serif,-10.9398155,1.6890612
Quattrocento Sans 700,700,sans-serif,-1.969282,-0.40897328
Quattrocento Sans 700italic,700italic,sans-serif,5.665609,-2.2582211
ABeeZee regular,regular,sans-serif,-7.5955544,-0.89957577
ABeeZee italic,italic,sans-serif,12.402637,-9.201019
Kanit 100,100,sans-serif,22.030308,5.3776755
Kanit 100italic,100italic,sans-serif,0.44743207,2.4751587
Kanit 200,200,sans-serif,19.15329,19.141315
Kanit 200italic,200italic,sans-serif,-5.2520328,9.848025
Kanit 300,300,sans-serif,-1.4987046,-13.401995
Kanit 300italic,300italic,sans-serif,0.58156586,13.083744
Kanit regular,regular,sans-serif,-10.651417,4.3178596
Kanit italic,italic,sans-serif,9.248437,9.240861
Kanit 500,500,sans-serif,3.6109042,8.578859
Kanit 500italic,500italic,sans-serif,7.530004,15.488046
Kanit 600,600,sans-serif,3.5493789,8.765923
Kanit 600italic,600italic,sans-serif,7.4962983,15.595997
Kanit 700,700,sans-serif,3.3955045,8.788633
Kanit 700italic,700italic,sans-serif,7.622991,15.609932
Kanit 800,800,sans-serif,3.8018475,8.889362
Kanit 800italic,800italic,sans-serif,-1.8922828,19.925478
Kanit 900,900,sans-serif,4.286195,9.152891
Kanit 900italic,900italic,sans-serif,-1.8981817,19.862762
Kaushan Script regular,regular,handwriting,4.3375936,11.675382
Righteous regular,regular,display,3.188308,21.514328
Poiret One regular,regular,display,7.2511873,-1.0455991
Gudea regular,regular,sans-serif,11.392996,-2.7257156
Gudea italic,italic,sans-serif,11.724006,-10.310037
Gudea 700,700,sans-serif,14.494266,5.7496943
Sanchez regular,regular,serif,15.246471,6.0243893
Sanchez italic,italic,serif,1.0283624,12.402219
Monda regular,regular,sans-serif,12.140883,-3.8456364
Monda 700,700,sans-serif,6.2496758,2.6014369
Quattrocento regular,regular,serif,-6.7265573,3.1288536
Quattrocento 700,700,serif,-10.388135,9.465429
Rajdhani 300,300,sans-serif,13.322232,-7.380624
Rajdhani regular,regular,sans-serif,9.553425,12.878984
Rajdhani 500,500,sans-serif,11.204732,17.525282
Rajdhani 600,600,sans-serif,-7.7422843,0.91323644
Rajdhani 700,700,sans-serif,-7.8177733,1.0318885
Courgette regular,regular,handwriting,-2.6260767,4.1383815
Khand 300,300,sans-serif,21.508078,3.5089157
Khand regular,regular,sans-serif,-5.3557525,11.947137
Khand 500,500,sans-serif,-5.5852265,11.901382
Khand 600,600,sans-serif,-5.8384004,11.623996
Khand 700,700,sans-serif,-6.2205276,11.444883
Shrikhand regular,regular,display,10.026253,8.243919
Cantarell regular,regular,sans-serif,-4.297316,16.56772
Cantarell italic,italic,sans-serif,5.820744,-0.47578576
Cantarell 700,700,sans-serif,10.00068,12.446678
Cantarell 700italic,700italic,sans-serif,6.0969524,-0.42184564
Domine regular,regular,serif,16.863586,-7.9959464
Domine 700,700,serif,-13.5657215,-5.296401
Economica regular,regular,sans-serif,2.2365828,11.49907
Economica italic,italic,sans-serif,-1.1175647,23.380346
Economica 700,700,sans-serif,2.2410245,11.9891
Economica 700italic,700italic,sans-serif,-1.0680013,23.365395
Yellowtail regular,regular,handwriting,9.342789,-12.124002
Philosopher regular,regular,sans-serif,1.7329243,6.958165
Philosopher italic,italic,sans-serif,2.8592644,16.539303
Philosopher 700,700,sans-serif,13.896192,-10.18628
Philosopher 700italic,700italic,sans-serif,2.7692606,16.38608
Pontano Sans regular,regular,sans-serif,4.746387,3.0229394
Yantramanav 100,100,sans-serif,6.758077,23.180975
Yantramanav 300,300,sans-serif,15.4569845,0.36007097
Yantramanav regular,regular,sans-serif,14.860686,13.323339
Yantramanav 500,500,sans-serif,20.831528,0.3963915
Yantramanav 700,700,sans-serif,4.8134036,16.414494
Yantramanav 900,900,sans-serif,1.6437498,4.6352963
Permanent Marker regular,regular,handwriting,-4.745523,4.5247774
Chewy regular,regular,display,11.795215,-11.147506
Tinos regular,regular,serif,14.909587,9.667814
Tinos italic,italic,serif,6.0791254,-8.827398
Tinos 700,700,serif,-3.2490058,10.048849
Tinos 700italic,700italic,serif,5.7957797,-8.991702
Arapey regular,regular,serif,19.111544,1.9779531
Arapey italic,italic,serif,11.874677,8.582085
Cabin Condensed regular,regular,sans-serif,2.9148824,2.9291022
Cabin Condensed 500,500,sans-serif,3.0021155,3.1262887
Cabin Condensed 600,600,sans-serif,3.0498638,2.9750285
Cabin Condensed 700,700,sans-serif,3.180743,2.756001
Cardo regular,regular,serif,13.595338,-2.3402557
Cardo italic,italic,serif,-1.4553796,11.210119
Cardo 700,700,serif,-4.9403195,13.971176
Cookie regular,regular,handwriting,-1.9933933,2.7534719
Playfair Display SC regular,regular,serif,8.211109,23.537106
Playfair Display SC italic,italic,serif,-8.074481,4.4423866
Playfair Display SC 700,700,serif,14.127405,17.177244
Playfair Display SC 700italic,700italic,serif,-8.018409,4.527969
Playfair Display SC 900,900,serif,14.355842,17.353071
Playfair Display SC 900italic,900italic,serif,-8.088749,4.4969435
Handlee regular,regular,handwriting,4.4520683,6.3571925
Alfa Slab One regular,regular,display,6.5371,-14.3684845
Armata regular,regular,sans-serif,-3.9696126,1.3512412
Audiowide regular,regular,display,10.536487,12.087381
Kalam 300,300,handwriting,-5.0688496,4.1026173
Kalam regular,regular,handwriting,-4.766098,4.5149117
Kalam 700,700,handwriting,-4.602617,4.6958055
Antic Slab regular,regular,serif,-11.830162,3.1138775
Teko 300,300,sans-serif,15.391837,16.344141
Teko regular,regular,sans-serif,15.021965,16.133724
Teko 500,500,sans-serif,15.175713,16.49258
Teko 600,600,sans-serif,-8.538124,12.798439
Teko 700,700,sans-serif,-8.574222,12.45177
Boogaloo regular,regular,display,9.077065,-6.9061875
Ruda regular,regular,sans-serif,-6.258203,-2.0767097
Ruda 700,700,sans-serif,-2.9682016,-14.015271
Ruda 900,900,sans-serif,-3.0252926,-14.018547
Vidaloka regular,regular,serif,-3.6604383,10.318427
Shadows Into Light Two regular,regular,handwriting,1.7958103,15.702696
Droid Sans Mono regular,regular,monospace,20.19741,-2.728963
Oleo Script regular,regular,display,14.413595,8.575632
Oleo Script 700,700,display,14.369277,8.507181
Days One regular,regular,sans-serif,9.983739,11.245365
Great Vibes regular,regular,handwriting,-12.327607,6.5116477
Heebo 100,100,sans-serif,6.4938154,22.870598
Heebo 300,300,sans-serif,15.621313,0.5095886
Heebo regular,regular,sans-serif,14.548845,13.103008
Heebo 500,500,sans-serif,21.093138,0.58441025
Heebo 700,700,sans-serif,-3.0333974,5.764179
Heebo 800,800,sans-serif,-3.1134129,5.5191965
Heebo 900,900,sans-serif,-3.341882,5.293953
Concert One regular,regular,display,-8.728118,5.1666765
Kreon 300,300,serif,8.707854,1.5388072
Kreon regular,regular,serif,-5.350374,0.9092091
Kreon 700,700,serif,-5.258092,0.9483931
Ek Mukta 200,200,sans-serif,-9.377711,2.8089576
Ek Mukta 300,300,sans-serif,-1.8504574,7.226413
Ek Mukta regular,regular,sans-serif,17.833483,0.6031051
Ek Mukta 500,500,sans-serif,1.0212601,17.78153
Ek Mukta 600,600,sans-serif,0.26509598,9.901174
Ek Mukta 700,700,sans-serif,7.0749984,11.420213
Ek Mukta 800,800,sans-serif,16.06156,2.3885427
Tangerine regular,regular,handwriting,-2.7942536,-0.8079493
Tangerine 700,700,handwriting,-2.883971,-0.83349144
Patrick Hand regular,regular,handwriting,1.3551497,-2.2389426
Hind Siliguri 300,300,sans-serif,19.739933,-5.4186683
Hind Siliguri regular,regular,sans-serif,3.205924,24.273197
Hind Siliguri 500,500,sans-serif,-11.475058,-3.9476352
Hind Siliguri 600,600,sans-serif,-2.4172134,-9.005736
Hind Siliguri 700,700,sans-serif,7.7633166,27.609169
Didact Gothic regular,regular,sans-serif,14.794618,18.92891
Neuton 200,200,serif,-7.3862963,2.9282045
Neuton 300,300,serif,6.6716347,-10.497853
Neuton regular,regular,serif,16.089338,10.757019
Neuton italic,italic,serif,6.9327116,-8.8137865
Neuton 700,700,serif,16.305515,3.4874167
Neuton 800,800,serif,19.27937,-1.1697484
Covered By Your Grace regular,regular,handwriting,1.6330057,15.744265
Amiri regular,regular,serif,-6.328154,8.491976
Amiri italic,italic,serif,-1.2437879,10.989776
Amiri 700,700,serif,2.3003263,5.7671604
Amiri 700italic,700italic,serif,9.129024,19.338642
Rock Salt regular,regular,handwriting,6.8081512,-11.44701
Bad Script regular,regular,handwriting,-5.157724,4.200421
Coming Soon regular,regular,handwriting,3.20606,4.7546062
Playball regular,regular,display,-2.4577081,4.097945
Rochester regular,regular,handwriting,-8.537541,-6.1880603
Volkhov regular,regular,serif,2.9507253,11.502607
Volkhov italic,italic,serif,-2.3416634,-6.166151
Volkhov 700,700,serif,3.286209,11.248134
Volkhov 700italic,700italic,serif,-2.4469357,-6.2445526
Damion regular,regular,handwriting,10.165194,2.6809745
Glegoo regular,regular,serif,-0.5893349,-2.7167344
Glegoo 700,700,serif,10.1048155,-5.193665
Sacramento regular,regular,handwriting,10.363631,18.965994
Coda regular,regular,display,11.211607,17.385944
Coda 800,800,display,4.6261053,9.566564
Fredoka One regular,regular,display,-1.7771585,-11.12883
Sorts Mill Goudy regular,regular,serif,-5.437032,7.9989796
Sorts Mill Goudy italic,italic,serif,-0.9927108,10.860826
Luckiest Guy regular,regular,display,3.0716133,1.8548135
Marck Script regular,regular,handwriting,10.629768,3.0431542
Sintony regular,regular,sans-serif,18.781712,4.360477
Sintony 700,700,sans-serif,-5.159996,-7.8790765
Jura 300,300,sans-serif,-9.717723,14.181783
Jura regular,regular,sans-serif,-9.54403,14.077429
Jura 500,500,sans-serif,-9.119758,14.005777
Jura 600,600,sans-serif,-8.584023,13.99857
Bevan regular,regular,display,-1.0708926,17.334986
Paytone One regular,regular,sans-serif,14.72062,15.040135
Nunito Sans 200,200,sans-serif,7.624302,-1.083667
Nunito Sans 200italic,200italic,sans-serif,-5.6417885,6.6616106
Nunito Sans 300,300,sans-serif,4.362493,14.70121
Nunito Sans 300italic,300italic,sans-serif,-5.9238725,-6.0919175
Nunito Sans regular,regular,sans-serif,4.6508603,-3.902316
Nunito Sans italic,italic,sans-serif,-7.7450914,14.72307
Nunito Sans 600,600,sans-serif,17.140507,7.597036
Nunito Sans 600italic,600italic,sans-serif,6.9832687,19.931036
Nunito Sans 700,700,sans-serif,14.685853,-0.8306894
Nunito Sans 700italic,700italic,sans-serif,10.385843,-0.2129866
Nunito Sans 800,800,sans-serif,7.657738,19.180687
Nunito Sans 800italic,800italic,sans-serif,10.44696,-0.20030795
Nunito Sans 900,900,sans-serif,12.943928,2.7383986
Nunito Sans 900italic,900italic,sans-serif,-12.986966,10.320175
Copse regular,regular,serif,9.100166,-1.8015648
Sigmar One regular,regular,display,2.6115062,1.6881791
Martel 200,200,serif,-12.002638,4.086292
Martel 300,300,serif,-11.959215,3.7340765
Martel regular,regular,serif,6.529325,4.3100505
Martel 600,600,serif,6.619285,4.3535075
Martel 700,700,serif,-13.906019,-4.8886294
Martel 800,800,serif,-13.757198,-5.2800817
Martel 900,900,serif,16.553299,3.712327
Actor regular,regular,sans-serif,11.711742,-4.687211
Gentium Book Basic regular,regular,serif,16.936428,-1.8066084
Gentium Book Basic italic,italic,serif,6.64851,-6.090764
Gentium Book Basic 700,700,serif,5.4812055,15.826286
Gentium Book Basic 700italic,700italic,serif,-6.336802,-10.007518
Amaranth regular,regular,sans-serif,2.7854562,15.176985
Amaranth italic,italic,sans-serif,3.3705318,-6.818542
Amaranth 700,700,sans-serif,2.820568,15.179526
Amaranth 700italic,700italic,sans-serif,3.4273725,-6.973006
Frank Ruhl Libre 300,300,sans-serif,-10.134396,17.03985
Frank Ruhl Libre regular,regular,sans-serif,6.2844524,17.387451
Frank Ruhl Libre 500,500,sans-serif,-3.0154338,9.931503
Frank Ruhl Libre 700,700,sans-serif,-3.4817219,10.143747
Frank Ruhl Libre 900,900,sans-serif,-3.685402,9.830517
Sarala regular,regular,sans-serif,4.583076,-7.754929
Sarala 700,700,sans-serif,12.570499,0.15539779
Nothing You Could Do regular,regular,handwriting,1.0503497,-14.293766
Alice regular,regular,serif,-4.904633,14.140511
PT Mono regular,regular,monospace,2.437528,-13.15093
Adamina regular,regular,serif,8.150127,0.98349005
Gentium Basic regular,regular,serif,23.30031,10.647145
Gentium Basic italic,italic,serif,6.7838144,-6.0821314
Gentium Basic 700,700,serif,5.3232026,15.834024
Gentium Basic 700italic,700italic,serif,-6.172311,-10.02076
Changa One regular,regular,display,4.6459813,7.6200495
Changa One italic,italic,display,7.28718,15.761245
Varela regular,regular,sans-serif,4.7047844,-4.021266
Nobile regular,regular,sans-serif,17.884325,3.568645
Nobile italic,italic,sans-serif,4.9125495,-0.23345484
Nobile 700,700,sans-serif,-2.1110156,-4.378612
Nobile 700italic,700italic,sans-serif,16.651308,17.569153
Neucha regular,regular,handwriting,-14.086628,9.05906
Homemade Apple regular,regular,handwriting,4.6980605,2.6117969
Syncopate regular,regular,sans-serif,-9.873909,14.25478
Syncopate 700,700,sans-serif,10.155558,12.463935
Bangers regular,regular,display,14.884508,2.830494
Rambla regular,regular,sans-serif,10.055174,14.551645
Rambla italic,italic,sans-serif,8.496306,16.614864
Rambla 700,700,sans-serif,11.166204,-12.58122
Rambla 700italic,700italic,sans-serif,16.6732,17.539791
Signika Negative 300,300,sans-serif,10.738852,2.1903696
Signika Negative regular,regular,sans-serif,-14.244359,2.5729842
Signika Negative 600,600,sans-serif,5.9894753,9.961631
Signika Negative 700,700,sans-serif,2.896689,18.834858
Julius Sans One regular,regular,sans-serif,-8.88177,-6.04188e-05
Cairo 200,200,sans-serif,-12.799252,4.853503
Cairo 300,300,sans-serif,6.181305,25.054382
Cairo regular,regular,sans-serif,6.7451334,10.749892
Cairo 600,600,sans-serif,6.0942507,-6.9180937
Cairo 700,700,sans-serif,-14.666407,5.300428
Cairo 900,900,sans-serif,11.034702,15.942114
Cantata One regular,regular,serif,-0.6321009,6.350246
Molengo regular,regular,sans-serif,17.288544,-0.5829288
Unica One regular,regular,display,13.093453,8.21987
Baloo Bhaina regular,regular,display,-16.783583,5.274539
Black Ops One regular,regular,display,15.080072,-5.612512
Alex Brush regular,regular,handwriting,0.7333145,5.5113626
Pragati Narrow regular,regular,sans-serif,-11.78494,-2.3487597
Pragati Narrow 700,700,sans-serif,21.447954,-6.14303
Alegreya Sans SC 100,100,sans-serif,10.272016,4.019954
Alegreya Sans SC 100italic,100italic,sans-serif,10.399621,4.1791353
Alegreya Sans SC 300,300,sans-serif,-9.055583,-0.12280595
Alegreya Sans SC 300italic,300italic,sans-serif,-8.954858,0.055985954
Alegreya Sans SC regular,regular,sans-serif,-13.403016,14.944572
Alegreya Sans SC italic,italic,sans-serif,3.5338118,18.61059
Alegreya Sans SC 500,500,sans-serif,5.2435064,22.570553
Alegreya Sans SC 500italic,500italic,sans-serif,3.5287604,18.536676
Alegreya Sans SC 700,700,sans-serif,5.4915695,22.38673
Alegreya Sans SC 700italic,700italic,sans-serif,20.63565,14.064303
Alegreya Sans SC 800,800,sans-serif,5.6935987,22.225567
Alegreya Sans SC 800italic,800italic,sans-serif,20.607712,14.122914
Alegreya Sans SC 900,900,sans-serif,5.857998,22.09065
Alegreya Sans SC 900italic,900italic,sans-serif,20.59455,14.097757
Special Elite regular,regular,display,-4.176972,5.8891134
Caveat regular,regular,handwriting,0.85282123,-14.490676
Caveat 700,700,handwriting,0.9530521,-14.354709
Share regular,regular,display,13.024781,7.7997155
Share italic,italic,display,11.63597,-8.315929
Share 700,700,display,9.329926,-3.8160465
Share 700italic,700italic,display,6.641226,-4.1003823
Arima Madurai 100,100,display,24.241915,-0.6595629
Arima Madurai 200,200,display,7.0066357,6.8522854
Arima Madurai 300,300,display,1.0856129,10.181977
Arima Madurai regular,regular,display,1.06767,0.45488706
Arima Madurai 500,500,display,1.249207,0.75427246
Arima Madurai 700,700,display,9.469304,-0.30798692
Arima Madurai 800,800,display,9.35493,-0.3875789
Arima Madurai 900,900,display,9.268021,-0.34016398
Squada One regular,regular,display,-8.613024,12.468744
Fauna One regular,regular,serif,-0.4609982,-2.9748752
Kameron regular,regular,serif,15.746709,6.026389
Kameron 700,700,serif,-3.4138248,-1.7900923
Enriqueta regular,regular,serif,1.3964053,-8.677345
Enriqueta 700,700,serif,3.5249667,0.019500298
Antic regular,regular,sans-serif,-1.6004989,7.243182
Scada regular,regular,sans-serif,11.705588,-3.071401
Scada italic,italic,sans-serif,11.209279,-9.436432
Scada 700,700,sans-serif,21.15848,0.7137269
Scada 700italic,700italic,sans-serif,8.107644,17.157568
Cousine regular,regular,monospace,20.298218,-2.931656
Cousine italic,italic,monospace,0.6324244,-7.949876
Cousine 700,700,monospace,5.552694,-4.960599
Cousine 700italic,700italic,monospace,1.5036722,7.8503594
Prata regular,regular,serif,-0.8393407,-5.864173
Prompt 100,100,sans-serif,15.635468,-2.6692092
Prompt 100italic,100italic,sans-serif,0.1900309,2.405939
Prompt 200,200,sans-serif,0.3707429,7.581318
Prompt 200italic,200italic,sans-serif,10.416041,7.2268376
Prompt 300,300,sans-serif,14.55291,18.702185
Prompt 300italic,300italic,sans-serif,1.9482336,-5.818519
Prompt regular,regular,sans-serif,2.9553201,-2.8586855
Prompt italic,italic,sans-serif,1.8557359,-5.9729676
Prompt 500,500,sans-serif,3.3622637,21.398115
Prompt 500italic,500italic,sans-serif,5.1341844,7.90448
Prompt 600,600,sans-serif,3.2323012,21.54184
Prompt 600italic,600italic,sans-serif,5.1464567,7.727759
Prompt 700,700,sans-serif,3.171274,21.629827
Prompt 700italic,700italic,sans-serif,1.7503877,14.666491
Prompt 800,800,sans-serif,2.9121418,21.846615
Prompt 800italic,800italic,sans-serif,1.575646,14.714798
Prompt 900,900,sans-serif,2.7879062,22.068594
Prompt 900italic,900italic,sans-serif,1.853591,14.532141
Lusitana regular,regular,serif,1.4152213,-11.111177
Lusitana 700,700,serif,0.60983616,-9.528317
Ultra regular,regular,serif,17.215927,-5.288722
Graduate regular,regular,display,12.341704,19.022352
Gochi Hand regular,regular,handwriting,-6.4240527,4.3390665
Clicker Script regular,regular,handwriting,10.352704,19.123121
Allura regular,regular,handwriting,-12.762578,5.7967625
Convergence regular,regular,sans-serif,12.227262,-3.8242743
PT Serif Caption regular,regular,serif,-1.6561844,1.7405562
PT Serif Caption italic,italic,serif,6.366023,-8.99852
Electrolize regular,regular,sans-serif,11.77313,5.200413
Alef regular,regular,sans-serif,-7.919441,-7.801784
Alef 700,700,sans-serif,5.4689364,3.497747
Ubuntu Mono regular,regular,monospace,4.115759,17.706821
Ubuntu Mono italic,italic,monospace,5.359624,-2.450627
Ubuntu Mono 700,700,monospace,3.8366416,17.609104
Ubuntu Mono 700italic,700italic,monospace,5.3911138,-2.1960888
Viga regular,regular,sans-serif,8.896184,-4.319855
Rancho regular,regular,handwriting,1.2324684,-1.4860427
Allerta regular,regular,sans-serif,5.955787,2.8803148
Just Another Hand regular,regular,handwriting,9.823919,16.072523
Reenie Beanie regular,regular,handwriting,9.614929,15.829676
Carme regular,regular,sans-serif,-4.3870325,16.447002
Yesteryear regular,regular,handwriting,1.2358785,3.1543982
Basic regular,regular,sans-serif,5.9395494,-6.906687
Calligraffitti regular,regular,handwriting,1.2188667,-14.110982
Forum regular,regular,display,-6.9860544,3.6264918
Hind Vadodara 300,300,sans-serif,19.712666,-5.4903927
Hind Vadodara regular,regular,sans-serif,3.216353,24.19064
Hind Vadodara 500,500,sans-serif,-11.52013,-4.164873
Hind Vadodara 600,600,sans-serif,-2.5140834,-9.066381
Hind Vadodara 700,700,sans-serif,8.143219,27.994192
Khula 300,300,sans-serif,5.023896,-6.5464444
Khula regular,regular,sans-serif,18.498774,4.0669494
Khula 600,600,sans-serif,-10.52046,4.5715146
Khula 700,700,sans-serif,-5.417145,-7.6714797
Khula 800,800,sans-serif,-13.922353,3.9960473
Pinyon Script regular,regular,handwriting,1.2943742,5.8237576
Montserrat Alternates 100,100,sans-serif,15.814231,-2.1283712
Montserrat Alternates 100italic,100italic,sans-serif,1.283085,4.0343966
Montserrat Alternates 200,200,sans-serif,3.9621642,-0.44823745
Montserrat Alternates 200italic,200italic,sans-serif,13.579974,15.983813
Montserrat Alternates 300,300,sans-serif,6.0234814,11.059454
Montserrat Alternates 300italic,300italic,sans-serif,7.5319276,5.1272492
Montserrat Alternates regular,regular,sans-serif,3.4047508,-2.781655
Montserrat Alternates italic,italic,sans-serif,-11.170332,1.4146737
Montserrat Alternates 500,500,sans-serif,3.2370877,-1.5380733
Montserrat Alternates 500italic,500italic,sans-serif,10.7877245,20.743217
Montserrat Alternates 600,600,sans-serif,3.1982887,-1.5818503
Montserrat Alternates 600italic,600italic,sans-serif,10.966272,20.803139
Montserrat Alternates 700,700,sans-serif,2.9851735,-1.7610909
Montserrat Alternates 700italic,700italic,sans-serif,11.146388,21.179544
Montserrat Alternates 800,800,sans-serif,14.9462185,14.979562
Montserrat Alternates 800italic,800italic,sans-serif,11.556349,21.483318
Montserrat Alternates 900,900,sans-serif,15.206696,15.023907
Montserrat Alternates 900italic,900italic,sans-serif,11.856195,21.612762
Overlock regular,regular,display,1.4564242,10.60023
Overlock italic,italic,display,0.056479804,19.378326
Overlock 700,700,display,8.278832,6.3560214
Overlock 700italic,700italic,display,0.3001807,19.257858
Overlock 900,900,display,8.438215,6.661989
Overlock 900italic,900italic,display,0.5646864,19.178722
Ceviche One regular,regular,display,3.8432257,-9.248574
Nixie One regular,regular,display,-3.5918725,2.3109117
Chivo 300,300,sans-serif,19.029753,19.065784
Chivo 300italic,300italic,sans-serif,10.45072,7.026063
Chivo regular,regular,sans-serif,-13.502713,-1.2075377
Chivo italic,italic,sans-serif,0.22339651,13.771893
Chivo 700,700,sans-serif,-14.0299,-1.7888273
Chivo 700italic,700italic,sans-serif,8.9046335,9.602281
Chivo 900,900,sans-serif,0.06831079,8.649489
Chivo 900italic,900italic,sans-serif,3.1979067,-5.7872596
Michroma regular,regular,sans-serif,-9.437188,14.051728
Love Ya Like A Sister regular,regular,display,16.415808,9.826977
Cherry Cream Soda regular,regular,display,9.692473,12.783394
Rufina regular,regular,serif,19.142406,1.8693603
Rufina 700,700,serif,-0.44727764,6.1531115
Marmelad regular,regular,sans-serif,11.062175,10.203199
Monoton regular,regular,display,14.783539,-6.3079095
Fanwood Text regular,regular,serif,-6.2986965,8.580123
Fanwood Text italic,italic,serif,-1.3543049,10.766718
Niconne regular,regular,handwriting,0.8302267,5.4077134
Marcellus SC regular,regular,serif,-13.559473,14.717608
Changa 200,200,sans-serif,6.5099792,5.8696313
Changa 300,300,sans-serif,6.423348,5.8402395
Changa regular,regular,sans-serif,-6.2035584,-13.645774
Changa 500,500,sans-serif,-6.0597653,-13.47896
Changa 600,600,sans-serif,-5.8346014,-13.219803
Changa 700,700,sans-serif,-5.627848,-13.0051775
Changa 800,800,sans-serif,4.373549,7.6376452
Aldrich regular,regular,sans-serif,11.83966,5.352447
Freckle Face regular,regular,display,11.717424,3.6228023
Limelight regular,regular,display,20.154745,6.9195848
Spinnaker regular,regular,sans-serif,-0.2911056,21.1891
Parisienne regular,regular,handwriting,1.1831473,5.8821206
Jaldi regular,regular,sans-serif,5.6280446,5.5297217
Jaldi 700,700,sans-serif,13.360957,4.7622437
Fugaz One regular,regular,display,-12.352232,15.508629
Marcellus regular,regular,serif,11.338652,-2.6985555
Telex regular,regular,sans-serif,4.7827096,-7.852008
Contrail One regular,regular,display,15.354485,3.4124892
Ruslan Display regular,regular,display,2.522114,1.5939867
Petit Formal Script regular,regular,handwriting,0.6775088,5.4150276
Candal regular,regular,sans-serif,20.208925,7.1190767
Homenaje regular,regular,sans-serif,2.2739885,11.777118
Cabin Sketch regular,regular,display,16.564737,9.372571
Cabin Sketch 700,700,display,16.67054,9.098274
Magra regular,regular,sans-serif,9.895115,14.637006
Magra 700,700,sans-serif,8.101798,13.132436
Tauri regular,regular,sans-serif,-0.07345945,9.910157
Lustria regular,regular,serif,-6.69095,3.3832169
Carter One regular,regular,display,3.8878088,-9.578357
Assistant 200,200,sans-serif,24.351404,-0.5595415
Assistant 300,300,sans-serif,6.154151,6.940877
Assistant regular,regular,sans-serif,-5.013694,-0.9559698
Assistant 600,600,sans-serif,18.645273,17.149715
Assistant 700,700,sans-serif,-1.873315,-4.607966
Assistant 800,800,sans-serif,11.368131,19.152182
Oranienbaum regular,regular,serif,18.889809,2.2324374
Average regular,regular,serif,-5.720241,8.131985
Press Start 2P regular,regular,display,20.185781,11.7065525
Marvel regular,regular,sans-serif,21.695175,3.3619192
Marvel italic,italic,sans-serif,-7.1212926,-6.7364955
Marvel 700,700,sans-serif,21.656958,3.3626459
Marvel 700italic,700italic,sans-serif,-7.087262,-6.845868
Grand Hotel regular,regular,handwriting,-1.8570168,4.047935
Bubblegum Sans regular,regular,display,8.664581,-6.978956
Carrois Gothic regular,regular,sans-serif,-6.3139176,-2.013854
Average Sans regular,regular,sans-serif,17.452293,-0.29811728
Sue Ellen Francisco regular,regular,handwriting,7.175239,0.45828754
Arbutus Slab regular,regular,serif,15.974061,10.473251
Voltaire regular,regular,sans-serif,9.44283,14.02054
Cambay regular,regular,sans-serif,11.596542,-4.5124536
Cambay italic,italic,sans-serif,5.670713,-0.7416899
Cambay 700,700,sans-serif,4.186452,-1.999337
Cambay 700italic,700italic,sans-serif,5.819112,-2.4819548
Jockey One regular,regular,sans-serif,9.022252,-6.551255
Revalia regular,regular,display,-8.614156,14.26495
