name,variant,category,x,y
Source Sans Pro 900,900,sans-serif,-6.531108,5.946572
Source Sans Pro 900italic,900italic,sans-serif,5.1737785,10.873372
Montserrat 100,100,sans-serif,-1.8017938,15.51506
Montserrat 100italic,100italic,sans-serif,-0.7419919,13.9737835
Montserrat 200,200,sans-serif,-2.4618948,14.061999
Montserrat 200italic,200italic,sans-serif,-0.8217964,13.057454
Montserrat 300,300,sans-serif,-3.6198795,12.600579
Montserrat 300italic,300italic,sans-serif,-0.16457541,12.506486
Montserrat regular,regular,sans-serif,-5.712244,12.480574
Montserrat italic,italic,sans-serif,1.0227497,12.821297
Montserrat 500,500,sans-serif,-9.247706,8.231935
Montserrat 500italic,500italic,sans-serif,2.9924622,13.374058
Montserrat 600,600,sans-serif,-9.765264,7.0481424
Montserrat 600italic,600italic,sans-serif,3.6860054,13.507482
Montserrat 700,700,sans-serif,-9.555306,6.1861043
Montserrat 700italic,700italic,sans-serif,4.438816,13.276286
Montserrat 800,800,sans-serif,-9.382235,5.2588882
Montserrat 800italic,800italic,sans-serif,5.085831,12.810943
Montserrat 900,900,sans-serif,-8.906428,4.7430577
Montserrat 900italic,900italic,sans-serif,5.3064857,12.483331
Raleway 100,100,sans-serif,-1.7518355,16.299816
Raleway 100italic,100italic,sans-serif,-0.3697353,13.667597
Raleway 200,200,sans-serif,-2.249611,15.18703
Raleway 200italic,200italic,sans-serif,-0.46091577,12.9765005
Raleway 300,300,sans-serif,-3.238465,13.666405
Raleway 300italic,300italic,sans-serif,-0.8794363,11.959783
Raleway regular,regular,sans-serif,-4.304902,12.987364
Raleway italic,italic,sans-serif,0.16589537,11.954129
Raleway 500,500,sans-serif,-5.58634,12.775439
Raleway 500italic,500italic,sans-serif,1.0771482,11.972489
Raleway 600,600,sans-serif,-7.161171,11.547459
Raleway 600italic,600italic,sans-serif,2.1121364,12.106499
Raleway 700,700,sans-serif,-8.938921,8.392082
Raleway 700italic,700italic,sans-serif,3.094736,12.319655
Raleway 800,800,sans-serif,-9.179377,6.8157234
Raleway 800italic,800italic,sans-serif,4.301576,12.193312
Raleway 900,900,sans-serif,-8.797005,5.9950185
Raleway 900italic,900italic,sans-serif,4.7879214,12.459174
PT Sans regular,regular,sans-serif,-6.970367,11.289376
PT Sans italic,italic,sans-serif,1.575,10.165984
PT Sans 700,700,sans-serif,-6.0946164,7.3434343
PT Sans 700italic,700italic,sans-serif,4.4643664,9.847303
Merriweather 300,300,serif,0.2900892,0.2825191
Merriweather 300italic,300italic,serif,0.70442533,3.7151074
Merriweather regular,regular,serif,-2.126053,-0.79689676
Merriweather italic,italic,serif,0.5813273,4.578398
Merriweather 700,700,serif,-5.455214,-0.31780398
Merriweather 700italic,700italic,serif,0.4207953,5.052963
Merriweather 900,900,serif,-6.164232,0.45585805
Merriweather 900italic,900italic,serif,0.5968477,5.397215
Roboto Slab 100,100,serif,1.8575332,1.0157005
Roboto Slab 300,300,serif,0.32873964,1.9228309
Roboto Slab regular,regular,serif,-2.4366593,0.17993185
Roboto Slab 700,700,serif,-6.0520425,0.4287302
Open Sans Condensed 300,300,sans-serif,-3.3950775,11.454287
Open Sans Condensed 300italic,300italic,sans-serif,-0.3975995,9.849742
Open Sans Condensed 700,700,sans-serif,-4.134505,6.5290203
Lora regular,regular,serif,-0.18732211,-0.6518751
Lora italic,italic,serif,-0.061747346,3.9628475
Lora 700,700,serif,-5.461058,-0.8151183
Lora 700italic,700italic,serif,0.21073556,4.5441523
Droid Sans regular,regular,sans-serif,-5.562835,10.837902
Droid Sans 700,700,sans-serif,-6.4790783,7.7546225
Ubuntu 300,300,sans-serif,-5.517233,14.313514
Ubuntu 300italic,300italic,sans-serif,0.6442439,10.625942
Ubuntu regular,regular,sans-serif,-7.7552457,10.862865
Ubuntu italic,italic,sans-serif,2.3311136,10.652837
Ubuntu 500,500,sans-serif,-7.207948,9.012199
Ubuntu 500italic,500italic,sans-serif,3.3804853,10.954814
Ubuntu 700,700,sans-serif,-6.886592,8.153486
Ubuntu 700italic,700italic,sans-serif,3.7933805,11.222486
Droid Serif regular,regular,serif,-1.464193,0.09227841
Droid Serif italic,italic,serif,0.6758833,4.706688
Droid Serif 700,700,serif,-4.903015,-0.24506402
Droid Serif 700italic,700italic,serif,0.04230872,4.60718
Playfair Display regular,regular,serif,-0.9947881,-1.6101521
Playfair Display italic,italic,serif,2.6010392,4.944594
Playfair Display 700,700,serif,-4.6892395,-2.019262
Playfair Display 700italic,700italic,serif,1.6856356,5.461463
Playfair Display 900,900,serif,-4.8454223,-1.8608427
Playfair Display 900italic,900italic,serif,1.460459,5.375863
Noto Sans regular,regular,sans-serif,-7.024213,12.978165
Noto Sans italic,italic,sans-serif,1.6031787,11.033884
Noto Sans 700,700,sans-serif,-7.960919,7.853474
Noto Sans 700italic,700italic,sans-serif,4.888968,10.92477
PT Serif regular,regular,serif,-0.92709094,-1.5530192
PT Serif italic,italic,serif,1.4003602,4.186604
PT Serif 700,700,serif,-4.71192,-0.8166627
PT Serif 700italic,700italic,serif,1.0716257,5.0592523
Arimo regular,regular,sans-serif,-7.799988,12.453274
Arimo italic,italic,sans-serif,1.192479,11.711405
Arimo 700,700,sans-serif,-8.250901,7.801194
Arimo 700italic,700italic,sans-serif,3.2225769,13.003141
Titillium Web 200,200,sans-serif,-3.6047955,15.145075
Titillium Web 200italic,200italic,sans-serif,-0.14245379,11.459785
Titillium Web 300,300,sans-serif,-4.9453335,12.598017
Titillium Web 300italic,300italic,sans-serif,1.0118786,10.903216
Titillium Web regular,regular,sans-serif,-5.841826,12.002869
Titillium Web italic,italic,sans-serif,1.8687625,10.580733
Titillium Web 600,600,sans-serif,-5.737088,8.140568
Titillium Web 600italic,600italic,sans-serif,3.7381594,10.409971
Titillium Web 700,700,sans-serif,-5.629547,7.339947
Titillium Web 700italic,700italic,sans-serif,4.2897496,10.663635
Titillium Web 900,900,sans-serif,-7.9001546,3.6888552
PT Sans Narrow regular,regular,sans-serif,-3.8260531,8.81122
PT Sans Narrow 700,700,sans-serif,-3.835983,6.540032
Muli 200,200,sans-serif,-2.7039146,13.773412
Muli 200italic,200italic,sans-serif,-1.8823787,13.444465
Muli 300,300,sans-serif,-3.5120966,12.923002
Muli 300italic,300italic,sans-serif,-2.6529539,12.510548
Muli regular,regular,sans-serif,-5.730704,13.061023
Muli italic,italic,sans-serif,-4.9935927,11.7975025
Muli 600,600,sans-serif,-7.1036987,12.08655
Muli 600italic,600italic,sans-serif,-6.518135,11.207162
Muli 700,700,sans-serif,-8.580829,9.646645
Muli 700italic,700italic,sans-serif,-8.515538,9.302013
Muli 800,800,sans-serif,-9.408632,7.6239414
Muli 800italic,800italic,sans-serif,-9.327526,8.204532
Muli 900,900,sans-serif,-9.0403185,6.3979144
Muli 900italic,900italic,sans-serif,-9.472491,7.3718433
Poppins 300,300,sans-serif,-4.79038,13.081803
Poppins regular,regular,sans-serif,-5.846932,12.277505
Poppins 500,500,sans-serif,-8.443012,9.895921
Poppins 600,600,sans-serif,-9.306695,7.8627567
Poppins 700,700,sans-serif,-9.722473,6.624514
Indie Flower regular,regular,handwriting,-1.4335221,10.901022
Bitter regular,regular,serif,-2.881632,0.25387493
Bitter italic,italic,serif,0.33647993,4.006818
Bitter 700,700,serif,-6.447134,-0.0022676394
Dosis 200,200,sans-serif,-2.9659307,13.4232235
Dosis 300,300,sans-serif,-3.3209636,12.410272
Dosis regular,regular,sans-serif,-4.0526977,11.325556
Dosis 500,500,sans-serif,-4.0159307,9.910766
Dosis 600,600,sans-serif,-3.8024635,9.147437
Dosis 700,700,sans-serif,-3.5552866,8.7928
Dosis 800,800,sans-serif,-3.6048288,8.198035
Inconsolata regular,regular,monospace,0.28684962,15.827648
Inconsolata 700,700,monospace,2.377456,15.551738
Fjalla One regular,regular,sans-serif,-3.7077706,5.83881
Hind 300,300,sans-serif,-6.2866454,15.01507
Hind regular,regular,sans-serif,-7.6855345,13.766112
Hind 500,500,sans-serif,-9.705183,10.577048
Hind 600,600,sans-serif,8.000261,4.6865954
Hind 700,700,sans-serif,5.0787845,5.778821
Oxygen 300,300,sans-serif,-5.7853527,14.617109
Oxygen regular,regular,sans-serif,-8.501102,13.792878
Oxygen 700,700,sans-serif,-8.60291,9.183587
Anton regular,regular,sans-serif,-4.092024,6.026162
Noto Serif regular,regular,serif,-1.9127684,0.13751236
Noto Serif italic,italic,serif,0.76698184,4.5282884
Noto Serif 700,700,serif,-4.849467,-0.3911091
Noto Serif 700italic,700italic,serif,0.15983006,4.87671
Cabin regular,regular,sans-serif,-5.231847,9.906686
Cabin italic,italic,sans-serif,2.5875814,9.957464
Cabin 500,500,sans-serif,-5.5896072,9.508946
Cabin 500italic,500italic,sans-serif,2.8035498,9.958324
Cabin 600,600,sans-serif,-5.447739,8.998637
Cabin 600italic,600italic,sans-serif,3.3729422,9.7955
Cabin 700,700,sans-serif,-5.4181185,8.115713
Cabin 700italic,700italic,sans-serif,3.4225318,10.142329
Arvo regular,regular,serif,-1.0246823,0.32854632
Arvo italic,italic,serif,0.4239556,3.2014256
Arvo 700,700,serif,-4.2290874,2.311048
Arvo 700italic,700italic,serif,5.2070465,11.436418
Libre Baskerville regular,regular,serif,-1.4128275,-0.39563555
Libre Baskerville italic,italic,serif,2.1937332,4.906364
Libre Baskerville 700,700,serif,-3.7278936,-0.09313367
Nunito 200,200,sans-serif,-2.2501154,14.2492895
Nunito 200italic,200italic,sans-serif,-2.082538,13.232759
Nunito 300,300,sans-serif,-3.1732714,12.978636
Nunito 300italic,300italic,sans-serif,-2.6044793,11.856278
Nunito regular,regular,sans-serif,-3.4459052,11.166076
Nunito italic,italic,sans-serif,-2.8890407,10.939248
Nunito 600,600,sans-serif,-2.8757708,9.89938
Nunito 600italic,600italic,sans-serif,-2.4379447,9.706249
Nunito 700,700,sans-serif,-2.9157846,8.4683895
Nunito 700italic,700italic,sans-serif,-2.4955063,7.980787
Nunito 800,800,sans-serif,-3.1526988,7.1938634
Nunito 800italic,800italic,sans-serif,-2.920717,7.317654
Nunito 900,900,sans-serif,-4.0973396,6.0658875
Nunito 900italic,900italic,sans-serif,-3.0600908,6.4082003
Lobster regular,regular,display,-1.2130165,6.2981863
Crimson Text regular,regular,serif,0.7048231,-2.8790855
Crimson Text italic,italic,serif,2.775315,4.515504
Crimson Text 600,600,serif,-2.9931285,-1.3437327
Crimson Text 600italic,600italic,serif,2.0850275,5.055282
Crimson Text 700,700,serif,-4.2253585,0.46199617
Crimson Text 700italic,700italic,serif,2.0050466,5.231475
Yanone Kaffeesatz 200,200,sans-serif,-2.8132885,13.929406
Yanone Kaffeesatz 300,300,sans-serif,-3.090806,11.166746
Yanone Kaffeesatz regular,regular,sans-serif,-2.7228882,8.48261
Yanone Kaffeesatz 700,700,sans-serif,-2.699207,8.284036
Roboto Mono 100,100,monospace,-1.4784973,15.00208
Roboto Mono 100italic,100italic,monospace,-0.7705307,14.267823
Roboto Mono 300,300,monospace,-0.35046268,15.248763
Roboto Mono 300italic,300italic,monospace,0.5181379,14.500422
Roboto Mono regular,regular,monospace,0.70601505,15.808967
Roboto Mono italic,italic,monospace,1.5859464,14.244206
Roboto Mono 500,500,monospace,1.887225,15.676776
Roboto Mono 500italic,500italic,monospace,2.233045,14.067419
Roboto Mono 700,700,monospace,2.1563668,15.163467
Roboto Mono 700italic,700italic,monospace,2.652313,14.2818985
Josefin Sans 100,100,sans-serif,-1.3596512,15.741917
Josefin Sans 100italic,100italic,sans-serif,-0.78790635,14.145427
Josefin Sans 300,300,sans-serif,-2.1582198,14.499855
Josefin Sans 300italic,300italic,sans-serif,-1.5878145,13.022717
Josefin Sans regular,regular,sans-serif,-3.3321707,13.157427
Josefin Sans italic,italic,sans-serif,-1.4860302,12.036766
Josefin Sans 600,600,sans-serif,-7.882693,11.203899
Josefin Sans 600italic,600italic,sans-serif,1.8049239,10.958101
Josefin Sans 700,700,sans-serif,-8.4220915,10.374752
Josefin Sans 700italic,700italic,sans-serif,2.3135207,10.929595
Bree Serif regular,regular,serif,-5.586686,0.08382367
Catamaran 100,100,sans-serif,-4.7675657,14.591565
Catamaran 200,200,sans-serif,-5.0762467,14.353558
Catamaran 300,300,sans-serif,-5.5399995,13.798036
Catamaran regular,regular,sans-serif,-7.7880726,12.504596
Catamaran 500,500,sans-serif,-8.287105,11.083054
Catamaran 600,600,sans-serif,-8.226379,8.73344
Catamaran 700,700,sans-serif,-7.2336073,7.5849605
Catamaran 800,800,sans-serif,-7.9368606,6.7191844
Catamaran 900,900,sans-serif,-8.2508545,5.560279
Merriweather Sans 300,300,sans-serif,-5.0457535,12.261838
Merriweather Sans 300italic,300italic,sans-serif,0.86329335,10.194165
Merriweather Sans regular,regular,sans-serif,-6.018196,9.97877
Merriweather Sans italic,italic,sans-serif,1.8310913,9.819075
Merriweather Sans 700,700,sans-serif,-7.012664,7.7375455
Merriweather Sans 700italic,700italic,sans-serif,3.4349427,10.4631815
Merriweather Sans 800,800,sans-serif,-6.919888,6.5650787
Merriweather Sans 800italic,800italic,sans-serif,4.23955,11.061796
Fira Sans 100,100,sans-serif,-1.9049709,16.05087
Fira Sans 100italic,100italic,sans-serif,-0.85871285,13.31276
Fira Sans 200,200,sans-serif,-3.7699354,14.223119
Fira Sans 200italic,200italic,sans-serif,-0.6806422,12.023367
Fira Sans 300,300,sans-serif,-4.0999904,13.456889
Fira Sans 300italic,300italic,sans-serif,-0.2601902,11.37466
Fira Sans regular,regular,sans-serif,-5.5590878,10.30617
Fira Sans italic,italic,sans-serif,1.7250526,10.574172
Fira Sans 500,500,sans-serif,-5.629968,7.434154
Fira Sans 500italic,500italic,sans-serif,3.9820137,10.429623
Fira Sans 600,600,sans-serif,-5.422778,6.6345
Fira Sans 600italic,600italic,sans-serif,4.6553173,10.286532
Fira Sans 700,700,sans-serif,-5.413841,6.412314
Fira Sans 700italic,700italic,sans-serif,5.078895,10.133023
Fira Sans 800,800,sans-serif,-5.660588,5.601334
Fira Sans 800italic,800italic,sans-serif,5.6078405,9.906245
Fira Sans 900,900,sans-serif,-5.678531,5.2802305
Fira Sans 900italic,900italic,sans-serif,5.6557264,9.986945
Abril Fatface regular,regular,display,-4.831555,-2.019479
Exo 2 100,100,sans-serif,-2.5630205,16.05807
Exo 2 100italic,100italic,sans-serif,-1.1368054,13.238844
Exo 2 200,200,sans-serif,-3.3130891,14.293457
Exo 2 200italic,200italic,sans-serif,-0.9952769,12.349488
Exo 2 300,300,sans-serif,-4.686816,12.198574
Exo 2 300italic,300italic,sans-serif,-0.35127494,10.916347
Exo 2 regular,regular,sans-serif,-6.220227,11.085909
Exo 2 italic,italic,sans-serif,0.4377514,10.592622
Exo 2 500,500,sans-serif,-6.5694504,10.067869
Exo 2 500italic,500italic,sans-serif,1.3467788,10.426442
Exo 2 600,600,sans-serif,-6.995122,8.761287
Exo 2 600italic,600italic,sans-serif,2.7130594,10.438103
Exo 2 700,700,sans-serif,-6.671083,7.425271
Exo 2 700italic,700italic,sans-serif,3.8666043,10.860092
Exo 2 800,800,sans-serif,-6.9423556,5.936419
Exo 2 800italic,800italic,sans-serif,4.511921,11.232498
Exo 2 900,900,sans-serif,-7.1198735,5.2273254
Exo 2 900italic,900italic,sans-serif,5.2994175,11.264807
Asap regular,regular,sans-serif,-4.7602844,10.795123
Asap italic,italic,sans-serif,1.266892,10.54087
Asap 500,500,sans-serif,-4.553076,8.414446
Asap 500italic,500italic,sans-serif,1.1352019,9.34084
Asap 700,700,sans-serif,-4.251785,8.180392
Asap 700italic,700italic,sans-serif,-0.072094776,8.576322
Varela Round regular,regular,sans-serif,-3.041518,10.72789
Abel regular,regular,sans-serif,-4.630229,11.423637
Quicksand 300,300,sans-serif,-2.4086137,13.609198
Quicksand regular,regular,sans-serif,-3.2141747,12.704284
Quicksand 500,500,sans-serif,-3.2209287,10.318308
Quicksand 700,700,sans-serif,-3.120727,8.888363
Gloria Hallelujah regular,regular,handwriting,-1.1932786,9.607379
Pacifico regular,regular,handwriting,0.8493393,6.469239
Rubik 300,300,sans-serif,-4.0078216,13.156173
Rubik 300italic,300italic,sans-serif,-0.26486593,11.635843
Rubik regular,regular,sans-serif,-7.1358624,12.52015
Rubik italic,italic,sans-serif,0.7997367,11.846539
Rubik 500,500,sans-serif,-8.088838,8.330259
Rubik 500italic,500italic,sans-serif,2.9588995,13.062578
Rubik 700,700,sans-serif,-7.9957943,6.140614
Rubik 700italic,700italic,sans-serif,4.314354,13.015206
Rubik 900,900,sans-serif,-8.116704,4.5573645
Rubik 900italic,900italic,sans-serif,5.1217566,13.005081
Karla regular,regular,sans-serif,-5.9104958,11.854005
Karla italic,italic,sans-serif,-4.4330506,11.077755
Karla 700,700,sans-serif,-8.221842,9.050924
Karla 700italic,700italic,sans-serif,3.2779377,10.789941
Ubuntu Condensed regular,regular,sans-serif,-3.8019197,7.2889686
Work Sans 100,100,sans-serif,-1.9582945,16.31552
Work Sans 200,200,sans-serif,-2.4799097,16.076868
Work Sans 300,300,sans-serif,-3.407402,13.648315
Work Sans regular,regular,sans-serif,-5.389026,12.010459
Work Sans 500,500,sans-serif,-7.362413,10.236002
Work Sans 600,600,sans-serif,-8.795057,7.8381796
Work Sans 700,700,sans-serif,-8.56787,6.3233232
Work Sans 800,800,sans-serif,-8.416946,5.2604446
Work Sans 900,900,sans-serif,-8.155732,4.3144584
Cuprum regular,regular,sans-serif,-4.2060027,8.031132
Cuprum italic,italic,sans-serif,3.4669387,9.336063
Cuprum 700,700,sans-serif,-5.174399,7.2733817
Cuprum 700italic,700italic,sans-serif,4.1625013,9.46201
Signika 300,300,sans-serif,-6.9829435,12.782279
Signika regular,regular,sans-serif,-5.820895,8.872864
Signika 600,600,sans-serif,-5.367646,8.226559
Signika 700,700,sans-serif,-5.4219303,8.016781
Archivo Narrow regular,regular,sans-serif,-4.2791996,8.831943
Archivo Narrow italic,italic,sans-serif,2.9479923,9.645212
Archivo Narrow 700,700,sans-serif,-4.746989,7.0293746
Archivo Narrow 700italic,700italic,sans-serif,4.1479983,9.699773
Play regular,regular,sans-serif,-7.502106,10.795191
Play 700,700,sans-serif,-7.799324,6.336083
Questrial regular,regular,sans-serif,-4.7352633,13.153141
Shadows Into Light regular,regular,handwriting,-1.4409102,9.359452
Dancing Script regular,regular,handwriting,1.7104148,7.2106977
Dancing Script 700,700,handwriting,1.2736251,6.6072984
PT Sans Caption regular,regular,sans-serif,-7.920246,11.855625
PT Sans Caption 700,700,sans-serif,-8.449705,7.885337
Alegreya regular,regular,serif,-2.122225,-0.96599674
Alegreya italic,italic,serif,1.7929348,4.6252646
Alegreya 700,700,serif,-6.07064,-0.55221736
Alegreya 700italic,700italic,serif,0.53333163,5.1530495
Alegreya 900,900,serif,-6.4411893,0.31031078
Alegreya 900italic,900italic,serif,-0.2934107,5.326177
Francois One regular,regular,sans-serif,-4.2775383,6.7570424
Exo 100,100,sans-serif,-2.299058,15.405274
Exo 100italic,100italic,sans-serif,-0.5658817,13.525078
Exo 200,200,sans-serif,-3.279844,14.20065
Exo 200italic,200italic,sans-serif,-0.26708826,12.478359
Exo 300,300,sans-serif,-4.07245,12.681297
Exo 300italic,300italic,sans-serif,0.2633385,11.572178
Exo regular,regular,sans-serif,-5.759686,11.265403
Exo italic,italic,sans-serif,1.0784541,11.236061
Exo 500,500,sans-serif,-6.244337,10.051089
Exo 500italic,500italic,sans-serif,2.1570086,11.033901
Exo 600,600,sans-serif,-6.4019055,8.245399
Exo 600italic,600italic,sans-serif,3.2306929,10.692137
Exo 700,700,sans-serif,-6.147179,7.3050365
Exo 700italic,700italic,sans-serif,3.9614491,10.701991
Exo 800,800,sans-serif,-5.906992,6.267028
Exo 800italic,800italic,sans-serif,4.3792934,10.631428
Exo 900,900,sans-serif,-6.4560046,5.2461925
Exo 900italic,900italic,sans-serif,5.3545675,10.416936
Acme regular,regular,sans-serif,-4.515899,6.757053
EB Garamond regular,regular,serif,0.6416631,-2.2874331
Vollkorn regular,regular,serif,-2.330672,-0.3837303
Vollkorn italic,italic,serif,1.233702,4.669527
Vollkorn 700,700,serif,-4.8926725,1.8584969
Vollkorn 700italic,700italic,serif,-1.0086423,4.6293683
Source Code Pro 200,200,monospace,-1.3418273,14.775918
Source Code Pro 300,300,monospace,-0.48867285,14.924925
Source Code Pro regular,regular,monospace,0.50082725,15.331734
Source Code Pro 500,500,monospace,1.1375128,15.716438
Source Code Pro 600,600,monospace,1.5759453,15.904282
Source Code Pro 700,700,monospace,1.9854912,15.421269
Source Code Pro 900,900,monospace,2.1069853,15.605789
Maven Pro regular,regular,sans-serif,-6.3411326,13.130181
Maven Pro 500,500,sans-serif,-8.142035,9.65484
Maven Pro 700,700,sans-serif,-8.588744,6.8476844
Maven Pro 900,900,sans-serif,-8.155318,6.0558734
Pathway Gothic One regular,regular,sans-serif,-3.1223063,7.8866296
Amatic SC regular,regular,handwriting,-1.8050321,9.770228
Amatic SC 700,700,handwriting,-1.9871258,9.41237
Archivo Black regular,regular,sans-serif,-6.922928,5.7822804
Rokkitt 100,100,serif,1.2424514,1.2765383
Rokkitt 200,200,serif,0.344295,1.7827684
Rokkitt 300,300,serif,-0.51384115,1.893359
Rokkitt regular,regular,serif,-1.7966619,1.3792734
Rokkitt 500,500,serif,-3.2306125,1.2349921
Rokkitt 600,600,serif,-3.0846148,1.7606232
Rokkitt 700,700,serif,-4.537191,1.4415313
Rokkitt 800,800,serif,-5.451034,1.4252322
Rokkitt 900,900,serif,-5.527314,1.7750108
Crete Round regular,regular,serif,-4.748138,0.12611663
Crete Round italic,italic,serif,0.3960928,5.240157
Libre Franklin 100,100,sans-serif,-2.8452873,14.658378
Libre Franklin 100italic,100italic,sans-serif,-1.088128,12.629394
Libre Franklin 200,200,sans-serif,-3.5922422,13.908036
Libre Franklin 200italic,200italic,sans-serif,-0.98782456,12.1131525
Libre Franklin 300,300,sans-serif,-4.6449795,13.24253
Libre Franklin 300italic,300italic,sans-serif,-0.80880594,11.824832
Libre Franklin regular,regular,sans-serif,-6.0958805,12.00711
Libre Franklin italic,italic,sans-serif,0.4012463,12.202477
Libre Franklin 500,500,sans-serif,-7.0794015,10.731915
Libre Franklin 500italic,500italic,sans-serif,1.7600964,12.364373
Libre Franklin 600,600,sans-serif,-7.7456126,8.428795
Libre Franklin 600italic,600italic,sans-serif,2.8689017,12.568131
Libre Franklin 700,700,sans-serif,-8.065216,7.1905184
Libre Franklin 700italic,700italic,sans-serif,3.483414,12.565439
Libre Franklin 800,800,sans-serif,-7.9407544,6.53564
Libre Franklin 800italic,800italic,sans-serif,3.9250698,13.005421
Libre Franklin 900,900,sans-serif,-7.823625,5.8880515
Libre Franklin 900italic,900italic,sans-serif,4.477739,12.60118
Ropa Sans regular,regular,sans-serif,-4.97196,8.884912
Ropa Sans italic,italic,sans-serif,2.5478024,10.012063
Alegreya Sans 100,100,sans-serif,-2.096816,15.839713
Alegreya Sans 100italic,100italic,sans-serif,-0.5740154,11.863587
Alegreya Sans 300,300,sans-serif,-4.172519,13.945581
Alegreya Sans 300italic,300italic,sans-serif,-0.41352913,10.802476
Alegreya Sans regular,regular,sans-serif,-5.371133,10.906565
Alegreya Sans italic,italic,sans-serif,2.08542,9.94193
Alegreya Sans 500,500,sans-serif,-5.374736,9.331006
Alegreya Sans 500italic,500italic,sans-serif,3.206701,10.340127
Alegreya Sans 700,700,sans-serif,-4.9324384,7.6745257
Alegreya Sans 700italic,700italic,sans-serif,4.259574,11.006875
Alegreya Sans 800,800,sans-serif,-5.432307,6.2416897
Alegreya Sans 800italic,800italic,sans-serif,4.710506,10.664098
Alegreya Sans 900,900,sans-serif,-6.139684,5.603082
Alegreya Sans 900italic,900italic,sans-serif,5.459677,10.528337
Patua One regular,regular,display,-6.177159,0.39423954
Source Serif Pro regular,regular,serif,-1.748832,-0.5494117
Source Serif Pro 600,600,serif,-3.5464838,-0.7298724
Source Serif Pro 700,700,serif,-4.2884407,-0.39807475
Architects Daughter regular,regular,handwriting,-2.4421885,10.733471
Istok Web regular,regular,sans-serif,-7.262163,12.333531
Istok Web italic,italic,sans-serif,0.9645529,11.359151
Istok Web 700,700,sans-serif,-7.275704,8.34868
Istok Web 700italic,700italic,sans-serif,0.7571361,11.422199
Cinzel regular,regular,serif,-1.1419581,3.4752312
Cinzel 700,700,serif,-1.7754914,3.9619687
Cinzel 900,900,serif,-2.4134395,3.8275104
BenchNine 300,300,sans-serif,-2.372506,9.493566
BenchNine regular,regular,sans-serif,-2.7741609,8.642068
