name,variant,category,x,y
Merriweather 300,300,serif,4.8768997,10.64979
Merriweather 300italic,300italic,serif,-0.7253911,8.644826
Merriweather regular,regular,serif,4.5223975,8.558385
Merriweather italic,italic,serif,-1.3945554,8.259094
Merriweather 700,700,serif,3.6508257,6.161066
Merriweather 700italic,700italic,serif,-2.021153,8.155987
Merriweather 900,900,serif,3.2004302,5.7558985
Merriweather 900italic,900italic,serif,-2.4281952,8.122978
Roboto Slab 100,100,serif,4.82667,12.295969
Roboto Slab 300,300,serif,4.0164127,11.749864
Roboto Slab regular,regular,serif,4.4150114,8.874706
Roboto Slab 700,700,serif,3.7841117,6.336765
Open Sans Condensed 300,300,sans-serif,0.18916668,14.45568
Open Sans Condensed 300italic,300italic,sans-serif,-0.75687313,11.711781
Open Sans Condensed 700,700,sans-serif,-5.458699,11.550936
Lora regular,regular,serif,5.174425,10.119916
Lora italic,italic,serif,-0.109527595,8.494406
Lora 700,700,serif,3.9816046,6.2554564
Lora 700italic,700italic,serif,-1.3942314,8.156552
Droid Sans regular,regular,sans-serif,-1.4558,15.506291
Droid Sans 700,700,sans-serif,-4.648709,13.337709
Ubuntu 300,300,sans-serif,1.003121,15.451681
Ubuntu 300italic,300italic,sans-serif,-1.4685127,10.103296
Ubuntu regular,regular,sans-serif,-2.4150436,15.376069
Ubuntu italic,italic,sans-serif,-2.9953632,8.510635
Ubuntu 500,500,sans-serif,-3.805994,13.877029
Ubuntu 500italic,500italic,sans-serif,-3.5896912,8.357956
Ubuntu 700,700,sans-serif,-4.3096952,14.201996
Ubuntu 700italic,700italic,sans-serif,-3.9478998,8.289871
Droid Serif regular,regular,serif,4.337382,9.230555
Droid Serif italic,italic,serif,-1.3562131,8.052583
Droid Serif 700,700,serif,3.9066193,6.8516154
Droid Serif 700italic,700italic,serif,-1.3166595,8.483837
Playfair Display regular,regular,serif,5.4864473,9.454347
Playfair Display italic,italic,serif,-0.7834329,7.4896564
Playfair Display 700,700,serif,4.5538936,6.375514
Playfair Display 700italic,700italic,serif,-1.2011814,8.297704
Playfair Display 900,900,serif,4.2598186,6.466331
Playfair Display 900italic,900italic,serif,-1.7589211,8.125231
Noto Sans regular,regular,sans-serif,-0.5032167,16.093513
Noto Sans italic,italic,sans-serif,-2.7762802,9.27511
Noto Sans 700,700,sans-serif,-4.8300843,14.19874
Noto Sans 700italic,700italic,sans-serif,-4.7710056,8.327423
PT Serif regular,regular,serif,5.5344634,9.242956
PT Serif italic,italic,serif,-1.5731918,7.5447116
PT Serif 700,700,serif,3.8271492,6.6536493
PT Serif 700italic,700italic,serif,-2.1921492,7.645742
Arimo regular,regular,sans-serif,-0.8319189,15.599668
Arimo italic,italic,sans-serif,-2.5256817,10.308981
Arimo 700,700,sans-serif,-4.266102,15.208601
Arimo 700italic,700italic,sans-serif,-4.281971,9.518356
Titillium Web 200,200,sans-serif,2.7118056,15.168442
Titillium Web 200italic,200italic,sans-serif,1.5374767,11.992257
Titillium Web 300,300,sans-serif,0.33833012,15.7745695
Titillium Web 300italic,300italic,sans-serif,-2.0329974,9.776187
Titillium Web regular,regular,sans-serif,-0.85274035,15.625571
Titillium Web italic,italic,sans-serif,-2.5976534,9.078708
Titillium Web 600,600,sans-serif,-4.0887938,13.339947
Titillium Web 600italic,600italic,sans-serif,-4.013822,7.7951674
Titillium Web 700,700,sans-serif,-4.8249784,12.85278
Titillium Web 700italic,700italic,sans-serif,-4.7567434,7.9254174
Titillium Web 900,900,sans-serif,-7.0879674,14.104728
PT Sans Narrow regular,regular,sans-serif,-3.0124075,12.764311
PT Sans Narrow 700,700,sans-serif,-5.1783376,11.352393
Muli 200,200,sans-serif,2.0700777,14.12586
Muli 200italic,200italic,sans-serif,1.9597025,13.6595545
Muli 300,300,sans-serif,1.3640047,14.435826
Muli 300italic,300italic,sans-serif,1.0099871,13.586859
Muli regular,regular,sans-serif,0.24479446,14.989177
Muli italic,italic,sans-serif,-0.33584327,13.763372
Muli 600,600,sans-serif,-1.2633473,15.206621
Muli 600italic,600italic,sans-serif,-1.5524762,13.155981
Muli 700,700,sans-serif,-3.297843,15.327872
Muli 700italic,700italic,sans-serif,-3.662222,12.197033
Muli 800,800,sans-serif,-5.0673885,14.90671
Muli 800italic,800italic,sans-serif,-4.8031154,11.886679
Muli 900,900,sans-serif,-5.884624,14.74587
Muli 900italic,900italic,sans-serif,-5.735788,12.174512
Poppins 300,300,sans-serif,0.953819,14.541047
Poppins regular,regular,sans-serif,-0.080740035,14.792431
Poppins 500,500,sans-serif,-1.4553552,14.553196
Poppins 600,600,sans-serif,-4.639732,15.454024
Poppins 700,700,sans-serif,-5.385417,15.157665
Indie Flower regular,regular,handwriting,0.62371194,12.618081
Bitter regular,regular,serif,3.9607866,8.551058
Bitter italic,italic,serif,-1.7777281,8.1844
Bitter 700,700,serif,3.1745315,5.922333
Dosis 200,200,sans-serif,2.3352249,15.019119
Dosis 300,300,sans-serif,1.1380311,15.153315
Dosis regular,regular,sans-serif,-0.58215135,14.404298
Dosis 500,500,sans-serif,-1.6960754,13.605695
Dosis 600,600,sans-serif,-2.464859,12.939942
Dosis 700,700,sans-serif,-2.7217429,12.176283
Dosis 800,800,sans-serif,-2.9270685,12.400594
Inconsolata regular,regular,monospace,-2.42003,17.371525
Inconsolata 700,700,monospace,-4.2766542,16.344658
Fjalla One regular,regular,sans-serif,-5.8891363,11.04866
Hind 300,300,sans-serif,0.83599436,16.100353
Hind regular,regular,sans-serif,-0.8338895,16.44065
Hind 500,500,sans-serif,-2.9784124,15.695883
Hind 600,600,sans-serif,-4.5446057,14.515624
Hind 700,700,sans-serif,-5.7216153,13.81473
Oxygen 300,300,sans-serif,1.3468009,16.168188
Oxygen regular,regular,sans-serif,-0.881095,16.535116
Oxygen 700,700,sans-serif,-3.6547897,14.61728
Anton regular,regular,sans-serif,-6.177576,11.2423115
Noto Serif regular,regular,serif,4.3593426,9.193356
Noto Serif italic,italic,serif,-0.9832469,8.112102
Noto Serif 700,700,serif,3.5029852,6.9384336
Noto Serif 700italic,700italic,serif,-1.0051975,8.544238
Cabin regular,regular,sans-serif,-2.0268006,15.391427
Cabin italic,italic,sans-serif,-3.2503808,8.219191
Cabin 500,500,sans-serif,-2.6386793,15.033396
Cabin 500italic,500italic,sans-serif,-3.4045553,8.071351
Cabin 600,600,sans-serif,-3.052117,14.3109045
Cabin 600italic,600italic,sans-serif,-3.8138933,8.141467
Cabin 700,700,sans-serif,-4.390801,13.348219
Cabin 700italic,700italic,sans-serif,-4.085971,8.035384
Arvo regular,regular,serif,4.608859,9.464281
Arvo italic,italic,serif,-1.4375855,7.669769
Arvo 700,700,serif,2.4592056,7.2091756
Arvo 700italic,700italic,serif,-4.0069046,8.233932
Libre Baskerville regular,regular,serif,4.8324647,9.05108
Libre Baskerville italic,italic,serif,-0.95063674,7.4412756
Libre Baskerville 700,700,serif,4.016454,7.6595197
Nunito 200,200,sans-serif,2.4631302,14.430806
Nunito 200italic,200italic,sans-serif,1.7983063,13.809626
Nunito 300,300,sans-serif,1.1196758,14.409224
Nunito 300italic,300italic,sans-serif,0.631691,13.368866
Nunito regular,regular,sans-serif,-0.03690059,13.954931
Nunito italic,italic,sans-serif,-0.35740358,13.020271
Nunito 600,600,sans-serif,-0.9246971,12.994351
Nunito 600italic,600italic,sans-serif,-1.0519711,12.436876
Nunito 700,700,sans-serif,-1.615995,12.454024
Nunito 700italic,700italic,sans-serif,-1.6674812,11.70389
Nunito 800,800,sans-serif,-1.8957188,12.066747
Nunito 800italic,800italic,sans-serif,-1.7041445,11.666747
Nunito 900,900,sans-serif,-2.2527237,12.184611
Nunito 900italic,900italic,sans-serif,-1.8601031,11.833085
Lobster regular,regular,display,-3.1085088,9.426995
Crimson Text regular,regular,serif,7.285679,9.32399
Crimson Text italic,italic,serif,-0.6278738,7.204311
Crimson Text 600,600,serif,5.039901,7.8635426
Crimson Text 600italic,600italic,serif,-0.82609487,7.579302
Crimson Text 700,700,serif,3.5361006,7.1647396
Crimson Text 700italic,700italic,serif,-1.2007315,7.7073092
Yanone Kaffeesatz 200,200,sans-serif,2.304392,14.629646
Yanone Kaffeesatz 300,300,sans-serif,0.22761787,14.14659
Yanone Kaffeesatz regular,regular,sans-serif,-3.2401712,11.842777
Yanone Kaffeesatz 700,700,sans-serif,-3.5464265,11.978696
Roboto Mono 100,100,monospace,2.1757054,14.637278
Roboto Mono 100italic,100italic,monospace,1.4834,13.77471
Roboto Mono 300,300,monospace,-1.3848152,16.906218
Roboto Mono 300italic,300italic,monospace,-0.47829333,13.753539
Roboto Mono regular,regular,monospace,-2.780151,17.102207
Roboto Mono italic,italic,monospace,-3.2018611,10.434155
Roboto Mono 500,500,monospace,-3.7717154,16.686188
Roboto Mono 500italic,500italic,monospace,-3.6159286,9.94532
Roboto Mono 700,700,monospace,-4.30343,16.399403
Roboto Mono 700italic,700italic,monospace,-4.2479725,9.752026
Josefin Sans 100,100,sans-serif,3.6543014,13.772646
Josefin Sans 100italic,100italic,sans-serif,2.7656026,13.387721
Josefin Sans 300,300,sans-serif,2.600476,14.022936
Josefin Sans 300italic,300italic,sans-serif,1.6181117,13.077549
Josefin Sans regular,regular,sans-serif,1.1209013,14.316967
Josefin Sans italic,italic,sans-serif,-0.0071543125,12.770082
Josefin Sans 600,600,sans-serif,-2.0646434,15.5521555
Josefin Sans 600italic,600italic,sans-serif,-3.4667227,9.524237
Josefin Sans 700,700,sans-serif,-2.9619312,15.524511
Josefin Sans 700italic,700italic,sans-serif,-3.7776606,9.282545
Bree Serif regular,regular,serif,3.9682326,6.5346284
Catamaran 100,100,sans-serif,1.8146147,15.4583025
Catamaran 200,200,sans-serif,1.5727645,15.371406
Catamaran 300,300,sans-serif,0.9354614,15.476817
Catamaran regular,regular,sans-serif,-1.0331135,16.149055
Catamaran 500,500,sans-serif,-2.3805382,15.156489
Catamaran 600,600,sans-serif,-3.9635239,14.369154
Catamaran 700,700,sans-serif,-4.5641174,13.602828
Catamaran 800,800,sans-serif,-5.378094,13.81757
Catamaran 900,900,sans-serif,-6.1703763,14.065318
Merriweather Sans 300,300,sans-serif,-0.055938445,15.951676
Merriweather Sans 300italic,300italic,sans-serif,-1.8596928,9.779346
Merriweather Sans regular,regular,sans-serif,-2.047634,14.7524395
Merriweather Sans italic,italic,sans-serif,-2.9197881,8.876294
Merriweather Sans 700,700,sans-serif,-4.648817,13.601916
Merriweather Sans 700italic,700italic,sans-serif,-3.8885596,8.230517
Merriweather Sans 800,800,sans-serif,-5.479392,13.423416
Merriweather Sans 800italic,800italic,sans-serif,-4.51336,8.537384
Fira Sans 100,100,sans-serif,3.7158446,14.509172
Fira Sans 100italic,100italic,sans-serif,2.504817,13.298982
Fira Sans 200,200,sans-serif,2.1895168,15.237405
Fira Sans 200italic,200italic,sans-serif,1.2668384,12.485208
Fira Sans 300,300,sans-serif,1.3054892,15.2678585
Fira Sans 300italic,300italic,sans-serif,0.47896808,11.983096
Fira Sans regular,regular,sans-serif,-2.2419894,14.986338
Fira Sans italic,italic,sans-serif,-2.9224858,9.388949
Fira Sans 500,500,sans-serif,-4.7129393,13.05527
Fira Sans 500italic,500italic,sans-serif,-4.3069344,8.674473
Fira Sans 600,600,sans-serif,-5.038927,12.755005
Fira Sans 600italic,600italic,sans-serif,-4.623157,8.453586
Fira Sans 700,700,sans-serif,-5.610408,12.498289
Fira Sans 700italic,700italic,sans-serif,-5.167723,8.028721
Fira Sans 800,800,sans-serif,-6.158263,12.426969
Fira Sans 800italic,800italic,sans-serif,-5.660879,8.609307
Fira Sans 900,900,sans-serif,-6.573164,12.5423765
Fira Sans 900italic,900italic,sans-serif,-5.7738085,9.011618
Abril Fatface regular,regular,display,3.9488857,6.5015707
Exo 2 100,100,sans-serif,3.4019108,14.228202
Exo 2 100italic,100italic,sans-serif,2.2677684,12.94341
Exo 2 200,200,sans-serif,2.4993298,14.837322
Exo 2 200italic,200italic,sans-serif,1.408917,12.585731
Exo 2 300,300,sans-serif,0.5437532,14.663751
Exo 2 300italic,300italic,sans-serif,-0.17977194,11.886798
Exo 2 regular,regular,sans-serif,-0.92321813,14.689013
Exo 2 italic,italic,sans-serif,-1.8168935,10.256588
Exo 2 500,500,sans-serif,-1.9870275,14.679814
Exo 2 500italic,500italic,sans-serif,-2.1566563,9.513874
Exo 2 600,600,sans-serif,-3.8551586,13.800999
Exo 2 600italic,600italic,sans-serif,-3.3205566,8.827353
Exo 2 700,700,sans-serif,-5.0515733,13.3677435
Exo 2 700italic,700italic,sans-serif,-4.281568,8.652476
Exo 2 800,800,sans-serif,-6.1454515,13.132743
Exo 2 800italic,800italic,sans-serif,-4.574947,8.34982
Exo 2 900,900,sans-serif,-6.636617,13.4201765
Exo 2 900italic,900italic,sans-serif,-5.153191,9.102517
Asap regular,regular,sans-serif,-1.2573508,15.029907
Asap italic,italic,sans-serif,-2.5228646,9.518199
Asap 500,500,sans-serif,-3.8321934,12.939463
Asap 500italic,500italic,sans-serif,-2.9696555,8.76028
Asap 700,700,sans-serif,-4.3672657,12.381504
Asap 700italic,700italic,sans-serif,-3.3662045,9.0811615
Varela Round regular,regular,sans-serif,-0.48506445,13.312613
Abel regular,regular,sans-serif,-0.3886317,15.171852
Quicksand 300,300,sans-serif,2.041419,14.137901
Quicksand regular,regular,sans-serif,1.239398,13.873647
Quicksand 500,500,sans-serif,-0.59556353,13.215093
Quicksand 700,700,sans-serif,-1.5608861,12.662079
Gloria Hallelujah regular,regular,handwriting,-0.5633685,11.808152
Pacifico regular,regular,handwriting,-0.32544935,10.103641
Rubik 300,300,sans-serif,1.0895396,14.299416
Rubik 300italic,300italic,sans-serif,0.27242407,12.0945425
Rubik regular,regular,sans-serif,-1.0104724,14.892699
Rubik italic,italic,sans-serif,-2.2852197,10.635087
Rubik 500,500,sans-serif,-3.7900956,14.952477
Rubik 500italic,500italic,sans-serif,-4.289103,9.501333
Rubik 700,700,sans-serif,-5.083222,15.027173
Rubik 700italic,700italic,sans-serif,-4.9093018,9.555219
Rubik 900,900,sans-serif,-6.366589,14.837013
Rubik 900italic,900italic,sans-serif,-5.7819195,9.829949
Karla regular,regular,sans-serif,-0.23598163,14.674958
Karla italic,italic,sans-serif,-1.12216,13.803479
Karla 700,700,sans-serif,-3.536953,14.998809
Karla 700italic,700italic,sans-serif,-4.159256,10.193227
Ubuntu Condensed regular,regular,sans-serif,-4.741946,11.725678
Work Sans 100,100,sans-serif,3.595815,13.908235
Work Sans 200,200,sans-serif,3.2553546,14.393585
Work Sans 300,300,sans-serif,1.581977,14.613828
Work Sans regular,regular,sans-serif,0.10011179,15.119078
Work Sans 500,500,sans-serif,-1.5669852,14.584024
Work Sans 600,600,sans-serif,-4.0982885,15.054932
Work Sans 700,700,sans-serif,-5.733839,14.540128
Work Sans 800,800,sans-serif,-6.4301395,14.480892
Work Sans 900,900,sans-serif,-6.9421344,14.451806
Cuprum regular,regular,sans-serif,-4.155741,12.280545
Cuprum italic,italic,sans-serif,-4.308031,8.098112
Cuprum 700,700,sans-serif,-5.008957,12.274482
Cuprum 700italic,700italic,sans-serif,-4.5714746,8.026862
Signika 300,300,sans-serif,-0.74659556,14.711174
Signika regular,regular,sans-serif,-2.7637074,13.432448
Signika 600,600,sans-serif,-3.8900454,13.011622
Signika 700,700,sans-serif,-3.9477012,12.98467
Archivo Narrow regular,regular,sans-serif,-3.390554,12.9327545
Archivo Narrow italic,italic,sans-serif,-4.047752,8.391711
Archivo Narrow 700,700,sans-serif,-5.175915,12.337895
Archivo Narrow 700italic,700italic,sans-serif,-5.0409627,8.796967
Play regular,regular,sans-serif,-1.8476871,15.02834
Play 700,700,sans-serif,-4.777693,14.722805
Questrial regular,regular,sans-serif,0.68421453,14.435668
Shadows Into Light regular,regular,handwriting,-1.003206,12.1032095
Dancing Script regular,regular,handwriting,-0.04092879,10.097499
Dancing Script 700,700,handwriting,-0.24442856,10.045731
PT Sans Caption regular,regular,sans-serif,-1.4778742,15.534392
PT Sans Caption 700,700,sans-serif,-4.819686,14.47166
Alegreya regular,regular,serif,4.885384,8.806775
Alegreya italic,italic,serif,-0.99784493,7.326322
Alegreya 700,700,serif,3.5565164,6.4618235
Alegreya 700italic,700italic,serif,-2.0613892,7.5890665
Alegreya 900,900,serif,3.6099422,5.737539
Alegreya 900italic,900italic,serif,-2.6704051,8.099905
Francois One regular,regular,sans-serif,-5.040561,11.792802
Exo 100,100,sans-serif,3.2487476,14.452078
Exo 100italic,100italic,sans-serif,2.1378734,12.83821
Exo 200,200,sans-serif,2.4148164,14.846211
Exo 200italic,200italic,sans-serif,1.2899246,12.271587
Exo 300,300,sans-serif,1.3021994,14.9244995
Exo 300italic,300italic,sans-serif,0.50996333,11.923171
Exo regular,regular,sans-serif,-0.50146484,14.886594
Exo italic,italic,sans-serif,-2.439523,9.8560095
Exo 500,500,sans-serif,-2.1284702,14.399307
Exo 500italic,500italic,sans-serif,-3.2022808,9.1474905
Exo 600,600,sans-serif,-3.9586024,13.558592
Exo 600italic,600italic,sans-serif,-4.0746093,8.85221
Exo 700,700,sans-serif,-4.6441274,12.699316
Exo 700italic,700italic,sans-serif,-4.3899827,8.702298
Exo 800,800,sans-serif,-5.52747,12.981322
Exo 800italic,800italic,sans-serif,-4.963616,8.4116125
Exo 900,900,sans-serif,-6.4848704,13.172369
Exo 900italic,900italic,sans-serif,-5.4922915,9.029698
Acme regular,regular,sans-serif,-4.8209667,11.661446
EB Garamond regular,regular,serif,6.654303,9.616902
Vollkorn regular,regular,serif,4.843242,8.738528
Vollkorn italic,italic,serif,-1.5489128,7.938483
Vollkorn 700,700,serif,2.6146758,6.772887
Vollkorn 700italic,700italic,serif,-1.0319324,8.683918
Source Code Pro 200,200,monospace,1.567003,14.891481
Source Code Pro 300,300,monospace,0.31501973,15.90667
Source Code Pro regular,regular,monospace,-2.500026,16.946325
Source Code Pro 500,500,monospace,-3.101482,16.780634
Source Code Pro 600,600,monospace,-3.645637,16.528141
Source Code Pro 700,700,monospace,-4.516634,16.03617
Source Code Pro 900,900,monospace,-4.931196,15.685286
Maven Pro regular,regular,sans-serif,-0.021786122,15.321437
Maven Pro 500,500,sans-serif,-2.8153284,15.299453
Maven Pro 700,700,sans-serif,-5.307097,14.411785
Maven Pro 900,900,sans-serif,-5.926609,14.33019
Pathway Gothic One regular,regular,sans-serif,-3.9122841,11.791719
Amatic SC regular,regular,handwriting,-1.4204423,12.348901
Amatic SC 700,700,handwriting,-2.5486665,11.9606695
Archivo Black regular,regular,sans-serif,-5.125924,14.528961
Rokkitt 100,100,serif,4.572404,11.90211
Rokkitt 200,200,serif,3.934952,11.415099
Rokkitt 300,300,serif,3.5246813,11.066752
Rokkitt regular,regular,serif,3.6666327,9.912223
Rokkitt 500,500,serif,3.2921178,8.127432
Rokkitt 600,600,serif,3.0475168,8.343269
Rokkitt 700,700,serif,2.8449252,7.020181
Rokkitt 800,800,serif,2.6870093,6.6697426
Rokkitt 900,900,serif,2.4398634,6.541719
Crete Round regular,regular,serif,3.8656397,7.4087796
Crete Round italic,italic,serif,-1.6115133,8.480509
Libre Franklin 100,100,sans-serif,2.6862295,14.550875
Libre Franklin 100italic,100italic,sans-serif,1.515302,12.86727
Libre Franklin 200,200,sans-serif,1.839101,14.624347
Libre Franklin 200italic,200italic,sans-serif,0.9958279,12.705616
Libre Franklin 300,300,sans-serif,0.7319708,14.897012
Libre Franklin 300italic,300italic,sans-serif,0.25992653,12.430341
Libre Franklin regular,regular,sans-serif,-0.11781771,14.949242
Libre Franklin italic,italic,sans-serif,-1.5454056,11.13377
Libre Franklin 500,500,sans-serif,-1.77312,14.848896
Libre Franklin 500italic,500italic,sans-serif,-3.0021684,9.977427
Libre Franklin 600,600,sans-serif,-3.3692555,14.860174
Libre Franklin 600italic,600italic,sans-serif,-4.024376,9.703713
Libre Franklin 700,700,sans-serif,-4.2953258,14.808759
Libre Franklin 700italic,700italic,sans-serif,-4.658595,9.755381
Libre Franklin 800,800,sans-serif,-4.9416885,14.776438
Libre Franklin 800italic,800italic,sans-serif,-4.963107,9.318599
Libre Franklin 900,900,sans-serif,-5.5495777,14.577721
Libre Franklin 900italic,900italic,sans-serif,-5.260765,9.65868
Ropa Sans regular,regular,sans-serif,-3.4541633,13.179092
Ropa Sans italic,italic,sans-serif,-3.9815435,8.662419
Alegreya Sans 100,100,sans-serif,3.4566946,14.36134
Alegreya Sans 100italic,100italic,sans-serif,1.4685566,12.369799
Alegreya Sans 300,300,sans-serif,2.0305204,15.642287
Alegreya Sans 300italic,300italic,sans-serif,0.93251,11.802071
Alegreya Sans regular,regular,sans-serif,-1.1874429,15.271082
Alegreya Sans italic,italic,sans-serif,-2.4560587,8.864308
Alegreya Sans 500,500,sans-serif,-2.8233733,13.9358015
Alegreya Sans 500italic,500italic,sans-serif,-3.392231,8.386113
Alegreya Sans 700,700,sans-serif,-5.0210624,12.598081
Alegreya Sans 700italic,700italic,sans-serif,-4.165403,8.390197
Alegreya Sans 800,800,sans-serif,-5.7371826,12.574709
Alegreya Sans 800italic,800italic,sans-serif,-4.5825515,8.276306
Alegreya Sans 900,900,sans-serif,-6.2392206,12.772669
Alegreya Sans 900italic,900italic,sans-serif,-5.0775547,8.5430765
Patua One regular,regular,display,3.3627713,6.0604353
Source Serif Pro regular,regular,serif,4.738114,9.175098
Source Serif Pro 600,600,serif,3.9144948,7.7215357
Source Serif Pro 700,700,serif,3.6026006,6.9421635
Architects Daughter regular,regular,handwriting,0.2711284,13.2491455
Istok Web regular,regular,sans-serif,-1.217931,15.3837385
Istok Web italic,italic,sans-serif,-2.3439689,9.976616
Istok Web 700,700,sans-serif,-3.816526,13.786273
Istok Web 700italic,700italic,sans-serif,-2.1687999,9.9906435
Cinzel regular,regular,serif,3.2146137,10.419366
Cinzel 700,700,serif,3.1946561,8.816902
Cinzel 900,900,serif,2.6901371,8.309956
BenchNine 300,300,sans-serif,-1.9852856,12.631497
BenchNine regular,regular,sans-serif,-2.8092637,12.23847
BenchNine 700,700,sans-serif,-3.5251117,12.082694
Comfortaa 300,300,display,1.4613149,13.794682
