name,variant,category,x,y
Titillium Web 700italic,700italic,sans-serif,-7.71901,16.824293
Titillium Web 900,900,sans-serif,-5.7172217,21.825735
PT Sans Narrow regular,regular,sans-serif,-3.9705052,18.619858
PT Sans Narrow 700,700,sans-serif,-6.4624276,19.005184
Muli 200,200,sans-serif,0.92765266,16.129734
Muli 200italic,200italic,sans-serif,0.3620109,15.919472
Muli 300,300,sans-serif,0.20027427,16.819214
Muli 300italic,300italic,sans-serif,-0.39646715,16.40652
Muli regular,regular,sans-serif,-0.0064928723,17.602776
Muli italic,italic,sans-serif,-1.2271303,17.307104
Muli 600,600,sans-serif,-0.6453071,18.408789
Muli 600italic,600italic,sans-serif,-2.162285,17.885498
Muli 700,700,sans-serif,-2.24413,20.398746
Muli 700italic,700italic,sans-serif,-3.8001597,18.538063
Muli 800,800,sans-serif,-3.799554,21.099558
Muli 800italic,800italic,sans-serif,-5.640072,18.92612
Muli 900,900,sans-serif,-4.5578423,21.423138
Muli 900italic,900italic,sans-serif,-5.879826,19.889183
Poppins 300,300,sans-serif,0.22911777,16.955364
Poppins regular,regular,sans-serif,-0.26952726,17.955793
Poppins 500,500,sans-serif,-1.6366494,18.898108
Poppins 600,600,sans-serif,-3.3120816,20.812902
Poppins 700,700,sans-serif,-3.9571395,21.392666
Indie Flower regular,regular,handwriting,-1.2144225,15.767373
Bitter regular,regular,serif,-2.3864682,10.955642
Bitter italic,italic,serif,-5.917051,14.099519
Bitter 700,700,serif,-4.1537876,9.764843
Dosis 200,200,sans-serif,1.6197995,16.508976
Dosis 300,300,sans-serif,1.0241998,17.107143
Dosis regular,regular,sans-serif,-0.92515516,17.797289
Dosis 500,500,sans-serif,-2.4745533,18.118471
Dosis 600,600,sans-serif,-3.6253917,18.005215
Dosis 700,700,sans-serif,-3.8679893,17.78666
Dosis 800,800,sans-serif,-4.2583475,17.947824
Inconsolata regular,regular,monospace,-0.53215355,20.712702
Inconsolata 700,700,monospace,-2.6764543,21.18054
Fjalla One regular,regular,sans-serif,-6.927507,19.035038
Hind 300,300,sans-serif,1.1513714,17.839798
Hind regular,regular,sans-serif,-0.2624708,19.299286
Hind 500,500,sans-serif,-1.8052689,19.969221
Hind 600,600,sans-serif,-4.1849113,20.498043
Hind 700,700,sans-serif,-5.103731,20.771095
Oxygen 300,300,sans-serif,1.2556133,17.526411
Oxygen regular,regular,sans-serif,-0.010947488,19.541845
Oxygen 700,700,sans-serif,-3.0015404,20.094812
Anton regular,regular,sans-serif,-7.0734973,19.618225
Noto Serif regular,regular,serif,-1.5319672,11.139376
Noto Serif italic,italic,serif,-5.6179385,14.243371
Noto Serif 700,700,serif,-3.406325,10.269743
Noto Serif 700italic,700italic,serif,-5.78142,14.786974
Cabin regular,regular,sans-serif,-1.488197,19.616163
Cabin italic,italic,sans-serif,-6.401566,16.248146
Cabin 500,500,sans-serif,-2.354436,19.28521
Cabin 500italic,500italic,sans-serif,-6.5391307,16.054113
Cabin 600,600,sans-serif,-3.3847926,19.601274
Cabin 600italic,600italic,sans-serif,-7.21725,16.45133
Cabin 700,700,sans-serif,-4.6656237,20.037966
Cabin 700italic,700italic,sans-serif,-7.3348026,16.395544
Arvo regular,regular,serif,-1.2330773,11.3373575
Arvo italic,italic,serif,-5.5445147,13.811103
Arvo 700,700,serif,-3.9861112,11.510535
Arvo 700italic,700italic,serif,-7.820714,15.835889
Libre Baskerville regular,regular,serif,-1.0803208,10.758566
Libre Baskerville italic,italic,serif,-6.0461936,13.58079
Libre Baskerville 700,700,serif,-2.6805444,10.458562
Nunito 200,200,sans-serif,0.92005265,15.959654
Nunito 200italic,200italic,sans-serif,0.30337927,15.930008
